# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 6 mm
# Rotation step angle: 2.4°
# sensor pos #1: 0 mm
# sensor pos #2: 15 mm
# sensor pos #3: 30 mm
# sensor pos #4: 45 mm
# sensor pos #5: 60 mm
# sensor pos #6: 75 mm
# sensor pos #7: 90 mm
#
# ZPos#; a[°]; X1_magn[mT]; Y1_magn[mT]; Z1_magn[mT]
 3;280.8;  -78.067000;    5.018300;   45.850000
 3;283.2;  -88.535000;    4.833400;   37.823000
 3;285.6;  -93.023000;    4.575000;   28.923000
 3;288.0;  -93.638000;    4.294200;   19.802000
 3;290.4;  -92.927000;    4.000000;   11.259000
 3;292.8;  -92.380000;    3.701300;    3.606100
 3;295.2;  -92.430000;    3.353600;   -4.150500
 3;297.6;  -92.954000;    2.930900;  -11.889000
 3;300.0;  -93.140000;    2.377600;  -20.459000
 3;302.4;  -90.912000;    1.748400;  -29.672000
 3;304.8;  -83.720000;    1.120300;  -38.587000
 3;307.2;  -71.349000;    0.511650;  -46.451000
 3;309.6;  -59.842000;   -0.003645;  -52.210000
 3;312.0;  -52.512000;   -0.534620;  -56.912000
 3;314.4;  -46.142000;   -1.100300;  -61.578000
 3;316.8;  -35.143000;   -1.658200;  -65.926000
 3;319.2;  -19.489000;   -2.157800;  -68.952000
 3;321.6;   -6.848700;   -2.527100;  -70.067000
 3;324.0;    1.509300;   -2.881800;  -70.316000
 3;326.4;   10.943000;   -3.248200;  -70.418000
 3;328.8;   25.236000;   -3.541300;  -69.620000
 3;331.2;   40.535000;   -3.698100;  -66.864000
 3;333.6;   49.713000;   -3.776900;  -62.758000
 3;336.0;   55.745000;   -3.843000;  -58.287000
 3;338.4;   64.743000;   -3.868400;  -53.726000
 3;340.8;   77.622000;   -3.799300;  -48.077000
 3;343.2;   89.187000;   -3.557000;  -40.135000
 3;345.6;   94.354000;   -3.217900;  -31.039000
 3;348.0;   95.098000;   -2.855700;  -21.691000
 3;350.4;   94.351000;   -2.513700;  -12.988000
 3;352.8;   93.758000;   -2.204100;   -5.142000
 3;355.2;   93.847000;   -1.811300;    2.720300
 3;357.6;   94.552000;   -1.371400;   10.563000
 4;  0.0;   95.974000;    2.281600;   22.516000
 4;  2.4;   93.589000;    2.682200;   32.469000
 4;  4.8;   85.274000;    3.009400;   41.728000
 4;  7.2;   71.124000;    3.243100;   49.671000
 4;  9.6;   59.590000;    3.411900;   55.203000
 4; 12.0;   53.408000;    3.597100;   59.943000
 4; 14.4;   47.341000;    3.791600;   64.904000
 4; 16.8;   34.683000;    3.910000;   69.412000
 4; 19.2;   17.076000;    3.928300;   72.149000
 4; 21.6;    4.942200;    3.911900;   72.782000
 4; 24.0;   -2.305200;    3.868600;   72.857000
 4; 26.4;  -12.594000;    3.765900;   72.878000
 4; 28.8;  -28.924000;    3.584000;   71.700000
 4; 31.2;  -44.602000;    3.316300;   68.144000
 4; 33.6;  -52.350000;    3.029500;   63.386000
 4; 36.0;  -57.627000;    2.751000;   58.726000
 4; 38.4;  -68.044000;    2.397700;   53.848000
 4; 40.8;  -82.634000;    1.954900;   47.378000
 4; 43.2;  -93.771000;    1.442200;   38.340000
 4; 45.6;  -97.313000;    0.976170;   28.448000
 4; 48.0;  -96.893000;    0.541900;   18.684000
 4; 50.4;  -95.691000;    0.159160;    9.820000
 4; 52.8;  -95.117000;   -0.203790;    1.785000
 4; 55.2;  -95.539000;   -0.582420;   -6.367000
 4; 57.6;  -96.655000;   -0.962550;  -14.696000
 4; 60.0;  -97.413000;   -1.382300;  -24.121000
 4; 62.4;  -94.975000;   -1.759000;  -34.236000
 4; 64.8;  -85.758000;   -2.056600;  -43.812000
 4; 67.2;  -70.591000;   -2.263500;  -51.701000
 4; 69.6;  -58.927000;   -2.421100;  -57.094000
 4; 72.0;  -53.327000;   -2.568600;  -61.784000
 4; 74.4;  -47.327000;   -2.691000;  -66.821000
 4; 76.8;  -33.725000;   -2.768000;  -71.352000
 4; 79.2;  -15.403000;   -2.707500;  -73.900000
 4; 81.6;   -3.702700;   -2.639500;  -74.352000
 4; 84.0;    3.001500;   -2.560000;  -74.375000
 4; 86.4;   13.937000;   -2.426700;  -74.386000
 4; 88.8;   31.417000;   -2.179800;  -72.968000
 4; 91.2;   46.881000;   -1.888600;  -69.064000
 4; 93.6;   53.764000;   -1.593200;  -64.099000
 4; 96.0;   58.976000;   -1.284400;  -59.323000
 4; 98.4;   70.170000;   -0.936030;  -54.325000
 4;100.8;   85.130000;   -0.494300;  -47.570000
 4;103.2;   95.653000;   -0.006632;  -38.152000
 4;105.6;   98.399000;    0.433240;  -28.021000
 4;108.0;   97.572000;    0.833900;  -18.303000
 4;110.4;   96.250000;    1.192700;   -9.546600
 4;112.8;   95.656000;    1.515700;   -1.479500
 4;115.2;   96.090000;    1.858900;    6.645600
 4;117.6;   97.201000;    2.240900;   15.045000
 4;120.0;   97.748000;    2.623300;   24.562000
 4;122.4;   94.754000;    2.976100;   34.657000
 4;124.8;   84.836000;    3.222900;   44.077000
 4;127.2;   69.490000;    3.395100;   51.750000
 4;129.6;   58.272000;    3.513100;   56.974000
 4;132.0;   52.855000;    3.652400;   61.581000
 4;134.4;   46.136000;    3.763600;   66.532000
 4;136.8;   31.767000;    3.777400;   70.832000
 4;139.2;   13.839000;    3.731900;   73.058000
 4;141.6;    2.687300;    3.628500;   73.287000
 4;144.0;   -4.122800;    3.529900;   73.185000
 4;146.4;  -15.586000;    3.393600;   72.987000
 4;148.8;  -32.767000;    3.114700;   71.309000
 4;151.2;  -47.281000;    2.852500;   67.212000
 4;153.6;  -53.745000;    2.581100;   62.356000
 4;156.0;  -59.406000;    2.301000;   57.487000
 4;158.4;  -70.876000;    1.941000;   52.234000
 4;160.8;  -84.769000;    1.535200;   45.532000
 4;163.2;  -94.416000;    1.072900;   36.105000
 4;165.6;  -96.871000;    0.680430;   26.239000
 4;168.0;  -96.087000;    0.322340;   16.767000
 4;170.4;  -94.820000;    0.001583;    8.045400
 4;172.8;  -94.256000;   -0.293410;    0.190830
 4;175.2;  -94.604000;   -0.602960;   -7.873700
 4;177.6;  -95.428000;   -0.933050;  -16.224000
 4;180.0;  -95.550000;   -1.280300;  -25.470000
 4;182.4;  -91.996000;   -1.588700;  -35.351000
 4;184.8;  -82.088000;   -1.813900;  -44.396000
 4;187.2;  -67.754000;   -1.973700;  -51.723000
 4;189.6;  -57.097000;   -2.100700;  -56.918000
 4;192.0;  -51.402000;   -2.237700;  -61.471000
 4;194.4;  -44.209000;   -2.354600;  -66.254000
 4;196.8;  -30.131000;   -2.390800;  -70.323000
 4;199.2;  -13.543000;   -2.378900;  -72.444000
 4;201.6;   -2.805100;   -2.337000;  -72.810000
 4;204.0;    4.618200;   -2.293000;  -72.795000
 4;206.4;   16.208000;   -2.197000;  -72.522000
 4;208.8;   32.381000;   -2.020000;  -70.812000
 4;211.2;   46.208000;   -1.808700;  -66.928000
 4;213.6;   53.135000;   -1.579800;  -62.173000
 4;216.0;   59.236000;   -1.358000;  -57.443000
 4;218.4;   70.216000;   -1.068600;  -52.260000
 4;220.8;   83.537000;   -0.702280;  -45.434000
 4;223.2;   92.745000;   -0.299380;  -36.421000
 4;225.6;   95.508000;    0.065435;  -26.874000
 4;228.0;   95.088000;    0.418680;  -17.515000
 4;230.4;   94.065000;    0.737560;   -8.931700
 4;232.8;   93.592000;    1.042600;   -1.161700
 4;235.2;   93.893000;    1.390300;    6.801200
 4;237.6;   94.558000;    1.729300;   15.133000
 4;240.0;   94.440000;    2.085200;   24.252000
 4;242.4;   91.055000;    2.401800;   33.701000
 4;244.8;   81.466000;    2.712100;   42.752000
 4;247.2;   67.885000;    2.940600;   50.015000
 4;249.6;   57.468000;    3.088900;   55.200000
 4;252.0;   51.216000;    3.276700;   59.831000
 4;254.4;   44.033000;    3.426100;   64.514000
 4;256.8;   31.051000;    3.526100;   68.510000
 4;259.2;   14.802000;    3.566100;   70.791000
 4;261.6;    3.599600;    3.546700;   71.280000
 4;264.0;   -4.020200;    3.549700;   71.283000
 4;266.4;  -15.026000;    3.471300;   71.037000
 4;268.8;  -30.415000;    3.332000;   69.502000
 4;271.2;  -44.295000;    3.152400;   65.919000
 4;273.6;  -51.784000;    2.949200;   61.333000
 4;276.0;  -57.832000;    2.711700;   56.718000
 4;278.4;  -68.177000;    2.441000;   51.721000
 4;280.8;  -81.241000;    2.083300;   45.222000
 4;283.2;  -91.021000;    1.682300;   36.520000
 4;285.6;  -94.424000;    1.278300;   27.114000
 4;288.0;  -94.396000;    0.861910;   17.850000
 4;290.4;  -93.508000;    0.574760;    9.244600
 4;292.8;  -93.041000;    0.237200;    1.438800
 4;295.2;  -93.348000;   -0.099236;   -6.523300
 4;297.6;  -94.107000;   -0.461060;  -14.649000
 4;300.0;  -94.274000;   -0.872180;  -23.655000
 4;302.4;  -91.375000;   -1.255700;  -33.292000
 4;304.8;  -82.805000;   -1.569300;  -42.304000
 4;307.2;  -69.364000;   -1.836700;  -49.891000
 4;309.6;  -58.315000;   -2.044300;  -55.325000
 4;312.0;  -52.000000;   -2.237300;  -59.979000
 4;314.4;  -45.364000;   -2.414700;  -64.755000
 4;316.8;  -32.894000;   -2.559200;  -68.996000
 4;319.2;  -16.559000;   -2.605100;  -71.558000
 4;321.6;   -4.837200;   -2.619000;  -72.260000
 4;324.0;    2.738600;   -2.612200;  -72.371000
 4;326.4;   13.089000;   -2.558100;  -72.328000
 4;328.8;   28.692000;   -2.420300;  -71.069000
 4;331.2;   43.575000;   -2.204500;  -67.665000
 4;333.6;   51.501000;   -1.956900;  -63.123000
 4;336.0;   57.308000;   -1.697800;  -58.481000
 4;338.4;   67.420000;   -1.376300;  -53.598000
 4;340.8;   81.043000;   -0.973000;  -47.246000
 4;343.2;   91.672000;   -0.486080;  -38.536000
 4;345.6;   95.496000;   -0.032397;  -28.949000
 4;348.0;   95.491000;    0.380960;  -19.481000
 4;350.4;   94.520000;    0.759590;  -10.780000
 4;352.8;   94.022000;    1.124400;   -2.866000
 4;355.2;   94.410000;    1.491100;    5.150400
 4;357.6;   95.388000;    1.884700;   13.315000
 5;  0.0;   96.371000;    4.519000;   25.968000
 5;  2.4;   91.328000;    4.871900;   36.138000
 5;  4.8;   79.365000;    5.090700;   45.137000
 5;  7.2;   64.630000;    5.140700;   52.184000
 5;  9.6;   55.673000;    5.118000;   57.233000
 5; 12.0;   50.788000;    5.081700;   62.136000
 5; 14.4;   41.909000;    5.036200;   67.322000
 5; 16.8;   25.483000;    4.892100;   71.384000
 5; 19.2;    8.810200;    4.606000;   73.190000
 5; 21.6;   -0.153630;    4.261800;   73.430000
 5; 24.0;   -7.291800;    3.941700;   73.655000
 5; 26.4;  -21.190000;    3.561600;   73.534000
 5; 28.8;  -38.975000;    3.077700;   71.476000
 5; 31.2;  -51.246000;    2.479900;   67.130000
 5; 33.6;  -56.228000;    1.950400;   62.345000
 5; 36.0;  -62.926000;    1.443300;   57.826000
 5; 38.4;  -76.470000;    0.865640;   52.563000
 5; 40.8;  -90.784000;    0.229360;   45.042000
 5; 43.2;  -98.182000;   -0.494300;   35.281000
 5; 45.6;  -98.980000;   -1.122700;   25.155000
 5; 48.0;  -97.554000;   -1.651100;   15.725000
 5; 50.4;  -96.208000;   -2.090200;    7.179600
 5; 52.8;  -95.841000;   -2.465900;   -0.750390
 5; 55.2;  -96.521000;   -2.855300;   -9.011500
 5; 57.6;  -97.634000;   -3.245900;  -17.765000
 5; 60.0;  -97.439000;   -3.648100;  -27.671000
 5; 62.4;  -92.028000;   -3.997600;  -37.998000
 5; 64.8;  -78.901000;   -4.174600;  -47.164000
 5; 67.2;  -63.499000;   -4.206700;  -54.107000
 5; 69.6;  -54.895000;   -4.145100;  -58.979000
 5; 72.0;  -50.500000;   -4.074900;  -63.875000
 5; 74.4;  -41.249000;   -4.008400;  -69.112000
 5; 76.8;  -23.805000;   -3.790700;  -73.125000
 5; 79.2;   -7.213700;   -3.446400;  -74.701000
 5; 81.6;    0.956950;   -3.069700;  -74.822000
 5; 84.0;    8.159300;   -2.704800;  -75.066000
 5; 86.4;   22.977000;   -2.304600;  -74.899000
 5; 88.8;   41.368000;   -1.768700;  -72.571000
 5; 91.2;   52.919000;   -1.161600;  -67.914000
 5; 93.6;   57.258000;   -0.606320;  -62.985000
 5; 96.0;   64.330000;   -0.083926;  -58.444000
 5; 98.4;   78.624000;    0.484770;  -52.977000
 5;100.8;   92.825000;    1.147900;  -45.157000
 5;103.2;   99.484000;    1.852500;  -35.023000
 5;105.6;   99.706000;    2.450700;  -24.924000
 5;108.0;   98.037000;    2.951100;  -15.434000
 5;110.4;   96.677000;    3.369700;   -6.911400
 5;112.8;   96.347000;    3.727400;    0.998640
 5;115.2;   97.032000;    4.097100;    9.317800
 5;117.6;   98.061000;    4.437600;   18.180000
 5;120.0;   97.467000;    4.806200;   28.161000
 5;122.4;   91.220000;    5.122100;   38.473000
 5;124.8;   77.437000;    5.253500;   47.375000
 5;127.2;   62.411000;    5.241600;   54.029000
 5;129.6;   54.391000;    5.128100;   58.812000
 5;132.0;   49.795000;    5.041000;   63.674000
 5;134.4;   39.621000;    4.911100;   68.783000
 5;136.8;   21.926000;    4.693000;   72.464000
 5;139.2;    5.901800;    4.309500;   73.741000
 5;141.6;   -1.900100;    3.939900;   73.723000
 5;144.0;   -9.621500;    3.562000;   73.815000
 5;146.4;  -24.907000;    3.128500;   73.339000
 5;148.8;  -42.419000;    2.590800;   70.695000
 5;151.2;  -52.967000;    1.995600;   65.952000
 5;153.6;  -57.368000;    1.461200;   61.092000
 5;156.0;  -64.963000;    0.953020;   56.468000
 5;158.4;  -79.011000;    0.394030;   50.808000
 5;160.8;  -92.000000;   -0.235900;   42.950000
 5;163.2;  -97.879000;   -0.906910;   32.949000
 5;165.6;  -98.015000;   -1.444600;   23.130000
 5;168.0;  -96.454000;   -1.900500;   13.908000
 5;170.4;  -95.172000;   -2.261200;    5.545500
 5;172.8;  -94.826000;   -2.582400;   -2.235200
 5;175.2;  -95.396000;   -2.900500;  -10.489000
 5;177.6;  -96.154000;   -3.220900;  -19.126000
 5;180.0;  -95.175000;   -3.537900;  -28.835000
 5;182.4;  -88.800000;   -3.793700;  -38.796000
 5;184.8;  -75.776000;   -3.906800;  -47.369000
 5;187.2;  -61.594000;   -3.896800;  -53.919000
 5;189.6;  -53.595000;   -3.794800;  -58.681000
 5;192.0;  -48.468000;   -3.710400;  -63.447000
 5;194.4;  -38.306000;   -3.565900;  -68.351000
 5;196.8;  -21.738000;   -3.362400;  -71.867000
 5;199.2;   -6.552200;   -3.012500;  -73.240000
 5;201.6;    1.576000;   -2.658500;  -73.377000
 5;204.0;    9.632000;   -2.320600;  -73.489000
 5;206.4;   24.366000;   -1.920000;  -72.993000
 5;208.8;   41.063000;   -1.434900;  -70.503000
 5;211.2;   51.765000;   -0.880770;  -65.994000
 5;213.6;   56.859000;   -0.382280;  -61.253000
 5;216.0;   64.501000;    0.096801;  -56.653000
 5;218.4;   77.864000;    0.620690;  -51.008000
 5;220.8;   90.396000;    1.194200;  -43.357000
 5;223.2;   96.546000;    1.779000;  -33.688000
 5;225.6;   97.137000;    2.320400;  -24.042000
 5;228.0;   95.895000;    2.795400;  -14.951000
 5;230.4;   94.766000;    3.144900;   -6.603500
 5;232.8;   94.424000;    3.467500;    1.139100
 5;235.2;   94.891000;    3.794600;    9.283400
 5;237.6;   95.503000;    4.106400;   17.824000
 5;240.0;   94.461000;    4.409200;   27.327000
 5;242.4;   88.366000;    4.694900;   37.161000
 5;244.8;   76.185000;    4.827500;   45.631000
 5;247.2;   62.372000;    4.840200;   52.252000
 5;249.6;   54.057000;    4.768800;   57.089000
 5;252.0;   48.586000;    4.706500;   61.818000
 5;254.4;   38.791000;    4.619800;   66.655000
 5;256.8;   23.006000;    4.439500;   70.216000
 5;259.2;    7.836000;    4.138900;   71.742000
 5;261.6;   -0.881560;    3.819600;   71.953000
 5;264.0;   -8.902700;    3.475400;   72.068000
 5;266.4;  -22.817000;    3.115400;   71.622000
 5;268.8;  -39.022000;    2.650900;   69.366000
 5;271.2;  -50.197000;    2.150100;   65.116000
 5;273.6;  -55.665000;    1.672900;   60.534000
 5;276.0;  -63.060000;    1.203600;   55.998000
 5;278.4;  -75.841000;    0.710300;   50.588000
 5;280.8;  -88.534000;    0.144970;   43.229000
 5;283.2;  -95.309000;   -0.462560;   33.797000
 5;285.6;  -96.421000;   -1.017800;   24.282000
 5;288.0;  -95.400000;   -1.495400;   15.156000
 5;290.4;  -94.312000;   -1.886700;    6.770500
 5;292.8;  -93.995000;   -2.238500;   -0.919630
 5;295.2;  -94.456000;   -2.579800;   -9.052900
 5;297.6;  -95.169000;   -2.930800;  -17.541000
 5;300.0;  -94.433000;   -3.287400;  -26.998000
 5;302.4;  -88.970000;   -3.601000;  -36.894000
 5;304.8;  -77.233000;   -3.795200;  -45.562000
 5;307.2;  -63.248000;   -3.859000;  -52.398000
 5;309.6;  -54.483000;   -3.812400;  -57.352000
 5;312.0;  -49.165000;   -3.782900;  -62.113000
 5;314.4;  -40.105000;   -3.737700;  -67.057000
 5;316.8;  -24.668000;   -3.586100;  -70.862000
 5;319.2;   -8.956200;   -3.313100;  -72.657000
 5;321.6;    0.085709;   -3.006900;  -72.994000
 5;324.0;    7.669600;   -2.690700;  -73.237000
 5;326.4;   21.217000;   -2.343000;  -73.029000
 5;328.8;   38.107000;   -1.898700;  -71.010000
 5;331.2;   50.116000;   -1.364700;  -66.841000
 5;333.6;   55.668000;   -0.861730;  -62.177000
 5;336.0;   62.511000;   -0.379290;  -57.644000
 5;338.4;   75.254000;    0.150570;  -52.381000
 5;340.8;   88.713000;    0.759970;  -45.130000
 5;343.2;   96.236000;    1.430200;  -35.631000
 5;345.6;   97.546000;    2.028800;  -25.956000
 5;348.0;   96.455000;    2.543700;  -16.656000
 5;350.4;   95.334000;    2.979100;   -8.212900
 5;352.8;   95.021000;    3.364500;   -0.383060
 5;355.2;   95.614000;    3.745000;    7.772300
 5;357.6;   96.598000;    4.127700;   16.303000
 6;  0.0;   98.162000;    6.899900;   28.716000
 6;  2.4;   91.926000;    6.975300;   38.774000
 6;  4.8;   78.467000;    6.874800;   47.245000
 6;  7.2;   63.694000;    6.622000;   53.624000
 6;  9.6;   55.986000;    6.306900;   58.263000
 6; 12.0;   51.473000;    5.972700;   63.167000
 6; 14.4;   41.117000;    5.545900;   68.256000
 6; 16.8;   23.217000;    4.986500;   71.776000
 6; 19.2;    7.159400;    4.336800;   72.919000
 6; 21.6;   -0.595300;    3.683000;   72.916000
 6; 24.0;   -8.269700;    3.015300;   73.139000
 6; 26.4;  -23.936000;    2.274100;   72.686000
 6; 28.8;  -42.071000;    1.458200;   69.976000
 6; 31.2;  -52.905000;    0.597910;   65.183000
 6; 33.6;  -57.213000;   -0.156370;   60.445000
 6; 36.0;  -65.110000;   -0.930060;   55.930000
 6; 38.4;  -80.059000;   -1.743300;   50.234000
 6; 40.8;  -94.045000;   -2.576800;   42.142000
 6; 43.2; -100.180000;   -3.369900;   31.923000
 6; 45.6; -100.220000;   -4.002400;   22.074000
 6; 48.0;  -98.633000;   -4.515100;   12.843000
 6; 50.4;  -97.515000;   -4.897500;    4.626800
 6; 52.8;  -97.469000;   -5.244000;   -3.120600
 6; 55.2;  -98.470000;   -5.531200;  -11.408000
 6; 57.6;  -99.741000;   -5.799600;  -20.267000
 6; 60.0;  -99.185000;   -5.970300;  -30.386000
 6; 62.4;  -92.446000;   -6.022200;  -40.620000
 6; 64.8;  -77.890000;   -5.893400;  -49.180000
 6; 67.2;  -62.604000;   -5.595700;  -55.380000
 6; 69.6;  -55.387000;   -5.246600;  -59.868000
 6; 72.0;  -51.327000;   -4.857900;  -64.785000
 6; 74.4;  -40.521000;   -4.391100;  -69.903000
 6; 76.8;  -21.909000;   -3.804200;  -73.327000
 6; 79.2;   -5.973800;   -3.119300;  -74.297000
 6; 81.6;    1.084900;   -2.459500;  -74.239000
 6; 84.0;    8.884700;   -1.774300;  -74.489000
 6; 86.4;   25.646000;   -0.998390;  -73.930000
 6; 88.8;   44.059000;   -0.163460;  -70.945000
 6; 91.2;   54.137000;    0.690890;  -65.921000
 6; 93.6;   58.037000;    1.451500;  -61.063000
 6; 96.0;   66.414000;    2.233000;  -56.479000
 6; 98.4;   81.877000;    3.048200;  -50.636000
 6;100.8;   95.758000;    3.883500;  -42.176000
 6;103.2;  101.180000;    4.654900;  -31.771000
 6;105.6;  100.800000;    5.261400;  -21.857000
 6;108.0;   99.056000;    5.733000;  -12.666000
 6;110.4;   97.939000;    6.124700;   -4.525200
 6;112.8;   97.937000;    6.418900;    3.231000
 6;115.2;   98.953000;    6.692600;   11.671000
 6;117.6;  100.130000;    6.930900;   20.605000
 6;120.0;   99.190000;    7.055900;   30.718000
 6;122.4;   91.649000;    7.057800;   40.893000
 6;124.8;   76.618000;    6.868500;   49.207000
 6;127.2;   61.881000;    6.541000;   55.174000
 6;129.6;   55.110000;    6.183300;   59.604000
 6;132.0;   50.578000;    5.775500;   64.512000
 6;134.4;   38.911000;    5.308400;   69.449000
 6;136.8;   20.046000;    4.690400;   72.562000
 6;139.2;    4.864500;    3.989900;   73.256000
 6;141.6;   -2.000600;    3.305500;   73.065000
 6;144.0;  -10.459000;    2.599400;   73.129000
 6;146.4;  -27.174000;    1.818600;   72.269000
 6;148.8;  -44.602000;    0.959360;   69.060000
 6;151.2;  -53.910000;    0.115840;   64.013000
 6;153.6;  -58.022000;   -0.629840;   59.257000
 6;156.0;  -66.837000;   -1.390100;   54.608000
 6;158.4;  -82.055000;   -2.199600;   48.537000
 6;160.8;  -94.677000;   -2.974800;   40.111000
 6;163.2;  -99.426000;   -3.710800;   29.933000
 6;165.6;  -98.993000;   -4.268700;   20.207000
 6;168.0;  -97.367000;   -4.711900;   11.282000
 6;170.4;  -96.315000;   -5.058000;    3.209600
 6;172.8;  -96.274000;   -5.321300;   -4.474600
 6;175.2;  -97.163000;   -5.580800;  -12.760000
 6;177.6;  -98.022000;   -5.786900;  -21.579000
 6;180.0;  -96.571000;   -5.886300;  -31.440000
 6;182.4;  -88.775000;   -5.868300;  -41.282000
 6;184.8;  -74.449000;   -5.687600;  -49.267000
 6;187.2;  -60.510000;   -5.359400;  -55.133000
 6;189.6;  -53.761000;   -5.002400;  -59.556000
 6;192.0;  -48.718000;   -4.595800;  -64.333000
 6;194.4;  -36.986000;   -4.111100;  -69.060000
 6;196.8;  -19.320000;   -3.500600;  -72.016000
 6;199.2;   -5.022600;   -2.830300;  -72.808000
 6;201.6;    2.165400;   -2.156300;  -72.770000
 6;204.0;   11.033000;   -1.467000;  -72.845000
 6;206.4;   27.366000;   -0.693690;  -71.954000
 6;208.8;   43.984000;    0.120330;  -68.826000
 6;211.2;   53.272000;    0.938450;  -63.992000
 6;213.6;   57.960000;    1.671400;  -59.315000
 6;216.0;   66.862000;    2.433200;  -54.642000
 6;218.4;   81.254000;    3.192300;  -48.640000
 6;220.8;   93.427000;    3.967100;  -40.421000
 6;223.2;   98.381000;    4.666100;  -30.499000
 6;225.6;   98.332000;    5.219900;  -21.017000
 6;228.0;   96.956000;    5.667600;  -12.200000
 6;230.4;   95.989000;    6.018300;   -4.167900
 6;232.8;   95.951000;    6.295300;    3.423600
 6;235.2;   96.708000;    6.529100;   11.595000
 6;237.6;   97.421000;    6.725500;   20.287000
 6;240.0;   95.962000;    6.846800;   29.900000
 6;242.4;   88.713000;    6.835600;   39.552000
 6;244.8;   75.169000;    6.669500;   47.559000
 6;247.2;   61.496000;    6.374900;   53.506000
 6;249.6;   54.183000;    6.026100;   58.001000
 6;252.0;   48.877000;    5.650100;   62.696000
 6;254.4;   37.801000;    4.983900;   67.400000
 6;256.8;   20.921000;    4.586600;   70.459000
 6;259.2;    6.295100;    3.969000;   71.433000
 6;261.6;   -1.478600;    3.337600;   71.432000
 6;264.0;   -9.952900;    2.684900;   71.516000
 6;266.4;  -25.306000;    1.947400;   70.765000
 6;268.8;  -41.776000;    1.145300;   67.945000
 6;271.2;  -51.830000;    0.341010;   63.364000
 6;273.6;  -56.850000;   -0.387500;   58.756000
 6;276.0;  -65.130000;   -1.109700;   54.226000
 6;278.4;  -79.116000;   -1.878900;   48.420000
 6;280.8;  -91.621000;   -2.665300;   40.532000
 6;283.2;  -97.362000;   -3.385900;   30.803000
 6;285.6;  -97.753000;   -3.969600;   21.345000
 6;288.0;  -96.557000;   -4.449800;   12.535000
 6;290.4;  -95.605000;   -4.821300;    4.433900
 6;292.8;  -95.524000;   -5.125600;   -3.170500
 6;295.2;  -96.281000;   -5.394500;  -11.304000
 6;297.6;  -97.111000;   -5.619300;  -19.904000
 6;300.0;  -96.107000;   -5.769400;  -29.490000
 6;302.4;  -89.597000;   -5.807500;  -39.286000
 6;304.8;  -76.486000;   -5.665200;  -47.543000
 6;307.2;  -62.502000;   -5.406400;  -53.710000
 6;309.6;  -54.652000;   -5.084600;  -58.336000
 6;312.0;  -49.520000;   -4.720500;  -63.121000
 6;314.4;  -39.385000;   -4.317600;  -67.877000
 6;316.8;  -22.412000;   -3.780600;  -71.274000
 6;319.2;   -7.104200;   -3.143600;  -72.459000
 6;321.6;    0.833060;   -2.536400;  -72.573000
 6;324.0;    8.927500;   -1.881900;  -72.761000
 6;326.4;   24.223000;   -1.138000;  -72.238000
 6;328.8;   41.371000;   -0.368830;  -69.608000
 6;331.2;   52.150000;    0.443320;  -64.989000
 6;333.6;   57.043000;    1.175900;  -60.352000
 6;336.0;   64.934000;    1.896600;  -55.834000
 6;338.4;   79.100000;    2.683700;  -50.151000
 6;340.8;   92.335000;    3.383500;  -42.295000
 6;343.2;   98.561000;    4.234100;  -32.448000
 6;345.6;   99.029000;    4.873400;  -22.800000
 6;348.0;   97.749000;    5.369300;  -13.844000
 6;350.4;   96.734000;    5.773300;   -5.679300
 6;352.8;   96.689000;    6.118300;    1.989000
 6;355.2;   97.591000;    6.404000;   10.156000
 6;357.6;   98.704000;    6.696400;   18.876000
 7;  0.0;   98.131000;   11.414000;   30.932000
 7;  2.4;   86.880000;   11.052000;   40.436000
 7;  4.8;   70.760000;   10.426000;   47.656000
 7;  7.2;   58.755000;    9.566700;   52.817000
 7;  9.6;   53.744000;    8.644800;   57.250000
 7; 12.0;   47.008000;    7.682200;   62.414000
 7; 14.4;   30.939000;    6.602600;   67.163000
 7; 16.8;   11.702000;    5.345400;   69.574000
 7; 19.2;   -0.251500;    3.977200;   69.982000
 7; 21.6;   -6.383600;    2.661300;   70.164000
 7; 24.0;  -18.304000;    1.333900;   70.612000
 7; 26.4;  -38.039000;   -0.076085;   69.493000
