# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 5 mm
# Rotation step angle: 1.2°
# sensor pos #1: 45 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
 36.0;    2.086600;    4.208400;   81.069000
 37.2;    3.647300;    4.510100;   81.478000
 38.4;   12.313000;    4.882700;   81.736000
 39.6;   28.137000;    5.252000;   81.061000
 40.8;   46.590000;    5.588500;   78.895000
 42.0;   61.209000;    5.837500;   75.395000
 43.2;   68.218000;    5.971600;   71.245000
 44.4;   68.402000;    6.043300;   66.963000
 45.6;   64.701000;    6.058200;   63.235000
 46.8;   60.923000;    6.127700;   60.425000
 48.0;   60.407000;    6.269600;   58.308000
 49.2;   65.283000;    6.427900;   56.341000
 50.4;   76.340000;    6.602300;   53.729000
 51.6;   91.787000;    6.760600;   49.799000
 52.8;  106.350000;    6.841600;   44.450000
 54.0;  115.490000;    6.815800;   38.049000
 55.2;  118.500000;    6.703100;   31.302000
 56.4;  117.510000;    6.521600;   24.344000
 57.6;  114.600000;    6.284500;   17.759000
 58.8;  111.330000;    6.042900;   11.770000
 60.0;  108.450000;    5.779600;    6.538800
 61.2;  106.170000;    5.573200;    1.969800
 62.4;  104.460000;    5.373400;   -2.318700
 63.6;  103.370000;    5.189700;   -6.430200
 64.8;  102.920000;    5.023100;  -10.431000
 66.0;  103.080000;    4.854300;  -14.351000
 67.2;  103.790000;    4.701200;  -18.312000
 68.4;  105.070000;    4.534300;  -22.656000
 69.6;  106.910000;    4.337200;  -27.499000
 70.8;  109.120000;    4.094100;  -32.829000
 72.0;  111.320000;    3.812900;  -38.565000
 73.2;  112.780000;    3.487700;  -44.557000
 74.4;  112.180000;    3.085500;  -50.887000
 75.6;  107.150000;    2.611700;  -57.174000
 76.8;   95.953000;    2.100500;  -62.570000
 78.0;   80.382000;    1.629300;  -66.577000
 79.2;   65.597000;    1.193900;  -69.058000
 80.4;   55.045000;    0.838010;  -70.505000
 81.6;   50.934000;    0.551610;  -71.534000
 82.8;   52.342000;    0.277530;  -72.808000
 84.0;   56.140000;    0.028468;  -74.814000
 85.2;   58.914000;   -0.295650;  -77.543000
 86.4;   57.509000;   -0.691830;  -80.822000
 87.6;   48.604000;   -1.172400;  -83.950000
 88.8;   32.421000;   -1.690300;  -86.039000
 90.0;   14.033000;   -2.145900;  -86.639000
 91.2;   -0.373920;   -2.515500;  -85.900000
 92.4;   -8.031800;   -2.810900;  -84.377000
 93.6;   -8.594500;   -3.038700;  -82.787000
 94.8;   -5.219800;   -3.241800;  -81.862000
 96.0;   -2.385800;   -3.498000;  -81.817000
 97.2;   -4.079200;   -3.785100;  -82.214000
 98.4;  -12.995000;   -4.152200;  -82.440000
 99.6;  -29.007000;   -4.529700;  -81.694000
100.8;  -47.430000;   -4.859800;  -79.466000
102.0;  -61.884000;   -5.084200;  -75.896000
103.2;  -68.582000;   -5.200300;  -71.721000
104.4;  -68.487000;   -5.260800;  -67.432000
105.6;  -64.610000;   -5.283600;  -63.720000
106.8;  -60.810000;   -5.347400;  -60.929000
108.0;  -60.477000;   -5.473300;  -58.822000
109.2;  -65.595000;   -5.639100;  -56.881000
110.4;  -76.982000;   -5.827600;  -54.202000
111.6;  -92.579000;   -5.995700;  -50.216000
112.8; -107.080000;   -6.067400;  -44.799000
114.0; -115.990000;   -6.036000;  -38.349000
115.2; -118.720000;   -5.892600;  -31.572000
116.4; -117.590000;   -5.692100;  -24.651000
117.6; -114.640000;   -5.441900;  -18.063000
118.8; -111.360000;   -5.186900;  -12.113000
120.0; -108.540000;   -4.873200;   -6.913900
121.2; -106.280000;   -4.658900;   -2.375600
122.4; -104.610000;   -4.459500;    1.884400
123.6; -103.560000;   -4.266100;    5.983000
124.8; -103.150000;   -4.089800;    9.966700
126.0; -103.340000;   -3.912800;   13.901000
127.2; -104.100000;   -3.756000;   17.870000
128.4; -105.420000;   -3.561100;   22.222000
129.6; -107.300000;   -3.357900;   27.059000
130.8; -109.540000;   -3.102900;   32.394000
132.0; -111.720000;   -2.850800;   38.139000
133.2; -113.170000;   -2.516700;   44.130000
134.4; -112.490000;   -2.077900;   50.459000
135.6; -107.280000;   -1.593600;   56.725000
136.8;  -95.843000;   -1.098100;   62.058000
138.0;  -80.078000;   -0.593620;   66.017000
139.2;  -65.263000;   -0.176160;   68.430000
140.4;  -54.875000;    0.174840;   69.852000
141.6;  -50.959000;    0.469460;   70.827000
142.8;  -52.515000;    0.726730;   72.070000
144.0;  -56.518000;    1.016100;   74.187000
145.2;  -59.371000;    1.327500;   76.948000
146.4;  -57.893000;    1.723300;   80.264000
147.6;  -48.754000;    2.172200;   83.413000
148.8;  -32.348000;    2.659100;   85.488000
150.0;  -13.795000;    3.082200;   86.065000
151.2;    0.485230;    3.409600;   85.313000
152.4;    7.879300;    3.665400;   83.778000
153.6;    8.152000;    3.870400;   82.216000
154.8;    4.585200;    4.050800;   81.348000
156.0;    1.780500;    4.308800;   81.338000
157.2;    3.641000;    4.591100;   81.793000
158.4;   12.881000;    4.940600;   82.034000
159.6;   29.278000;    5.300900;   81.257000
160.8;   47.936000;    5.611200;   78.992000
162.0;   62.386000;    5.827400;   75.369000
163.2;   68.883000;    5.917400;   71.128000
164.4;   68.619000;    5.942400;   66.835000
165.6;   64.599000;    5.958500;   63.108000
166.8;   60.722000;    6.015300;   60.334000
168.0;   60.391000;    6.165700;   58.225000
169.2;   65.614000;    6.309100;   56.283000
170.4;   77.067000;    6.486900;   53.641000
171.6;   92.784000;    6.652300;   49.626000
172.8;  107.330000;    6.717600;   44.207000
174.0;  116.260000;    6.676900;   37.697000
175.2;  118.950000;    6.533200;   30.881000
176.4;  117.740000;    6.341600;   23.982000
177.6;  114.720000;    6.088500;   17.352000
178.8;  111.420000;    5.850600;   11.423000
180.0;  108.510000;    5.607100;    6.178100
181.2;  106.250000;    5.408100;    1.647900
182.4;  104.570000;    5.190400;   -2.617700
183.6;  103.490000;    5.014200;   -6.724000
184.8;  103.070000;    4.836000;  -10.699000
186.0;  103.250000;    4.666900;  -14.632000
187.2;  104.020000;    4.515300;  -18.619000
188.4;  105.320000;    4.331200;  -22.934000
189.6;  107.180000;    4.116900;  -27.775000
190.8;  109.410000;    3.875700;  -33.098000
192.0;  111.620000;    3.588500;  -38.900000
193.2;  113.040000;    3.252800;  -44.895000
194.4;  112.380000;    2.860700;  -51.234000
195.6;  107.170000;    2.370100;  -57.498000
196.8;   95.779000;    1.874200;  -62.861000
198.0;   79.971000;    1.391400;  -66.841000
199.2;   65.122000;    0.980270;  -69.307000
200.4;   54.744000;    0.630020;  -70.723000
201.6;   50.769000;    0.341750;  -71.709000
202.8;   52.283000;    0.100540;  -72.993000
204.0;   56.148000;   -0.207900;  -75.037000
205.2;   58.901000;   -0.487950;  -77.754000
206.4;   57.442000;   -0.870310;  -81.028000
207.6;   48.332000;   -1.318800;  -84.151000
208.8;   31.914000;   -1.778800;  -86.203000
210.0;   13.325000;   -2.201100;  -86.769000
211.2;   -1.032200;   -2.532300;  -85.955000
212.4;   -8.473200;   -2.784000;  -84.395000
213.6;   -8.850700;   -2.980000;  -82.795000
214.8;   -5.382600;   -3.175300;  -81.864000
216.0;   -2.496900;   -3.391500;  -81.778000
217.2;   -4.151000;   -3.669400;  -82.182000
218.4;  -13.071000;   -4.000200;  -82.405000
219.6;  -29.123000;   -4.360500;  -81.670000
220.8;  -47.556000;   -4.658100;  -79.433000
222.0;  -62.134000;   -4.866100;  -75.851000
223.2;  -68.855000;   -4.966200;  -71.591000
224.4;  -68.743000;   -5.012900;  -67.306000
225.6;  -64.792000;   -5.041600;  -63.550000
226.8;  -60.988000;   -5.076000;  -60.757000
228.0;  -60.585000;   -5.205900;  -58.640000
229.2;  -65.662000;   -5.337400;  -56.678000
230.4;  -76.894000;   -5.522200;  -54.039000
231.6;  -92.474000;   -5.668900;  -50.039000
232.8; -106.930000;   -5.723500;  -44.630000
234.0; -115.840000;   -5.695800;  -38.156000
235.2; -118.580000;   -5.573000;  -31.424000
236.4; -117.440000;   -5.372100;  -24.566000
237.6; -114.480000;   -5.125300;  -17.952000
238.8; -111.220000;   -4.882200;  -12.054000
240.0; -108.340000;   -4.630500;   -6.826700
241.2; -106.090000;   -4.429600;   -2.325000
242.4; -104.420000;   -4.227600;    1.913300
243.6; -103.360000;   -4.043500;    6.001500
244.8; -102.930000;   -3.903900;    9.963000
246.0; -103.130000;   -3.709700;   13.896000
247.2; -103.850000;   -3.564100;   17.847000
248.4; -105.120000;   -3.396400;   22.150000
249.6; -106.970000;   -3.203000;   26.977000
250.8; -109.170000;   -2.988300;   32.251000
252.0; -111.390000;   -2.652200;   37.989000
253.2; -112.790000;   -2.331100;   43.950000
254.4; -112.120000;   -1.943500;   50.254000
255.6; -106.980000;   -1.489800;   56.483000
256.8;  -95.746000;   -1.017800;   61.808000
258.0;  -80.115000;   -0.566740;   65.804000
259.2;  -65.427000;   -0.158610;   68.253000
260.4;  -55.142000;    0.175960;   69.683000
261.6;  -51.154000;    0.406350;   70.715000
262.8;  -52.558000;    0.677820;   72.011000
264.0;  -56.305000;    0.919410;   74.023000
265.2;  -58.971000;    1.211000;   76.749000
266.4;  -57.419000;    1.572100;   79.987000
267.6;  -48.405000;    2.020200;   83.093000
268.8;  -32.247000;    2.464200;   85.172000
270.0;  -14.035000;    2.830900;   85.759000
271.2;    0.051988;    3.207300;   85.021000
272.4;    7.461800;    3.472400;   83.519000
273.6;    7.935700;    3.667300;   81.996000
274.8;    4.606900;    3.879400;   81.143000
276.0;    1.988000;    4.113900;   81.095000
277.2;    3.865400;    4.392800;   81.530000
278.4;   12.881000;    4.742300;   81.766000
279.6;   28.867000;    5.103800;   81.025000
280.8;   47.194000;    5.427100;   78.831000
282.0;   61.607000;    5.657200;   75.293000
283.2;   68.340000;    5.796400;   71.112000
284.4;   68.373000;    5.859200;   66.864000
285.6;   64.663000;    5.898400;   63.157000
286.8;   61.000000;    5.958100;   60.363000
288.0;   60.699000;    6.078000;   58.258000
289.2;   65.772000;    6.251600;   56.281000
290.4;   76.947000;    6.426000;   53.637000
291.6;   92.434000;    6.588800;   49.647000
292.8;  106.940000;    6.682900;   44.243000
294.0;  115.890000;    6.676900;   37.812000
295.2;  118.770000;    6.568700;   31.044000
296.4;  117.710000;    6.380100;   24.170000
297.6;  114.810000;    6.169100;   17.520000
298.8;  111.590000;    5.912200;   11.591000
300.0;  108.760000;    5.666100;    6.354800
301.2;  106.500000;    5.454400;    1.819000
302.4;  104.820000;    5.272200;   -2.461700
303.6;  103.740000;    5.094400;   -6.601700
304.8;  103.310000;    4.926000;  -10.557000
306.0;  103.470000;    4.764700;  -14.509000
307.2;  104.200000;    4.613500;  -18.489000
308.4;  105.480000;    4.461500;  -22.821000
309.6;  107.310000;    4.259500;  -27.673000
310.8;  109.490000;    4.018300;  -32.989000
312.0;  111.600000;    3.768500;  -38.736000
313.2;  112.950000;    3.482100;  -44.694000
314.4;  112.210000;    3.092600;  -51.045000
315.6;  107.000000;    2.641900;  -57.265000
316.8;   95.636000;    2.147500;  -62.627000
318.0;   80.062000;    1.692400;  -66.598000
319.2;   65.388000;    1.268200;  -69.049000
320.4;   54.971000;    0.952640;  -70.512000
321.6;   50.900000;    0.657280;  -71.519000
322.8;   52.293000;    0.406350;  -72.812000
324.0;   55.983000;    0.115840;  -74.837000
325.2;   58.632000;   -0.175040;  -77.545000
326.4;   57.110000;   -0.562260;  -80.794000
327.6;   48.136000;   -1.005500;  -83.886000
328.8;   32.042000;   -1.470000;  -85.945000
330.0;   13.854000;   -1.893400;  -86.519000
331.2;   -0.342400;   -2.238100;  -85.799000
332.4;   -7.997400;   -2.531200;  -84.266000
333.6;   -8.634400;   -2.747400;  -82.697000
334.8;   -5.404500;   -2.966600;  -81.762000
336.0;   -2.751200;   -3.211900;  -81.655000
337.2;   -4.461500;   -3.488600;  -82.039000
338.4;  -13.295000;   -3.881100;  -82.224000
339.6;  -29.122000;   -4.225000;  -81.471000
340.8;  -47.331000;   -4.565900;  -79.245000
342.0;  -61.561000;   -4.804900;  -75.740000
343.2;  -68.290000;   -4.941500;  -71.594000
344.4;  -68.369000;   -5.026700;  -67.355000
345.6;  -64.650000;   -5.082700;  -63.657000
346.8;  -60.964000;   -5.148800;  -60.885000
348.0;  -60.624000;   -5.300400;  -58.745000
349.2;  -65.585000;   -5.474800;  -56.791000
350.4;  -76.708000;   -5.677200;  -54.153000
351.6;  -92.075000;   -5.842600;  -50.211000
352.8; -106.550000;   -5.952700;  -44.846000
354.0; -115.570000;   -5.933300;  -38.446000
355.2; -118.570000;   -5.839200;  -31.715000
356.4; -117.600000;   -5.666000;  -24.828000
357.6; -114.760000;   -5.451600;  -18.211000
358.8; -111.540000;   -5.216000;  -12.269000
