# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 5 mm
# Rotation step angle: 1.2°
# sensor pos #1: 60 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
 33.6;    8.389800;    2.908500;   81.765000
 34.8;    4.555900;    2.995500;   81.698000
 36.0;    5.432600;    3.057500;   82.281000
 37.2;   13.690000;    3.200200;   82.768000
 38.4;   29.793000;    3.376000;   82.402000
 39.6;   49.631000;    3.588100;   80.508000
 40.8;   65.783000;    3.793100;   77.040000
 42.0;   73.338000;    3.921600;   72.658000
 43.2;   73.067000;    3.995900;   68.349000
 44.4;   68.628000;    4.013800;   64.530000
 45.6;   63.782000;    4.003400;   61.608000
 46.8;   62.283000;    3.997400;   59.519000
 48.0;   66.818000;    4.074300;   57.701000
 49.2;   77.698000;    4.135200;   55.418000
 50.4;   93.589000;    4.239700;   51.833000
 51.6;  109.440000;    4.324100;   46.631000
 52.8;  119.340000;    4.371900;   40.173000
 54.0;  122.260000;    4.355800;   33.115000
 55.2;  120.790000;    4.271500;   26.276000
 56.4;  117.450000;    4.147500;   19.610000
 57.6;  113.660000;    3.965300;   13.416000
 58.8;  110.310000;    3.773700;    7.995500
 60.0;  107.620000;    3.576600;    3.184100
 61.2;  105.680000;    3.400300;   -1.040100
 62.4;  104.350000;    3.231500;   -5.090300
 63.6;  103.650000;    3.083300;   -9.107600
 64.8;  103.620000;    2.948100;  -13.071000
 66.0;  104.180000;    2.808500;  -17.102000
 67.2;  105.300000;    2.710300;  -21.237000
 68.4;  106.990000;    2.590800;  -25.926000
 69.6;  109.180000;    2.461200;  -31.226000
 70.8;  111.460000;    2.315200;  -37.059000
 72.0;  113.160000;    2.121400;  -43.293000
 73.2;  112.740000;    1.926500;  -49.620000
 74.4;  107.880000;    1.678200;  -56.006000
 75.6;   96.283000;    1.354100;  -61.772000
 76.8;   79.533000;    1.009400;  -66.106000
 78.0;   63.292000;    0.671840;  -68.868000
 79.2;   52.376000;    0.375360;  -70.343000
 80.4;   47.985000;    0.128540;  -71.317000
 81.6;   49.538000;   -0.071604;  -72.530000
 82.8;   53.979000;   -0.204160;  -74.532000
 84.0;   57.427000;   -0.355390;  -77.399000
 85.2;   56.419000;   -0.523420;  -80.750000
 86.4;   47.680000;   -0.746720;  -84.086000
 87.6;   30.551000;   -1.023400;  -86.538000
 88.8;   10.604000;   -1.321400;  -87.357000
 90.0;   -5.064000;   -1.619000;  -86.688000
 91.2;  -12.785000;   -1.827300;  -85.155000
 92.4;  -13.021000;   -1.996500;  -83.490000
 93.6;   -8.804500;   -2.100300;  -82.463000
 94.8;   -5.012400;   -2.192500;  -82.396000
 96.0;   -6.192600;   -2.310200;  -82.959000
 97.2;  -14.797000;   -2.450600;  -83.405000
 98.4;  -31.179000;   -2.641000;  -82.981000
 99.6;  -51.000000;   -2.859100;  -80.966000
100.8;  -66.788000;   -3.062200;  -77.420000
102.0;  -73.784000;   -3.200000;  -73.041000
103.2;  -73.149000;   -3.270600;  -68.757000
104.4;  -68.516000;   -3.292200;  -64.995000
105.6;  -63.710000;   -3.280300;  -62.146000
106.8;  -62.438000;   -3.260800;  -60.102000
108.0;  -67.326000;   -3.245200;  -58.309000
109.2;  -78.589000;   -3.313900;  -56.003000
110.4;  -94.768000;   -3.403100;  -52.363000
111.6; -110.560000;   -3.506200;  -47.067000
112.8; -120.160000;   -3.555500;  -40.513000
114.0; -122.680000;   -3.551000;  -33.430000
115.2; -121.010000;   -3.452800;  -26.574000
116.4; -117.570000;   -3.318700;  -19.960000
117.6; -113.750000;   -3.142500;  -13.809000
118.8; -110.390000;   -2.950200;   -8.408400
120.0; -107.760000;   -2.785100;   -3.675700
121.2; -105.830000;   -2.606300;    0.493110
122.4; -104.490000;   -2.436000;    4.536600
123.6; -103.830000;   -2.291900;    8.544700
124.8; -103.800000;   -2.137600;   12.501000
126.0; -104.390000;   -2.015200;   16.542000
127.2; -105.530000;   -1.894200;   20.705000
128.4; -107.260000;   -1.773600;   25.366000
129.6; -109.450000;   -1.646600;   30.649000
130.8; -111.750000;   -1.495000;   36.488000
132.0; -113.360000;   -1.303800;   42.746000
133.2; -112.880000;   -1.097300;   49.055000
134.4; -107.930000;   -0.815800;   55.446000
135.6;  -96.077000;   -0.484220;   61.187000
136.8;  -79.168000;   -0.136950;   65.503000
138.0;  -62.883000;    0.218160;   68.181000
139.2;  -52.124000;    0.531440;   69.617000
140.4;  -47.885000;    0.771540;   70.547000
141.6;  -49.582000;    0.961980;   71.719000
142.8;  -54.050000;    1.117300;   73.680000
144.0;  -57.579000;    1.255500;   76.628000
145.2;  -56.507000;    1.425700;   79.966000
146.4;  -47.701000;    1.655000;   83.288000
147.6;  -30.583000;    1.922400;   85.716000
148.8;  -10.755000;    2.209100;   86.538000
150.0;    4.823100;    2.484700;   85.869000
151.2;   12.293000;    2.702800;   84.361000
152.4;   12.334000;    2.850300;   82.756000
153.6;    8.070600;    2.941000;   81.791000
154.8;    4.315100;    3.028400;   81.800000
156.0;    5.659500;    3.122500;   82.415000
157.2;   14.595000;    3.255100;   82.891000
158.4;   31.241000;    3.429400;   82.440000
159.6;   51.088000;    3.629200;   80.448000
160.8;   66.914000;    3.829700;   76.861000
162.0;   73.823000;    3.964500;   72.442000
163.2;   73.015000;    4.010800;   68.122000
164.4;   68.333000;    4.023500;   64.371000
165.6;   63.464000;    3.993600;   61.502000
166.8;   62.130000;    3.971600;   59.486000
168.0;   67.050000;    4.001900;   57.690000
169.2;   78.389000;    4.070600;   55.381000
170.4;   94.438000;    4.154600;   51.783000
171.6;  110.230000;    4.233000;   46.558000
172.8;  119.910000;    4.276700;   40.015000
174.0;  122.540000;    4.259100;   32.905000
175.2;  120.880000;    4.173600;   26.036000
176.4;  117.420000;    4.034300;   19.418000
177.6;  113.620000;    3.858500;   13.252000
178.8;  110.230000;    3.659100;    7.806700
180.0;  107.560000;    3.465300;    3.019700
181.2;  105.600000;    3.282700;   -1.198600
182.4;  104.280000;    3.110200;   -5.239900
183.6;  103.590000;    2.966000;   -9.219900
184.8;  103.560000;    2.821500;  -13.195000
186.0;  104.130000;    2.697900;  -17.236000
187.2;  105.250000;    2.587400;  -21.399000
188.4;  106.920000;    2.459000;  -26.042000
189.6;  109.100000;    2.331600;  -31.350000
190.8;  111.360000;    2.175900;  -37.192000
192.0;  112.930000;    2.025800;  -43.488000
193.2;  112.360000;    1.821900;  -49.823000
194.4;  107.330000;    1.554600;  -56.167000
195.6;   95.516000;    1.239400;  -61.879000
196.8;   78.629000;    0.896260;  -66.214000
198.0;   62.382000;    0.554590;  -68.925000
199.2;   51.638000;    0.263340;  -70.372000
200.4;   47.457000;    0.023987;  -71.304000
201.6;   49.101000;   -0.164580;  -72.488000
202.8;   53.517000;   -0.300130;  -74.451000
204.0;   56.989000;   -0.428200;  -77.326000
205.2;   55.983000;   -0.583170;  -80.659000
206.4;   47.303000;   -0.789290;  -83.959000
207.6;   30.381000;   -1.067800;  -86.368000
208.8;   10.622000;   -1.371800;  -87.212000
210.0;   -5.140600;   -1.642100;  -86.542000
211.2;  -12.869000;   -1.842300;  -85.005000
212.4;  -13.172000;   -1.997600;  -83.362000
213.6;   -9.064400;   -2.093600;  -82.315000
214.8;   -5.285800;   -2.163400;  -82.223000
216.0;   -6.341400;   -2.272800;  -82.800000
217.2;  -14.930000;   -2.381900;  -83.234000
218.4;  -31.077000;   -2.538700;  -82.784000
219.6;  -50.688000;   -2.739900;  -80.835000
220.8;  -66.509000;   -2.905700;  -77.307000
222.0;  -73.692000;   -3.030800;  -72.898000
223.2;  -73.124000;   -3.071500;  -68.582000
224.4;  -68.578000;   -3.051700;  -64.821000
225.6;  -63.768000;   -3.027100;  -61.923000
226.8;  -62.368000;   -3.004700;  -59.874000
228.0;  -67.113000;   -3.032700;  -58.036000
229.2;  -78.252000;   -3.083500;  -55.681000
230.4;  -94.087000;   -3.172400;  -52.114000
231.6; -109.640000;   -3.256700;  -46.928000
232.8; -119.290000;   -3.297800;  -40.432000
234.0; -121.980000;   -3.288900;  -33.407000
235.2; -120.410000;   -3.197000;  -26.585000
236.4; -117.050000;   -3.058800;  -19.990000
237.6; -113.320000;   -2.888900;  -13.914000
238.8; -109.980000;   -2.688000;   -8.507000
240.0; -107.320000;   -2.536800;   -3.738100
241.2; -105.380000;   -2.349700;    0.452090
242.4; -104.050000;   -2.199600;    4.490100
243.6; -103.350000;   -2.046500;    8.442700
244.8; -103.310000;   -1.903100;   12.370000
246.0; -103.880000;   -1.777300;   16.397000
247.2; -104.980000;   -1.682800;   20.544000
248.4; -106.660000;   -1.555900;   25.139000
249.6; -108.780000;   -1.432300;   30.350000
250.8; -111.040000;   -1.299000;   36.131000
252.0; -112.610000;   -1.147400;   42.310000
253.2; -112.180000;   -0.942750;   48.560000
254.4; -107.500000;   -0.697060;   54.874000
255.6;  -96.300000;   -0.378920;   60.581000
256.8;  -79.943000;   -0.032770;   64.954000
258.0;  -63.855000;    0.314870;   67.754000
259.2;  -52.840000;    0.600150;   69.278000
260.4;  -48.289000;    0.852940;   70.271000
261.6;  -49.539000;    1.034400;   71.440000
262.8;  -53.731000;    1.179300;   73.388000
264.0;  -57.211000;    1.314500;   76.222000
265.2;  -56.384000;    1.458600;   79.504000
266.4;  -48.097000;    1.658700;   82.789000
267.6;  -31.699000;    1.902200;   85.259000
268.8;  -12.185000;    2.176300;   86.183000
270.0;    3.547200;    2.445100;   85.596000
271.2;   11.462000;    2.640800;   84.174000
272.4;   12.052000;    2.774900;   82.599000
273.6;    8.148300;    2.869000;   81.603000
274.8;    4.444100;    2.930600;   81.545000
276.0;    5.463800;    3.027600;   82.143000
277.2;   13.745000;    3.144500;   82.631000
278.4;   29.608000;    3.297200;   82.259000
279.6;   49.190000;    3.475700;   80.393000
280.8;   65.302000;    3.644500;   76.963000
282.0;   72.888000;    3.770300;   72.637000
283.2;   72.748000;    3.820800;   68.368000
284.4;   68.418000;    3.812500;   64.567000
285.6;   63.690000;    3.773000;   61.668000
286.8;   62.255000;    3.742700;   59.575000
288.0;   66.743000;    3.758000;   57.780000
289.2;   77.652000;    3.789800;   55.482000
290.4;   93.406000;    3.876800;   51.947000
291.6;  109.180000;    3.968300;   46.807000
292.8;  119.220000;    4.003700;   40.342000
294.0;  122.250000;    3.992200;   33.310000
295.2;  120.870000;    3.911500;   26.455000
296.4;  117.600000;    3.777800;   19.818000
297.6;  113.840000;    3.599000;   13.643000
298.8;  110.460000;    3.430900;    8.151500
300.0;  107.700000;    3.287500;    3.283900
301.2;  105.760000;    3.128100;   -0.907810
302.4;  104.410000;    2.971600;   -4.968700
303.6;  103.670000;    2.824500;   -8.975600
304.8;  103.600000;    2.696800;  -12.932000
306.0;  104.130000;    2.568400;  -16.982000
307.2;  105.200000;    2.469400;  -21.116000
308.4;  106.840000;    2.358900;  -25.746000
309.6;  108.960000;    2.243900;  -30.986000
310.8;  111.190000;    2.119900;  -36.772000
312.0;  112.830000;    1.951500;  -42.954000
313.2;  112.490000;    1.771500;  -49.230000
314.4;  107.940000;    1.532900;  -55.584000
315.6;   96.820000;    1.241700;  -61.374000
316.8;   80.422000;    0.907830;  -65.821000
318.0;   64.114000;    0.585960;  -68.647000
319.2;   52.953000;    0.303290;  -70.196000
320.4;   48.102000;    0.053860;  -71.196000
321.6;   49.201000;   -0.139190;  -72.350000
322.8;   53.344000;   -0.259800;  -74.252000
324.0;   56.816000;   -0.392730;  -77.019000
325.2;   56.153000;   -0.541720;  -80.290000
326.4;   48.177000;   -0.730660;  -83.593000
327.6;   31.978000;   -0.996520;  -86.078000
328.8;   12.436000;   -1.279200;  -87.056000
330.0;   -3.653600;   -1.533900;  -86.503000
331.2;  -11.935000;   -1.735500;  -85.061000
332.4;  -12.852000;   -1.874800;  -83.421000
333.6;   -9.086400;   -1.978200;  -82.357000
334.8;   -5.283600;   -2.032700;  -82.188000
336.0;   -6.011900;   -2.112300;  -82.700000
337.2;  -13.900000;   -2.234000;  -83.158000
338.4;  -29.389000;   -2.391600;  -82.810000
339.6;  -48.783000;   -2.598400;  -80.968000
340.8;  -64.918000;   -2.775800;  -77.612000
342.0;  -72.774000;   -2.919900;  -73.318000
343.2;  -72.832000;   -2.984500;  -69.028000
344.4;  -68.588000;   -3.008100;  -65.223000
345.6;  -63.857000;   -2.984900;  -62.305000
346.8;  -62.315000;   -2.977400;  -60.234000
348.0;  -66.757000;   -2.973700;  -58.415000
349.2;  -77.538000;   -3.027500;  -56.146000
350.4;  -93.263000;   -3.130200;  -52.649000
351.6; -109.170000;   -3.228400;  -47.504000
352.8; -119.250000;   -3.293300;  -41.093000
354.0; -122.390000;   -3.300400;  -34.057000
355.2; -121.080000;   -3.234300;  -27.224000
356.4; -117.780000;   -3.118200;  -20.524000
357.6; -114.040000;   -2.973000;  -14.354000
358.8; -110.690000;   -2.774700;   -8.908400
