# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 1 mm
# Rotation step angle: 2.4°
# sensor pos #1: 14 mm
# sensor pos #2: 29 mm
# sensor pos #3: 44 mm
# sensor pos #4: 60 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]; X2_magn [mT]; Y2_magn [mT]; Z2_magn [mT]; X3_magn [mT]; Y3_magn [mT]; Z3_magn [mT]; X4_magn [mT]; Y4_magn [mT]; Z4_magn [mT]
151.2;  -82.057000;   -2.139100;    9.512100;  -81.557000;    0.254380;   11.692000;  -81.392000;    3.598600;   13.230000;  -80.992000;   10.321000;   14.032000
153.6;  -81.427000;   10.402000;    7.121200;  -81.433000;    3.377500;    6.015900;  -81.465000;   -0.073098;    4.374400;  -81.778000;   -2.477800;    2.296500
156.0;  -81.493000;   -2.770200;   -4.664200;  -81.223000;   -0.330000;   -2.595900;  -81.239000;    3.090000;   -0.805820;  -81.405000;   10.359000;    0.646470
158.4;  -81.251000;   10.153000;   -5.915100;  -80.968000;    2.784200;   -7.831500;  -80.947000;   -0.662700;   -9.821900;  -81.034000;   -3.059600;  -11.998000
160.8;  -79.727000;   -3.295900;  -19.411000;  -80.110000;   -0.950970;  -17.066000;  -80.296000;    2.391400;  -14.829000;  -80.814000;    9.798300;  -12.383000
163.2;  -79.444000;    9.313200;  -19.309000;  -78.297000;    1.946300;  -22.300000;  -77.747000;   -1.242600;  -24.814000;  -76.314000;   -3.490100;  -27.233000
165.6;  -69.724000;   -3.633500;  -34.740000;  -72.585000;   -1.510000;  -32.401000;  -73.795000;    1.454100;  -29.793000;  -76.162000;    8.601500;  -26.321000
168.0;  -70.039000;    7.939800;  -32.866000;  -66.472000;    0.972060;  -36.557000;  -64.616000;   -1.705200;  -39.113000;  -60.854000;   -3.664900;  -41.152000
170.4;  -51.789000;   -3.611800;  -46.536000;  -55.350000;   -1.867300;  -44.895000;  -57.378000;    0.474310;  -42.469000;  -61.448000;    7.011900;  -38.748000
172.8;  -53.007000;    6.023100;  -43.381000;  -49.183000;    0.055353;  -47.142000;  -47.418000;   -1.992800;  -49.449000;  -44.338000;   -3.503600;  -50.918000
175.2;  -36.505000;   -3.356100;  -54.932000;  -40.027000;   -2.124600;  -53.542000;  -41.731000;   -0.417000;  -51.256000;  -45.364000;    4.886100;  -47.329000
177.6;  -37.510000;    3.687500;  -50.814000;  -33.177000;   -0.894960;  -54.885000;  -30.987000;   -2.213400;  -57.121000;  -26.370000;   -3.154100;  -58.335000
180.0;  -14.976000;   -2.885600;  -60.588000;  -20.103000;   -2.219000;  -59.748000;  -22.683000;   -1.330000;  -57.694000;  -27.880000;    2.486600;  -53.714000
182.4;  -16.485000;    1.209900;  -55.650000;  -11.347000;   -1.748600;  -59.398000;   -8.869700;   -2.217200;  -61.211000;   -4.296900;   -2.583900;  -61.707000
184.8;    4.519600;   -2.211600;  -61.971000;    0.437580;   -2.175000;  -61.670000;   -1.746600;   -2.085000;  -60.066000;   -6.162200;   -0.018207;  -56.468000
187.2;    3.150600;   -1.278400;  -56.524000;    7.393200;   -2.455800;  -60.031000;    9.621400;   -2.086900;  -61.485000;   14.323000;   -1.798600;  -61.643000
189.6;   25.837000;   -1.370700;  -60.386000;   20.470000;   -1.979000;  -60.499000;   17.888000;   -2.739200;  -59.309000;   12.986000;   -2.523700;  -55.974000
192.0;   23.937000;   -3.693600;  -54.587000;   28.999000;   -2.980400;  -57.595000;   31.648000;   -1.795200;  -58.486000;   36.706000;   -0.916990;  -57.881000
194.4;   45.400000;   -0.412900;  -54.287000;   41.405000;   -1.596600;  -55.173000;   39.207000;   -3.168600;  -54.600000;   34.940000;   -4.796300;  -52.078000
196.8;   43.521000;   -5.832500;  -48.717000;   46.914000;   -3.269100;  -50.954000;   48.846000;   -1.393100;  -51.282000;   52.542000;    0.092320;  -50.294000
199.2;   60.751000;    0.590070;  -45.687000;   56.521000;   -1.125300;  -46.826000;   54.432000;   -3.362000;  -46.754000;   51.034000;   -6.758500;  -44.821000
201.6;   59.010000;   -7.608000;  -40.396000;   63.022000;   -3.418100;  -41.884000;   65.387000;   -0.830360;  -41.591000;   69.908000;    1.104600;  -40.053000
204.0;   77.264000;    1.619900;  -33.353000;   73.622000;   -0.492060;  -35.317000;   71.426000;   -3.356800;  -36.024000;   67.544000;   -8.277600;  -35.223000
206.4;   74.919000;   -8.817900;  -28.837000;   77.636000;   -3.208900;  -28.948000;   79.219000;   -0.133960;  -27.791000;   81.466000;    2.147900;  -25.570000
208.8;   82.880000;    2.607900;  -17.895000;   81.672000;    0.215540;  -20.159000;   80.702000;   -3.010700;  -21.528000;   79.180000;   -9.150600;  -21.983000
211.2;   81.039000;   -9.384000;  -14.801000;   81.704000;   -2.791900;  -14.002000;   82.245000;    0.485510;  -12.447000;   82.997000;    2.974300;  -10.320000
213.6;   82.733000;    3.308400;   -3.068500;   82.204000;    0.838750;   -5.128300;   81.766000;   -2.550600;   -6.763500;   81.524000;   -9.473200;   -7.887300
216.0;   81.479000;   -9.433300;   -1.406700;   81.603000;   -2.291900;    0.068512;   82.012000;    1.121000;    1.836400;   82.474000;    3.620200;    3.935700
218.4;   82.032000;    3.898400;   11.299000;   81.730000;    1.436600;    9.108600;   81.399000;   -1.897900;    7.082800;   81.379000;   -9.187200;    5.134200
220.8;   80.964000;   -8.836200;   11.647000;   80.695000;   -1.543900;   14.120000;   80.912000;    1.716600;   16.409000;   80.730000;    4.108300;   18.779000
223.2;   77.303000;    4.320000;   26.619000;   78.546000;    2.062400;   24.170000;   78.744000;   -1.030500;   21.637000;   79.618000;   -8.326800;   18.580000
225.6;   76.278000;   -7.667000;   25.624000;   74.216000;   -0.523800;   29.147000;   73.315000;    2.341700;   31.839000;   70.657000;    4.485000;   34.200000
228.0;   61.735000;    4.513400;   40.650000;   65.311000;    2.576900;   38.599000;   66.874000;   -0.030903;   35.941000;   70.331000;   -6.828700;   32.203000
230.4;   61.777000;   -5.926200;   38.114000;   57.762000;    0.458630;   41.873000;   55.952000;    2.737500;   44.364000;   52.560000;    4.470900;   46.051000
232.8;   45.109000;    4.358800;   50.429000;   48.048000;    2.911100;   48.932000;   49.585000;    0.951150;   46.554000;   53.317000;   -4.926600;   42.720000
235.2;   45.650000;   -3.798900;   46.698000;   42.114000;    1.421300;   50.638000;   40.553000;    3.024700;   52.991000;   37.187000;    4.240800;   54.435000
237.6;   26.984000;    4.037000;   57.855000;   31.540000;    3.131800;   56.604000;   33.551000;    1.921600;   54.300000;   37.822000;   -2.615200;   50.151000
240.0;   28.211000;   -1.438600;   52.958000;   23.146000;    2.351000;   57.022000;   20.683000;    3.184900;   59.160000;   15.613000;    3.810300;   60.057000
242.4;    4.877400;    3.475400;   61.166000;    9.331100;    3.178500;   60.586000;   11.741000;    2.777800;   58.763000;   16.881000;   -0.167570;   54.922000
244.8;    6.482000;    1.063500;   55.760000;    2.114400;    3.140000;   59.380000;   -0.000425;    3.152700;   61.022000;   -4.043600;    3.139700;   61.410000
247.2;  -13.807000;    2.743900;   61.074000;   -9.180600;    3.109400;   60.866000;   -7.011100;    3.473900;   59.376000;   -2.800000;    2.319300;   55.810000
249.6;  -12.588000;    3.551500;   55.283000;  -17.301000;    3.771100;   58.647000;  -19.929000;    2.987300;   59.911000;  -25.267000;    2.313300;   59.815000
252.0;  -36.151000;    1.844300;   57.347000;  -31.137000;    2.838000;   57.845000;  -28.490000;    4.017900;   56.926000;  -23.454000;    4.685900;   53.961000
254.4;  -34.406000;    5.780400;   51.476000;  -38.574000;    4.181100;   54.007000;  -40.835000;    2.639700;   54.554000;  -44.849000;    1.347000;   53.787000
256.8;  -52.001000;    0.872730;   49.786000;  -48.265000;    2.416800;   50.699000;  -46.346000;    4.305400;   50.378000;  -43.042000;    6.775500;   48.125000
259.2;  -50.495000;    7.721400;   44.224000;  -53.842000;    4.419300;   46.193000;  -55.901000;    2.174800;   46.272000;  -60.252000;    0.374990;   45.195000
261.6;  -69.433000;   -0.145910;   39.579000;  -64.796000;    1.862600;   41.034000;  -62.458000;    4.413400;   41.373000;  -58.467000;    8.554400;   39.837000
264.0;  -66.899000;    9.250800;   34.715000;  -70.785000;    4.388300;   35.585000;  -72.956000;    1.542600;   34.834000;  -76.791000;   -0.634320;   32.885000
266.4;  -81.027000;   -1.165300;   25.117000;  -78.713000;    1.151300;   27.351000;  -77.133000;    4.224000;   28.534000;  -74.305000;    9.762000;   28.422000
268.8;  -78.665000;   10.123000;   21.564000;  -80.246000;    4.025800;   21.143000;  -81.199000;    0.817840;   19.713000;  -82.471000;   -1.603700;   17.414000
271.2;  -82.598000;   -2.008400;    9.829600;  -81.859000;    0.478420;   12.025000;  -81.293000;    3.814000;   13.607000;  -80.589000;   10.363000;   14.422000
273.6;  -81.112000;   10.444000;    7.500000;  -81.355000;    3.591900;    6.342900;  -81.777000;    0.185670;    4.673700;  -82.351000;   -2.355300;    2.563300
276.0;  -82.076000;   -2.663800;   -4.455000;  -81.600000;   -0.104460;   -2.324300;  -81.210000;    3.299900;   -0.497990;  -81.187000;   10.300000;    1.022300
278.4;  -81.051000;   10.089000;   -5.557700;  -80.984000;    2.947700;   -7.520700;  -81.277000;   -0.391610;   -9.622000;  -81.649000;   -2.962500;  -11.861000
280.8;  -80.371000;   -3.214200;  -19.351000;  -80.530000;   -0.761650;  -16.938000;  -80.338000;    2.512000;  -14.568000;  -80.614000;    9.775500;  -12.052000
283.2;  -79.348000;    9.263500;  -18.951000;  -78.357000;    2.087800;  -22.076000;  -78.155000;   -1.045100;  -24.716000;  -76.905000;   -3.416600;  -27.280000
285.6;  -70.217000;   -3.580500;  -34.865000;  -72.958000;   -1.355700;  -32.406000;  -73.931000;    1.517600;  -29.631000;  -76.104000;    8.603700;  -26.041000
288.0;  -70.182000;    7.849400;  -32.615000;  -66.587000;    1.034800;  -36.448000;  -64.972000;   -1.583500;  -39.168000;  -61.216000;   -3.638700;  -41.350000
290.4;  -52.046000;   -3.605900;  -46.749000;  -55.660000;   -1.794500;  -44.954000;  -57.473000;    0.510160;  -42.393000;  -61.741000;    6.887200;  -38.545000
292.8;  -53.296000;    5.887600;  -43.239000;  -49.355000;    0.039297;  -47.101000;  -47.670000;   -1.959500;  -49.539000;  -44.528000;   -3.517400;  -51.138000
295.2;  -36.626000;   -3.412100;  -55.182000;  -40.230000;   -2.142100;  -53.671000;  -41.854000;   -0.471520;  -51.236000;  -45.639000;    4.756100;  -47.225000
297.6;  -37.832000;    3.564200;  -50.757000;  -33.333000;   -0.958440;  -54.885000;  -31.198000;   -2.239200;  -57.255000;  -26.470000;   -3.228700;  -58.607000
300.0;  -15.001000;   -2.983400;  -60.845000;  -20.271000;   -2.295600;  -59.897000;  -22.892000;   -1.417700;  -57.733000;  -28.228000;    2.380500;  -53.662000
302.4;  -16.830000;    1.115100;  -55.648000;  -11.541000;   -1.831800;  -59.456000;   -8.966100;   -2.327300;  -61.341000;   -4.284400;   -2.658200;  -61.930000
304.8;    4.580800;   -2.320600;  -62.178000;    0.331280;   -2.285900;  -61.786000;   -1.922500;   -2.188800;  -60.112000;   -6.518800;   -0.121640;  -56.536000
307.2;    2.827700;   -1.377000;  -56.618000;    7.207000;   -2.547300;  -60.107000;    9.561600;   -2.251500;  -61.592000;   14.495000;   -1.961800;  -61.846000
309.6;   26.118000;   -1.523400;  -60.528000;   20.425000;   -2.117500;  -60.641000;   17.638000;   -2.835500;  -59.405000;   12.687000;   -2.563700;  -56.125000
312.0;   23.686000;   -3.707100;  -54.742000;   28.828000;   -3.064100;  -57.688000;   31.676000;   -1.946800;  -58.562000;   37.041000;   -1.070100;  -57.996000
314.4;   45.672000;   -0.570840;  -54.364000;   41.448000;   -1.725000;  -55.216000;   39.033000;   -3.181300;  -54.733000;   34.742000;   -4.802600;  -52.271000
316.8;   43.402000;   -5.803700;  -48.928000;   46.762000;   -3.327700;  -51.051000;   48.838000;   -1.520800;  -51.289000;   52.800000;   -0.094008;  -50.291000
319.2;   61.064000;    0.407100;  -45.625000;   56.566000;   -1.208200;  -46.862000;   54.354000;   -3.382200;  -46.846000;   50.960000;   -6.686100;  -45.031000
321.6;   59.155000;   -7.494900;  -40.606000;   63.080000;   -3.381100;  -41.938000;   65.487000;   -0.911390;  -41.525000;   70.235000;    0.941810;  -39.910000
324.0;   77.493000;    1.475000;  -33.132000;   73.699000;   -0.526040;  -35.183000;   71.596000;   -3.254900;  -36.103000;   67.875000;   -8.159900;  -35.400000
326.4;   75.331000;   -8.679700;  -28.963000;   77.858000;   -3.080900;  -28.949000;   79.255000;   -0.161590;  -27.625000;   81.592000;    2.010500;  -25.311000
328.8;   82.910000;    2.466800;  -17.596000;   81.639000;    0.251390;  -19.914000;   80.864000;   -2.859800;  -21.444000;   79.714000;   -9.015800;  -21.946000
331.2;   81.534000;   -9.234600;  -14.705000;   81.869000;   -2.591000;  -13.860000;   82.181000;    0.562440;  -12.166000;   82.986000;    2.889100;   -9.944200
333.6;   82.717000;    3.246100;   -2.691600;   82.097000;    0.921280;   -4.820900;   81.892000;   -2.334400;   -6.542600;   82.014000;   -9.291000;   -7.747600
336.0;   81.976000;   -9.337300;   -1.237400;   81.762000;   -2.042100;    0.282850;   81.926000;    1.231200;    2.137600;   82.476000;    3.578400;    4.308200
338.4;   82.014000;    3.874500;   11.712000;   81.643000;    1.533300;    9.431600;   81.488000;   -1.687700;    7.363600;   81.846000;   -9.071100;    5.386600
340.8;   81.402000;   -8.707000;   11.950000;   80.681000;   -1.298200;   14.524000;   80.780000;    1.864100;   16.812000;   80.623000;    4.105300;   19.272000
343.2;   77.063000;    4.342000;   27.163000;   78.344000;    2.178200;   24.606000;   78.748000;   -0.790780;   22.014000;   80.047000;   -8.178600;   18.918000
345.6;   76.638000;   -7.494100;   25.998000;   74.052000;   -0.294530;   29.566000;   72.985000;    2.481400;   32.266000;   70.176000;    4.519400;   34.704000
348.0;   61.154000;    4.584700;   41.084000;   64.890000;    2.717700;   38.965000;   66.752000;    0.209940;   36.216000;   70.580000;   -6.716700;   32.475000
350.4;   61.682000;   -5.766000;   38.508000;   57.382000;    0.705820;   42.238000;   55.530000;    2.897300;   44.716000;   52.089000;    4.522400;   46.429000
352.8;   44.707000;    4.464100;   50.776000;   47.758000;    3.045600;   49.217000;   49.350000;    1.165900;   46.854000;   53.285000;   -4.740300;   43.099000
355.2;   45.576000;   -3.611100;   47.037000;   41.853000;    1.633700;   50.958000;   40.314000;    3.203500;   53.329000;   36.749000;    4.350200;   54.853000
357.6;   26.364000;    4.170600;   58.213000;   31.174000;    3.290500;   56.896000;   33.252000;    2.102700;   54.604000;   37.703000;   -2.404300;   50.542000
360.0;   27.914000;   -1.221700;   53.370000;   22.607000;    2.523200;   57.366000;   20.046000;    3.339100;   59.462000;   14.754000;    3.924200;   60.410000
