# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 1 mm
# Rotation step angle: 2.3999999999999995°
# sensor pos #1: 20 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
  0.0;  -42.413000;    5.271400;   53.260000
  2.4;  -49.796000;    5.806200;   49.241000
  4.8;  -57.533000;    6.263600;   44.919000
  7.2;  -66.646000;    6.605600;   39.941000
  9.6;  -75.734000;    6.865900;   33.344000
 12.0;  -81.486000;    6.959600;   25.841000
 14.4;  -83.781000;    6.980900;   18.369000
 16.8;  -84.282000;    6.956600;   11.197000
 19.2;  -84.153000;    6.831900;    4.047000
 21.6;  -83.992000;    6.589900;   -3.455400
 24.0;  -83.869000;    6.224700;  -10.429000
 26.4;  -83.286000;    5.772900;  -17.605000
 28.8;  -81.033000;    5.204600;  -25.356000
 31.2;  -75.830000;    4.563500;  -32.758000
 33.6;  -67.115000;    3.851800;  -39.601000
 36.0;  -57.397000;    3.125900;  -45.079000
 38.4;  -49.335000;    2.389900;  -49.416000
 40.8;  -41.979000;    1.558300;  -53.373000
 43.2;  -32.957000;    0.735690;  -56.810000
 45.6;  -21.054000;   -0.086914;  -59.379000
 48.0;   -9.256400;   -0.865460;  -60.619000
 50.4;    0.157550;   -1.626100;  -60.879000
 52.8;    9.533400;   -2.397900;  -60.601000
 55.2;   20.636000;   -3.076400;  -59.625000
 57.6;   32.882000;   -3.720500;  -57.389000
 60.0;   42.788000;   -4.260100;  -53.946000
 62.4;   50.151000;   -4.760400;  -49.981000
 64.8;   58.108000;   -5.225300;  -45.547000
 67.2;   67.448000;   -5.537500;  -40.440000
 69.6;   76.539000;   -5.725700;  -33.916000
 72.0;   82.260000;   -5.816800;  -26.409000
 74.4;   84.551000;   -5.812000;  -18.676000
 76.8;   84.992000;   -5.749600;  -10.999000
 79.2;   84.843000;   -5.614800;   -3.963200
 81.6;   84.700000;   -5.393400;    3.018200
 84.0;   84.586000;   -5.042000;   10.037000
 86.4;   83.962000;   -4.586800;   17.280000
 88.8;   81.671000;   -4.094300;   25.008000
 91.2;   76.329000;   -3.381500;   32.475000
 93.6;   67.411000;   -2.694800;   39.296000
 96.0;   57.635000;   -1.986800;   44.721000
 98.4;   49.474000;   -1.231800;   49.051000
100.8;   42.089000;   -0.415140;   52.961000
103.2;   32.990000;    0.394400;   56.369000
105.6;   20.949000;    1.206200;   58.911000
108.0;    9.208300;    1.977600;   60.134000
110.4;   -0.283390;    2.722200;   60.364000
112.8;   -9.658900;    3.461200;   60.051000
115.2;  -20.841000;    4.147900;   59.056000
117.6;  -33.109000;    4.759500;   56.778000
120.0;  -42.929000;    5.283400;   53.312000
122.4;  -50.255000;    5.796400;   49.333000
124.8;  -58.171000;    6.238200;   44.869000
127.2;  -67.440000;    6.561200;   39.766000
129.6;  -76.462000;    6.742700;   33.231000
132.0;  -82.092000;    6.799800;   25.750000
134.4;  -84.342000;    6.808000;   17.998000
136.8;  -84.749000;    6.747900;   10.334000
139.2;  -84.567000;    6.605600;    3.318200
141.6;  -84.419000;    6.395800;   -3.679400
144.0;  -84.277000;    6.068700;  -10.702000
146.4;  -83.656000;    5.632500;  -17.929000
148.8;  -81.366000;    5.082100;  -25.648000
151.2;  -76.115000;    4.454800;  -33.036000
153.6;  -67.286000;    3.792800;  -39.875000
156.0;  -57.622000;    3.109400;  -45.279000
158.4;  -49.418000;    2.375700;  -49.647000
160.8;  -42.048000;    1.575900;  -53.561000
163.2;  -33.042000;    0.768550;  -56.962000
165.6;  -20.997000;   -0.033144;  -59.523000
168.0;   -9.308900;   -0.810570;  -60.751000
170.4;    0.222060;   -1.586900;  -61.013000
172.8;    9.603400;   -2.372900;  -60.732000
175.2;   20.768000;   -3.066700;  -59.715000
177.6;   33.116000;   -3.694400;  -57.460000
180.0;   43.041000;   -4.253400;  -54.000000
182.4;   50.365000;   -4.760400;  -50.003000
184.8;   58.241000;   -5.201400;  -45.533000
187.2;   67.498000;   -5.534900;  -40.438000
189.6;   76.555000;   -5.726100;  -33.936000
192.0;   82.259000;   -5.827600;  -26.467000
194.4;   84.584000;   -5.863500;  -18.703000
196.8;   85.025000;   -5.833200;  -11.050000
199.2;   84.874000;   -5.664800;   -4.009400
201.6;   84.725000;   -5.471800;    2.946500
204.0;   84.592000;   -5.115500;    9.924900
206.4;   84.004000;   -4.685000;   17.163000
208.8;   81.713000;   -4.160400;   24.909000
211.2;   76.488000;   -3.527800;   32.325000
213.6;   67.707000;   -2.878100;   39.121000
216.0;   58.031000;   -2.161200;   44.550000
218.4;   49.846000;   -1.432700;   48.897000
220.8;   42.450000;   -0.628720;   52.841000
223.2;   33.409000;    0.162520;   56.241000
225.6;   21.399000;    0.963100;   58.830000
228.0;    9.576300;    1.744300;   60.055000
230.4;   -0.013620;    2.494100;   60.299000
232.8;   -9.396100;    3.268900;   59.980000
235.2;  -20.497000;    3.950700;   58.983000
237.6;  -32.748000;    4.578800;   56.731000
240.0;  -42.725000;    5.144900;   53.276000
242.4;  -50.086000;    5.680700;   49.276000
244.8;  -57.901000;    6.141500;   44.811000
247.2;  -67.018000;    6.447700;   39.721000
249.6;  -75.991000;    6.716500;   33.282000
252.0;  -81.696000;    6.820700;   25.812000
254.4;  -84.025000;    6.853200;   18.151000
256.8;  -84.469000;    6.805800;   10.520000
259.2;  -84.321000;    6.712400;    3.527800
261.6;  -84.156000;    6.507000;   -3.435800
264.0;  -84.021000;    6.180300;  -10.375000
266.4;  -83.402000;    5.756100;  -17.570000
268.8;  -81.133000;    5.209800;  -25.272000
271.2;  -75.984000;    4.607500;  -32.631000
273.6;  -67.321000;    3.938000;  -39.464000
276.0;  -57.650000;    3.252800;  -44.911000
278.4;  -49.527000;    2.476100;  -49.275000
280.8;  -42.188000;    1.685300;  -53.201000
283.2;  -33.245000;    0.878340;  -56.626000
285.6;  -21.391000;    0.057594;  -59.218000
288.0;   -9.625200;   -0.729910;  -60.493000
290.4;   -0.103050;   -1.517400;  -60.777000
292.8;    9.302100;   -2.307200;  -60.494000
295.2;   20.340000;   -3.026000;  -59.527000
297.6;   32.565000;   -3.678300;  -57.320000
300.0;   42.585000;   -4.282500;  -53.891000
302.4;   49.966000;   -4.808200;  -49.923000
304.8;   57.786000;   -5.291000;  -45.475000
307.2;   66.921000;   -5.639800;  -40.409000
309.6;   75.889000;   -5.882900;  -33.984000
312.0;   81.675000;   -6.006500;  -26.471000
314.4;   84.065000;   -6.085300;  -18.819000
316.8;   84.529000;   -5.972500;  -11.174000
319.2;   84.395000;   -5.854500;   -4.180800
321.6;   84.265000;   -5.638700;    2.760600
324.0;   84.130000;   -5.289600;    9.751600
326.4;   83.530000;   -4.847800;   16.913000
328.8;   81.342000;   -4.422500;   24.606000
331.2;   76.149000;   -3.673500;   32.013000
333.6;   67.490000;   -3.166000;   38.822000
336.0;   57.753000;   -2.265000;   44.333000
338.4;   49.635000;   -1.498400;   48.684000
340.8;   42.258000;   -0.682870;   52.610000
343.2;   33.273000;    0.165130;   56.037000
345.6;   21.374000;    0.995960;   58.617000
348.0;    9.542600;    1.790900;   59.884000
350.4;    0.025232;    2.570600;   60.139000
352.8;   -9.336300;    3.340900;   59.827000
355.2;  -20.359000;    4.042200;   58.849000
357.6;  -32.543000;    4.691900;   56.613000
360.0;  -42.431000;    5.265100;   53.243000
