# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 1 mm
# Rotation step angle: 1.2°
# sensor pos #1: 5 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
182.4;   46.764000;  -10.306000;   28.266000
183.6;   43.852000;   -9.555000;   30.051000
184.8;   40.762000;   -8.742100;   31.802000
186.0;   37.537000;   -7.871700;   33.437000
187.2;   34.252000;   -6.969100;   34.908000
188.4;   30.903000;   -6.074500;   36.236000
189.6;   27.470000;   -5.157000;   37.430000
190.8;   23.737000;   -4.200000;   38.517000
192.0;   19.689000;   -3.217200;   39.466000
193.2;   15.640000;   -2.202200;   40.238000
194.4;   11.628000;   -1.218300;   40.816000
195.6;    7.742500;   -0.235150;   41.250000
196.8;    3.733800;    0.773780;   41.513000
198.0;   -0.304640;    1.803300;   41.622000
199.2;   -4.339000;    2.826400;   41.582000
200.4;   -8.299400;    3.816300;   41.400000
201.6;  -12.237000;    4.767000;   41.072000
202.8;  -16.448000;    5.753500;   40.567000
204.0;  -20.580000;    6.725100;   39.863000
205.2;  -24.613000;    7.682900;   38.988000
206.4;  -28.378000;    8.573500;   37.966000
207.6;  -31.873000;    9.418900;   36.844000
208.8;  -35.365000;   10.271000;   35.533000
210.0;  -38.722000;   11.077000;   34.088000
211.2;  -42.024000;   11.848000;   32.483000
212.4;  -45.167000;   12.570000;   30.811000
213.6;  -48.178000;   13.215000;   29.025000
214.8;  -51.160000;   13.829000;   27.081000
216.0;  -54.024000;   14.404000;   24.887000
217.2;  -56.547000;   14.915000;   22.623000
218.4;  -58.728000;   15.353000;   20.238000
219.6;  -60.492000;   15.741000;   17.850000
220.8;  -61.946000;   16.016000;   15.290000
222.0;  -63.095000;   16.326000;   12.652000
223.2;  -63.931000;   16.529000;    9.986300
224.4;  -64.476000;   16.670000;    7.439700
225.6;  -64.836000;   16.752000;    4.931700
226.8;  -65.025000;   16.787000;    2.342700
228.0;  -65.070000;   16.740000;   -0.243010
229.2;  -64.935000;   16.630000;   -2.884500
230.4;  -64.660000;   16.493000;   -5.468700
231.6;  -64.243000;   16.301000;   -7.915800
232.8;  -63.589000;   16.039000;  -10.514000
234.0;  -62.631000;   15.704000;  -13.155000
235.2;  -61.349000;   15.306000;  -15.811000
236.4;  -59.800000;   14.860000;  -18.325000
237.6;  -57.905000;   14.357000;  -20.732000
238.8;  -55.642000;   13.801000;  -23.135000
240.0;  -52.980000;   13.164000;  -25.477000
241.2;  -50.049000;   12.466000;  -27.665000
242.4;  -46.996000;   11.743000;  -29.661000
243.6;  -44.014000;   10.986000;  -31.444000
244.8;  -40.846000;   10.171000;  -33.160000
246.0;  -37.494000;    9.296400;  -34.796000
247.2;  -34.129000;    8.369600;  -36.270000
248.4;  -30.666000;    7.459600;  -37.593000
249.6;  -27.151000;    6.542100;  -38.747000
250.8;  -23.309000;    5.550700;  -39.818000
252.0;  -19.222000;    4.535100;  -40.743000
253.2;  -15.105000;    3.508600;  -41.474000
254.4;  -11.013000;    2.487000;  -42.025000
255.6;   -7.006300;    1.461600;  -42.408000
256.8;   -3.023900;    0.441450;  -42.613000
258.0;    1.069800;   -0.604450;  -42.684000
259.2;    5.150800;   -1.652600;  -42.621000
260.4;    9.205700;   -2.669700;  -42.389000
261.6;   13.206000;   -3.627200;  -42.004000
262.8;   17.294000;   -4.602500;  -41.463000
264.0;   21.485000;   -5.598400;  -40.717000
265.2;   25.551000;   -6.556900;  -39.799000
266.4;   29.322000;   -7.432900;  -38.735000
267.6;   32.836000;   -8.297000;  -37.546000
268.8;   36.314000;   -9.146100;  -36.184000
270.0;   39.673000;   -9.963100;  -34.680000
271.2;   42.922000;  -10.725000;  -33.051000
272.4;   46.086000;  -11.432000;  -31.307000
273.6;   49.114000;  -12.089000;  -29.468000
274.8;   52.051000;  -12.694000;  -27.469000
276.0;   54.830000;  -13.254000;  -25.259000
277.2;   57.321000;  -13.778000;  -22.915000
278.4;   59.429000;  -14.200000;  -20.467000
279.6;   61.084000;  -14.562000;  -18.053000
280.8;   62.449000;  -14.881000;  -15.513000
282.0;   63.507000;  -15.127000;  -12.838000
283.2;   64.247000;  -15.331000;  -10.142000
284.4;   64.738000;  -15.452000;   -7.593900
285.6;   65.016000;  -15.514000;   -5.058100
286.8;   65.149000;  -15.521000;   -2.471700
288.0;   65.128000;  -15.464000;    0.103250
289.2;   64.952000;  -15.381000;    2.751700
290.4;   64.614000;  -15.216000;    5.311200
291.6;   64.094000;  -14.986000;    7.819300
292.8;   63.363000;  -14.727000;   10.394000
294.0;   62.338000;  -14.402000;   13.015000
295.2;   60.951000;  -13.977000;   15.670000
296.4;   59.277000;  -13.516000;   18.177000
297.6;   57.290000;  -13.008000;   20.583000
298.8;   54.932000;  -12.442000;   22.934000
300.0;   52.161000;  -11.800000;   25.241000
301.2;   49.173000;  -11.097000;   27.391000
302.4;   46.128000;  -10.372000;   29.333000
303.6;   43.099000;   -9.600500;   31.083000
304.8;   39.888000;   -8.788400;   32.744000
306.0;   36.618000;   -7.915700;   34.281000
307.2;   33.147000;   -7.003500;   35.741000
308.4;   29.612000;   -6.074100;   37.020000
309.6;   26.083000;   -5.157000;   38.129000
310.8;   22.232000;   -4.184700;   39.123000
312.0;   18.176000;   -3.188800;   39.999000
313.2;   14.014000;   -2.143200;   40.677000
314.4;    9.954900;   -1.159000;   41.163000
315.6;    6.024200;   -0.163090;   41.489000
316.8;    2.030500;    0.857800;   41.648000
318.0;   -1.986600;    1.876400;   41.669000
319.2;   -6.031700;    2.885400;   41.536000
320.4;  -10.037000;    3.901400;   41.261000
321.6;  -14.022000;    4.849500;   40.833000
322.8;  -18.073000;    5.817000;   40.227000
324.0;  -22.202000;    6.787500;   39.427000
325.2;  -26.105000;    7.709400;   38.467000
326.4;  -29.730000;    8.584700;   37.379000
327.6;  -33.167000;    9.424500;   36.146000
328.8;  -36.514000;   10.255000;   34.764000
330.0;  -39.792000;   11.053000;   33.229000
331.2;  -42.945000;   11.806000;   31.598000
332.4;  -45.992000;   12.488000;   29.825000
333.6;  -48.891000;   13.126000;   27.994000
334.8;  -51.715000;   13.718000;   25.966000
336.0;  -54.391000;   14.259000;   23.749000
337.2;  -56.705000;   14.760000;   21.418000
338.4;  -58.613000;   15.182000;   19.060000
339.6;  -60.206000;   15.528000;   16.648000
340.8;  -61.459000;   15.828000;   14.076000
342.0;  -62.439000;   16.069000;   11.499000
343.2;  -63.096000;   16.262000;    8.898700
344.4;  -63.539000;   16.389000;    6.364700
345.6;  -63.775000;   16.439000;    3.874800
346.8;  -63.863000;   16.452000;    1.328600
348.0;  -63.770000;   16.433000;   -1.237100
349.2;  -63.533000;   16.329000;   -3.811700
350.4;  -63.174000;   16.174000;   -6.275400
351.6;  -62.615000;   15.958000;   -8.738400
352.8;  -61.811000;   15.678000;  -11.285000
354.0;  -60.748000;   15.336000;  -13.846000
355.2;  -59.393000;   14.952000;  -16.362000
356.4;  -57.703000;   14.504000;  -18.799000
357.6;  -55.728000;   13.985000;  -21.129000
358.8;  -53.405000;   13.429000;  -23.421000
360.0;  -50.746000;   12.775000;  -25.639000
