# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 40 mm
# Rotation step angle: 2.4°
# sensor pos #1: 35 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
163.2;  -20.506000;   -0.277720;   11.461000
165.6;  -17.771000;    0.065062;   12.993000
168.0;  -14.731000;    0.415690;   14.283000
170.4;  -11.459000;    0.787970;   15.373000
172.8;   -8.122000;    1.134100;   16.162000
175.2;   -4.538100;    1.483600;   16.710000
177.6;   -0.939470;    1.822300;   16.995000
180.0;    2.683300;    2.130400;   17.011000
182.4;    6.314200;    2.426100;   16.773000
184.8;    9.760300;    2.685600;   16.294000
187.2;   13.152000;    2.901400;   15.522000
189.6;   16.314000;    3.088900;   14.534000
192.0;   19.218000;    3.232600;   13.310000
194.4;   21.842000;    3.355900;   11.827000
196.8;   24.030000;    3.412600;   10.178000
199.2;   25.899000;    3.444700;    8.305900
201.6;   27.329000;    3.448800;    6.331500
204.0;   28.296000;    3.392800;    4.234300
206.4;   28.816000;    3.311100;    2.018200
208.8;   28.890000;    3.201700;   -0.183880
211.2;   28.512000;    3.041100;   -2.459500
213.6;   27.675000;    2.842100;   -4.697800
216.0;   26.412000;    2.603500;   -6.826000
218.4;   24.690000;    2.331300;   -8.918000
220.8;   22.665000;    2.063900;  -10.790000
223.2;   20.203000;    1.728900;  -12.549000
225.6;   17.474000;    1.380900;  -14.065000
228.0;   14.466000;    1.014600;  -15.344000
230.4;   11.172000;    0.649070;  -16.416000
232.8;    7.841900;    0.293580;  -17.183000
235.2;    4.252400;   -0.073098;  -17.715000
237.6;    0.669590;   -0.412150;  -17.958000
240.0;   -2.925700;   -0.728050;  -17.950000
242.4;   -6.561300;   -1.036900;  -17.673000
244.8;   -9.979200;   -1.284800;  -17.164000
247.2;  -13.387000;   -1.511800;  -16.399000
249.6;  -16.518000;   -1.696700;  -15.383000
252.0;  -19.375000;   -1.847500;  -14.153000
254.4;  -22.006000;   -1.966600;  -12.659000
256.8;  -24.186000;   -2.037900;  -11.045000
259.2;  -26.057000;   -2.077500;   -9.182200
261.6;  -27.478000;   -2.061800;   -7.211400
264.0;  -28.441000;   -1.992400;   -5.175600
266.4;  -28.971000;   -1.897200;   -2.978700
268.8;  -29.051000;   -1.763500;   -0.828730
271.2;  -28.676000;   -1.595100;    1.440200
273.6;  -27.864000;   -1.406500;    3.643400
276.0;  -26.623000;   -1.174600;    5.741300
278.4;  -24.927000;   -0.892720;    7.810000
280.8;  -22.881000;   -0.619760;    9.672100
283.2;  -20.435000;   -0.286680;   11.425000
285.6;  -17.715000;    0.044525;   12.939000
288.0;  -14.723000;    0.402990;   14.239000
290.4;  -11.437000;    0.767060;   15.313000
292.8;   -8.113200;    1.115100;   16.096000
295.2;   -4.541000;    1.478000;   16.657000
297.6;   -0.961100;    1.812600;   16.929000
300.0;    2.632000;    2.115000;   16.958000
302.4;    6.274200;    2.411500;   16.715000
304.8;    9.707900;    2.665800;   16.246000
307.2;   13.099000;    2.892100;   15.479000
309.6;   16.244000;    3.090400;   14.501000
312.0;   19.133000;    3.238200;   13.267000
314.4;   21.754000;    3.364800;   11.789000
316.8;   23.937000;    3.436900;   10.158000
319.2;   25.799000;    3.469400;    8.304500
321.6;   27.231000;    3.463400;    6.324100
324.0;   28.213000;    3.432400;    4.240600
326.4;   28.748000;    3.361800;    2.026300
328.8;   28.812000;    3.241200;   -0.170580
331.2;   28.434000;    3.079200;   -2.429200
333.6;   27.619000;    2.883100;   -4.654200
336.0;   26.355000;    2.646000;   -6.800500
338.4;   24.656000;    2.382800;   -8.874400
340.8;   22.629000;    2.083700;  -10.754000
343.2;   20.174000;    1.756200;  -12.500000
345.6;   17.442000;    1.417900;  -14.013000
348.0;   14.451000;    1.057600;  -15.307000
350.4;   11.170000;    0.683420;  -16.357000
352.8;    7.848100;    0.327940;  -17.140000
355.2;    4.275100;   -0.038371;  -17.679000
357.6;    0.691220;   -0.391980;  -17.927000
