# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 

# Time[s]; Xmagn [mT]; Ymagn [mT]; Zmagn [mT];
 0.70;   -3.286400;  -10.152000;   73.284000
 1.40;   -3.489400;  -17.310000;   71.993000
 2.10;   -3.558300;  -23.871000;   70.138000
 2.80;   -3.671600;  -27.638000;   68.758000
 3.50;   -3.771300;  -31.306000;   67.187000
 4.20;   -3.901400;  -36.044000;   64.806000
 4.90;   -4.041400;  -41.918000;   61.217000
 5.60;   -4.162400;  -47.026000;   57.467000
 6.30;   -4.251400;  -51.933000;   53.215000
 7.01;   -4.337900;  -55.691000;   49.419000
 7.71;   -4.350000;  -57.621000;   47.248000
 8.41;   -4.354100;  -60.321000;   43.926000
 9.11;   -4.224700;  -64.822000;   37.372000
 9.81;   -4.325100;  -65.018000;   37.067000
10.51;   -4.119900;  -68.756000;   30.050000
11.21;   -4.111100;  -71.403000;   23.679000
11.91;   -4.111100;  -73.004000;   18.682000
12.61;   -4.128300;  -73.392000;   17.232000
13.31;   -4.217700;  -74.297000;   13.190000
14.01;   -4.431800;  -75.360000;    5.869200
14.71;   -4.397300;  -75.644000;    1.334600
15.41;   -4.342300;  -75.524000;   -4.628000
16.11;   -4.427700;  -75.047000;  -10.094000
16.81;   -4.310100;  -74.002000;  -15.765000
17.51;   -4.204900;  -72.542000;  -21.224000
18.22;   -4.108100;  -69.971000;  -28.140000
18.92;   -4.049800;  -68.940000;  -30.443000
19.62;   -4.024200;  -68.423000;  -31.494000
20.32;   -3.987500;  -67.848000;  -32.643000
21.02;   -3.821100;  -65.188000;  -37.334000
21.72;   -3.720000;  -63.094000;  -40.556000
22.42;   -3.648500;  -60.955000;  -43.468000
23.12;   -3.457500;  -57.174000;  -48.011000
23.82;   -3.101600;  -49.701000;  -55.240000
24.52;   -3.041900;  -48.232000;  -56.483000
25.22;   -2.075000;  -25.836000;  -69.228000
25.92;   -1.917000;  -27.556000;  -68.701000
26.62;   -1.933500;  -26.772000;  -69.004000
27.32;   -1.961000;  -23.531000;  -70.213000
28.02;   -1.825000;  -23.717000;  -70.147000
28.73;   -1.903800;  -24.138000;  -70.001000
29.43;   -1.414500;  -20.539000;  -71.195000
30.13;   -1.473500;  -23.908000;  -70.072000
30.83;   -0.308680;    0.153560;  -74.655000
31.53;   -0.084360;    5.483200;  -74.637000
32.23;    0.158650;   12.324000;  -74.015000
32.93;    0.376000;   18.189000;  -72.951000
33.63;    0.531780;   24.183000;  -71.330000
34.33;    0.573190;   26.096000;  -70.693000
35.03;    0.720540;   31.027000;  -68.768000
35.73;    0.794210;   34.555000;  -67.135000
36.43;    0.915900;   37.688000;  -65.483000
37.13;    1.062500;   42.033000;  -62.848000
37.83;    1.217200;   47.086000;  -59.246000
38.54;    1.360100;   51.149000;  -55.840000
39.24;    1.449200;   55.544000;  -51.554000
39.94;    1.537500;   58.641000;  -48.073000
40.64;    1.591000;   61.116000;  -44.928000
41.34;    1.542700;   62.064000;  -43.637000
42.04;    1.640200;   64.410000;  -40.121000
42.74;    1.657000;   66.458000;  -36.704000
43.44;    1.651500;   68.829000;  -32.049000
44.14;    1.583300;   71.147000;  -26.481000
44.84;    1.610500;   72.765000;  -21.684000
45.54;    1.562800;   74.289000;  -15.547000
46.24;    1.535000;   75.370000;   -8.634900
46.94;    1.535700;   75.698000;   -3.915900
47.64;    1.532800;   75.744000;   -3.494200
48.35;    1.490200;   75.775000;   -0.526080
49.05;    1.464200;   75.713000;    1.921000
49.75;    1.400100;   75.473000;    5.013000
50.45;    1.339600;   75.151000;    8.415000
51.15;    1.236200;   74.432000;   12.897000
51.85;    0.895010;   74.334000;   13.228000
52.55;    1.000900;   72.796000;   19.613000
53.25;    0.924690;   71.576000;   23.353000
53.95;    0.884740;   70.337000;   26.581000
54.65;    0.823900;   69.134000;   29.374000
55.35;    0.759760;   68.192000;   31.354000
56.05;    0.652000;   66.898000;   33.848000
56.75;    0.461400;   63.378000;   39.657000
57.45;    0.370870;   62.693000;   40.659000
58.16;    0.146920;   60.772000;   43.179000
58.86;    0.041726;   58.953000;   45.544000
59.56;   -0.042210;   57.120000;   47.694000
60.26;   -0.528960;   53.335000;   51.585000
