# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 15 mm
# Rotation step angle: 1.2°
# sensor pos #1: 35 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
 44.4;  -55.876000;   -2.405000;   36.068000
 45.6;  -52.447000;   -2.086500;   38.337000
 46.8;  -48.728000;   -1.749300;   40.478000
 48.0;  -44.989000;   -1.415900;   42.420000
 49.2;  -41.309000;   -1.063700;   44.188000
 50.4;  -37.733000;   -0.711990;   45.751000
 51.6;  -34.136000;   -0.381160;   47.120000
 52.8;  -30.202000;   -0.024182;   48.409000
 54.0;  -25.992000;    0.335780;   49.529000
 55.2;  -21.548000;    0.700590;   50.434000
 56.4;  -17.028000;    1.040400;   51.108000
 57.6;  -12.575000;    1.398900;   51.571000
 58.8;   -7.946800;    1.740900;   51.803000
 60.0;   -3.429300;    2.087000;   51.874000
 61.2;    0.931660;    2.424200;   51.736000
 62.4;    5.176400;    2.742000;   51.405000
 63.6;    9.357500;    3.053800;   50.945000
 64.8;   13.840000;    3.362200;   50.278000
 66.0;   18.473000;    3.665400;   49.394000
 67.2;   23.122000;    3.961500;   48.303000
 68.4;   27.562000;    4.222200;   47.010000
 69.6;   31.736000;    4.471600;   45.563000
 70.8;   35.814000;    4.709100;   43.859000
 72.0;   39.644000;    4.937600;   41.972000
 73.2;   43.236000;    5.146700;   39.962000
 74.4;   46.676000;    5.322200;   37.879000
 75.6;   50.009000;    5.494000;   35.685000
 76.8;   53.501000;    5.641900;   33.249000
 78.0;   56.983000;    5.769600;   30.603000
 79.2;   60.267000;    5.879000;   27.788000
 80.4;   63.211000;    5.950700;   24.864000
 81.6;   65.680000;    6.014900;   21.847000
 82.8;   67.756000;    6.038000;   18.614000
 84.0;   69.380000;    6.035400;   15.283000
 85.2;   70.515000;    6.012300;   11.925000
 86.4;   71.235000;    5.991700;    8.682100
 87.6;   71.659000;    5.920400;    5.521100
 88.8;   71.874000;    5.840100;    2.271000
 90.0;   71.913000;    5.733300;   -0.960280
 91.2;   71.826000;    5.629500;   -4.152400
 92.4;   71.610000;    5.509300;   -7.196300
 93.6;   71.295000;    5.367000;  -10.192000
 94.8;   70.845000;    5.211300;  -13.315000
 96.0;   70.168000;    4.994000;  -16.517000
 97.2;   69.266000;    4.796800;  -19.657000
 98.4;   68.076000;    4.581400;  -22.738000
 99.6;   66.549000;    4.352100;  -25.695000
100.8;   64.516000;    4.107900;  -28.726000
102.0;   61.943000;    3.763300;  -31.686000
103.2;   58.960000;    3.531000;  -34.443000
104.4;   55.685000;    3.237500;  -36.948000
105.6;   52.255000;    2.933200;  -39.198000
106.8;   48.521000;    2.544800;  -41.363000
108.0;   44.746000;    2.286100;  -43.303000
109.2;   41.053000;    1.951900;  -45.059000
110.4;   37.476000;    1.611700;  -46.608000
111.6;   33.895000;    1.274100;  -47.994000
112.8;   29.919000;    0.889910;  -49.260000
114.0;   25.688000;    0.560570;  -50.376000
115.2;   21.226000;    0.202100;  -51.285000
116.4;   16.738000;   -0.155620;  -51.933000
117.6;   12.241000;   -0.500640;  -52.388000
118.8;    7.613500;   -0.845300;  -52.631000
120.0;    3.062700;   -1.255700;  -52.639000
121.2;   -1.311900;   -1.533900;  -52.475000
122.4;   -5.527000;   -1.854200;  -52.150000
123.6;   -9.699200;   -2.164200;  -51.656000
124.8;  -14.177000;   -2.481900;  -50.969000
126.0;  -18.810000;   -2.775800;  -50.071000
127.2;  -23.437000;   -3.076000;  -48.955000
128.4;  -27.851000;   -3.343700;  -47.655000
129.6;  -31.996000;   -3.586500;  -46.195000
130.8;  -36.053000;   -3.833300;  -44.484000
132.0;  -39.879000;   -4.034900;  -42.608000
133.2;  -43.449000;   -4.236900;  -40.591000
134.4;  -46.880000;   -4.412800;  -38.486000
135.6;  -50.211000;   -4.577800;  -36.313000
136.8;  -53.682000;   -4.720900;  -33.866000
138.0;  -57.151000;   -4.851600;  -31.203000
139.2;  -60.432000;   -4.962500;  -28.389000
140.4;  -63.367000;   -5.037500;  -25.463000
141.6;  -65.806000;   -5.090500;  -22.466000
142.8;  -67.905000;   -5.123000;  -19.228000
144.0;  -69.540000;   -5.143900;  -15.902000
145.2;  -70.658000;   -5.111400;  -12.588000
146.4;  -71.366000;   -5.074500;   -9.331500
147.6;  -71.802000;   -5.000900;   -6.208900
148.8;  -72.023000;   -4.917600;   -2.988700
150.0;  -72.064000;   -4.822400;    0.246260
151.2;  -71.979000;   -4.702600;    3.439100
152.4;  -71.785000;   -4.570800;    6.489600
153.6;  -71.495000;   -4.417300;    9.484800
154.8;  -71.037000;   -4.250700;   12.600000
156.0;  -70.439000;   -3.982300;   15.780000
157.2;  -69.554000;   -3.805300;   18.940000
158.4;  -68.367000;   -3.566300;   22.007000
159.6;  -66.846000;   -3.322100;   24.965000
160.8;  -64.821000;   -3.068200;   28.010000
162.0;  -62.265000;   -2.795200;   30.966000
163.2;  -59.263000;   -2.495000;   33.740000
164.4;  -55.989000;   -2.218300;   36.245000
165.6;  -52.542000;   -1.914700;   38.499000
166.8;  -48.819000;   -1.552900;   40.657000
168.0;  -44.995000;   -1.264600;   42.639000
169.2;  -41.315000;   -0.919980;   44.399000
170.4;  -37.725000;   -0.589510;   45.962000
171.6;  -34.131000;   -0.256070;   47.343000
172.8;  -30.166000;    0.091200;   48.625000
174.0;  -25.910000;    0.439210;   49.751000
175.2;  -21.435000;    0.804770;   50.657000
176.4;  -16.914000;    1.150900;   51.324000
177.6;  -12.405000;    1.478400;   51.773000
178.8;   -7.752900;    1.821600;   52.023000
180.0;   -3.193300;    2.171800;   52.022000
181.2;    1.183100;    2.503400;   51.867000
182.4;    5.448800;    2.824100;   51.545000
183.6;    9.658800;    3.118800;   51.058000
184.8;   14.156000;    3.425700;   50.389000
186.0;   18.802000;    3.724400;   49.478000
187.2;   23.483000;    4.001500;   48.360000
188.4;   27.931000;    4.258800;   47.062000
189.6;   32.111000;    4.504800;   45.579000
190.8;   36.150000;    4.728500;   43.875000
192.0;   39.994000;    4.939100;   42.008000
193.2;   43.586000;    5.133300;   39.986000
194.4;   47.010000;    5.303200;   37.881000
195.6;   50.332000;    5.465600;   35.672000
196.8;   53.796000;    5.601200;   33.250000
198.0;   57.277000;    5.724400;   30.595000
199.2;   60.559000;    5.833800;   27.772000
200.4;   63.475000;    5.911800;   24.828000
201.6;   65.941000;    5.964500;   21.809000
202.8;   68.023000;    5.989500;   18.585000
204.0;   69.605000;    6.002600;   15.262000
205.2;   70.733000;    5.991000;   11.895000
206.4;   71.471000;    5.941700;    8.617800
207.6;   71.881000;    5.885300;    5.465600
208.8;   72.085000;    5.804700;    2.254700
210.0;   72.133000;    5.706100;   -0.995760
211.2;   72.024000;    5.588100;   -4.183000
212.4;   71.820000;    5.463700;   -7.265800
213.6;   71.500000;    5.314400;  -10.272000
214.8;   71.047000;    5.160200;  -13.384000
216.0;   70.409000;    4.963400;  -16.559000
217.2;   69.488000;    4.761400;  -19.721000
218.4;   68.308000;    4.553800;  -22.807000
219.6;   66.784000;    4.320700;  -25.791000
220.8;   64.744000;    4.063800;  -28.818000
222.0;   62.186000;    3.778900;  -31.764000
223.2;   59.168000;    3.488800;  -34.561000
224.4;   55.871000;    3.185200;  -37.084000
225.6;   52.406000;    2.882000;  -39.331000
226.8;   48.697000;    2.568000;  -41.465000
228.0;   44.900000;    2.242400;  -43.439000
229.2;   41.195000;    1.892900;  -45.202000
230.4;   37.582000;    1.556800;  -46.763000
231.6;   33.968000;    1.233400;  -48.135000
232.8;   30.003000;    0.894020;  -49.413000
234.0;   25.738000;    0.535180;  -50.525000
235.2;   21.244000;    0.184180;  -51.418000
236.4;   16.694000;   -0.177280;  -52.091000
237.6;   12.178000;   -0.499150;  -52.508000
238.8;    7.559600;   -0.847910;  -52.726000
240.0;    3.022700;   -1.179100;  -52.759000
241.2;   -1.371200;   -1.493500;  -52.589000
242.4;   -5.606500;   -1.816100;  -52.235000
243.6;   -9.807000;   -2.103300;  -51.730000
244.8;  -14.248000;   -2.399000;  -51.054000
246.0;  -18.872000;   -2.697800;  -50.136000
247.2;  -23.535000;   -2.972600;  -49.003000
248.4;  -27.975000;   -3.231000;  -47.696000
249.6;  -32.140000;   -3.469200;  -46.210000
250.8;  -36.170000;   -3.695500;  -44.488000
252.0;  -40.005000;   -3.890000;  -42.628000
253.2;  -43.588000;   -4.089400;  -40.600000
254.4;  -47.000000;   -4.259000;  -38.459000
255.6;  -50.339000;   -4.418000;  -36.257000
256.8;  -53.783000;   -4.548700;  -33.829000
258.0;  -57.256000;   -4.676800;  -31.163000
259.2;  -60.535000;   -4.773100;  -28.337000
260.4;  -63.426000;   -4.857200;  -25.441000
261.6;  -65.887000;   -4.909100;  -22.410000
262.8;  -67.951000;   -4.939300;  -19.188000
264.0;  -69.539000;   -4.986000;  -15.836000
265.2;  -70.645000;   -4.972500;  -12.487000
266.4;  -71.368000;   -4.927000;   -9.250600
267.6;  -71.780000;   -4.874700;   -6.096200
268.8;  -71.991000;   -4.792900;   -2.898500
270.0;  -72.037000;   -4.695500;    0.308710
271.2;  -71.940000;   -4.617100;    3.474600
272.4;  -71.726000;   -4.457600;    6.531000
273.6;  -71.409000;   -4.328800;    9.521700
274.8;  -70.944000;   -4.160000;   12.626000
276.0;  -70.310000;   -3.987900;   15.782000
277.2;  -69.423000;   -3.783200;   18.918000
278.4;  -68.231000;   -3.572600;   21.968000
279.6;  -66.703000;   -3.343700;   24.937000
280.8;  -64.685000;   -3.093600;   27.936000
282.0;  -62.153000;   -2.832600;   30.864000
283.2;  -59.154000;   -2.533100;   33.635000
284.4;  -55.882000;   -2.241100;   36.151000
285.6;  -52.446000;   -1.936000;   38.404000
286.8;  -48.768000;   -1.602200;   40.535000
288.0;  -45.033000;   -1.292600;   42.472000
289.2;  -41.330000;   -0.957320;   44.235000
290.4;  -37.734000;   -0.623870;   45.793000
291.6;  -34.129000;   -0.297890;   47.181000
292.8;  -30.175000;    0.048632;   48.455000
294.0;  -25.946000;    0.388800;   49.566000
295.2;  -21.480000;    0.746900;   50.481000
296.4;  -16.947000;    1.086300;   51.152000
297.6;  -12.466000;    1.419000;   51.594000
298.8;   -7.857000;    1.757000;   51.835000
300.0;   -3.341300;    2.096000;   51.837000
301.2;    1.040200;    2.429800;   51.701000
302.4;    5.303300;    2.751700;   51.383000
303.6;    9.492000;    3.048600;   50.921000
304.8;   13.953000;    3.359600;   50.243000
306.0;   18.598000;    3.647500;   49.347000
307.2;   23.260000;    3.939900;   48.250000
308.4;   27.698000;    4.209800;   46.964000
309.6;   31.857000;    4.461500;   45.499000
310.8;   35.929000;    4.693800;   43.798000
312.0;   39.750000;    4.901400;   41.933000
313.2;   43.369000;    5.102300;   39.915000
314.4;   46.795000;    5.294600;   37.811000
315.6;   50.126000;    5.456600;   35.612000
316.8;   53.601000;    5.606000;   33.194000
318.0;   57.037000;    5.749000;   30.568000
319.2;   60.329000;    5.860300;   27.742000
320.4;   63.255000;    5.947300;   24.815000
321.6;   65.716000;    6.016800;   21.829000
322.8;   67.816000;    6.064200;   18.582000
324.0;   69.432000;    6.063400;   15.271000
325.2;   70.570000;    6.036200;   11.917000
326.4;   71.297000;    6.025300;    8.678800
327.6;   71.721000;    5.979400;    5.525900
328.8;   71.938000;    5.906600;    2.304200
330.0;   71.995000;    5.786000;   -0.924440
331.2;   71.896000;    5.699700;   -4.088400
332.4;   71.670000;    5.586200;   -7.151900
333.6;   71.359000;    5.438400;  -10.150000
334.8;   70.915000;    5.299100;  -13.249000
336.0;   70.281000;    5.078800;  -16.404000
337.2;   69.385000;    4.870000;  -19.546000
338.4;   68.206000;    4.661300;  -22.616000
339.6;   66.681000;    4.436500;  -25.576000
340.8;   64.662000;    4.178500;  -28.622000
342.0;   62.116000;    3.905100;  -31.552000
343.2;   59.129000;    3.620200;  -34.320000
344.4;   55.854000;    3.320800;  -36.825000
345.6;   52.391000;    3.013800;  -39.102000
346.8;   48.700000;    2.686400;  -41.253000
348.0;   44.898000;    2.392100;  -43.200000
349.2;   41.199000;    2.046700;  -44.953000
350.4;   37.616000;    1.714800;  -46.507000
351.6;   34.000000;    1.355900;  -47.893000
352.8;   30.061000;    0.905970;  -49.181000
354.0;   25.842000;    0.667740;  -50.276000
355.2;   21.384000;    0.281640;  -51.183000
356.4;   16.867000;   -0.067123;  -51.857000
357.6;   12.378000;   -0.376300;  -52.296000
358.8;    7.767100;   -0.731410;  -52.530000
