# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 10 mm
# Rotation step angle: 1.2°
# sensor pos #1: 5 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
240.0;    3.644000;   -0.342700;  -59.162000
241.2;    8.392800;   -1.644400;  -59.043000
242.4;   14.050000;   -2.920700;  -58.804000
243.6;   20.469000;   -4.141000;  -58.394000
244.8;   27.729000;   -5.378100;  -57.623000
246.0;   35.036000;   -6.643900;  -56.415000
247.2;   41.411000;   -7.863400;  -54.813000
248.4;   46.426000;   -9.040100;  -52.938000
249.6;   50.178000;  -10.128000;  -50.981000
250.8;   53.443000;  -11.219000;  -48.935000
252.0;   56.828000;  -12.286000;  -46.871000
253.2;   60.870000;  -13.307000;  -44.785000
254.4;   65.700000;  -14.235000;  -42.604000
255.6;   71.110000;  -15.085000;  -40.262000
256.8;   76.826000;  -15.883000;  -37.489000
258.0;   82.112000;  -16.651000;  -34.236000
259.2;   86.283000;  -17.310000;  -30.633000
260.4;   89.081000;  -17.894000;  -26.845000
261.6;   90.716000;  -18.359000;  -23.065000
262.8;   91.508000;  -18.773000;  -19.183000
264.0;   91.744000;  -19.136000;  -15.240000
265.2;   91.653000;  -19.375000;  -11.511000
266.4;   91.455000;  -19.534000;   -7.986000
267.6;   91.241000;  -19.637000;   -4.709300
268.8;   91.094000;  -19.671000;   -1.405600
270.0;   91.075000;  -19.700000;    1.891800
271.2;   91.033000;  -19.568000;    5.235800
272.4;   91.084000;  -19.412000;    8.543200
273.6;   91.094000;  -19.211000;   11.841000
274.8;   90.949000;  -18.941000;   15.380000
276.0;   90.443000;  -18.610000;   19.157000
277.2;   89.312000;  -18.176000;   23.015000
278.4;   87.287000;  -17.674000;   26.831000
279.6;   84.246000;  -17.109000;   30.503000
280.8;   79.864000;  -16.428000;   34.102000
282.0;   74.393000;  -15.653000;   37.458000
283.2;   68.431000;  -14.795000;   40.417000
284.4;   62.859000;  -13.883000;   42.902000
285.6;   58.177000;  -12.937000;   44.991000
286.8;   54.243000;  -11.908000;   46.931000
288.0;   50.783000;  -10.824000;   48.822000
289.2;   47.379000;   -9.703200;   50.714000
290.4;   43.379000;   -8.581500;   52.575000
291.6;   38.371000;   -7.452700;   54.309000
292.8;   31.992000;   -6.256300;   55.909000
294.0;   24.632000;   -4.989700;   57.206000
295.2;   17.246000;   -3.711900;   58.052000
296.4;   10.663000;   -2.447900;   58.493000
297.6;    5.314300;   -1.189900;   58.645000
298.8;    0.715770;    0.091947;   58.623000
300.0;   -3.595700;    1.367100;   58.505000
301.2;   -8.370200;    2.702000;   58.381000
302.4;  -13.982000;    3.957100;   58.163000
303.6;  -20.401000;    5.171400;   57.743000
304.8;  -27.643000;    6.410700;   56.984000
306.0;  -34.940000;    7.645900;   55.777000
307.2;  -41.341000;    8.855000;   54.177000
308.4;  -46.357000;    9.996200;   52.304000
309.6;  -50.155000;   11.086000;   50.343000
310.8;  -53.417000;   12.125000;   48.291000
312.0;  -56.773000;   13.184000;   46.204000
313.2;  -60.780000;   14.167000;   44.126000
314.4;  -65.632000;   15.106000;   41.940000
315.6;  -71.006000;   15.947000;   39.582000
316.8;  -76.651000;   16.763000;   36.810000
318.0;  -81.908000;   17.492000;   33.588000
319.2;  -86.052000;   18.161000;   29.962000
320.4;  -88.839000;   18.740000;   26.147000
321.6;  -90.432000;   19.199000;   22.361000
322.8;  -91.216000;   19.599000;   18.455000
324.0;  -91.445000;   19.923000;   14.583000
325.2;  -91.358000;   20.153000;   10.856000
326.4;  -91.147000;   20.328000;    7.323000
327.6;  -90.949000;   20.416000;    4.020400
328.8;  -90.800000;   20.472000;    0.727400
330.0;  -90.729000;   20.424000;   -2.572600
331.2;  -90.741000;   20.341000;   -5.891800
332.4;  -90.814000;   20.225000;   -9.217300
333.6;  -90.800000;   19.972000;  -12.527000
334.8;  -90.723000;   19.744000;  -16.044000
336.0;  -90.240000;   19.395000;  -19.794000
337.2;  -89.137000;   18.959000;  -23.658000
338.4;  -87.132000;   18.450000;  -27.520000
339.6;  -84.005000;   17.797000;  -31.208000
340.8;  -79.756000;   17.226000;  -34.782000
342.0;  -74.290000;   16.461000;  -38.162000
343.2;  -68.335000;   15.562000;  -41.111000
344.4;  -62.828000;   14.703000;  -43.603000
345.6;  -58.196000;   13.770000;  -45.682000
346.8;  -54.279000;   12.769000;  -47.648000
348.0;  -50.878000;   11.690000;  -49.557000
349.2;  -47.472000;   10.582000;  -51.456000
350.4;  -43.463000;    9.458100;  -53.336000
351.6;  -38.434000;    8.345300;  -55.088000
352.8;  -32.065000;    7.161600;  -56.693000
354.0;  -24.668000;    5.918900;  -57.982000
355.2;  -17.202000;    4.573900;  -58.867000
356.4;  -10.696000;    3.385400;  -59.289000
357.6;   -5.351400;    2.146000;  -59.455000
358.8;   -0.766470;    0.882070;  -59.444000
360.0;    3.554900;   -0.419990;  -59.364000
