# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 15 mm
# Rotation step angle: 1.2°
# sensor pos #1: 65 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
151.2;  -68.793000;    0.681920;   23.199000
152.4;  -67.055000;    0.804030;   26.314000
153.6;  -64.913000;    0.937710;   29.261000
154.8;  -62.165000;    1.083300;   32.225000
156.0;  -58.871000;    1.216300;   35.083000
157.2;  -55.280000;    1.359700;   37.668000
158.4;  -51.599000;    1.488500;   39.970000
159.6;  -47.925000;    1.601600;   42.013000
160.8;  -44.146000;    1.726700;   43.961000
162.0;  -40.344000;    1.829400;   45.763000
163.2;  -36.608000;    1.928000;   47.361000
164.4;  -32.851000;    2.023600;   48.776000
165.6;  -28.946000;    2.090400;   50.016000
166.8;  -24.560000;    2.179600;   51.121000
168.0;  -19.851000;    2.246900;   51.999000
169.2;  -15.078000;    2.323000;   52.653000
170.4;  -10.424000;    2.377200;   53.061000
171.6;   -5.980400;    2.432100;   53.238000
172.8;   -1.449300;    2.466400;   53.254000
174.0;    2.975800;    2.494400;   53.058000
175.2;    7.348900;    2.524700;   52.677000
176.4;   11.689000;    2.541800;   52.147000
177.6;   16.116000;    2.548200;   51.449000
178.8;   20.822000;    2.549700;   50.498000
180.0;   25.585000;    2.505600;   49.321000
181.2;   30.140000;    2.517200;   47.924000
182.4;   34.370000;    2.479500;   46.344000
183.6;   38.187000;    2.457500;   44.632000
184.8;   41.893000;    2.413000;   42.687000
186.0;   45.468000;    2.358900;   40.573000
187.2;   48.942000;    2.288300;   38.356000
188.4;   52.363000;    2.219200;   36.030000
189.6;   55.728000;    2.164000;   33.615000
190.8;   59.195000;    2.084100;   30.891000
192.0;   62.529000;    1.977300;   27.949000
193.2;   65.456000;    1.883900;   24.813000
194.4;   67.842000;    1.759600;   21.626000
195.6;   69.679000;    1.656100;   18.390000
196.8;   71.104000;    1.529600;   14.991000
198.0;   72.057000;    1.395900;   11.519000
199.2;   72.613000;    1.271500;    8.143300
200.4;   72.891000;    1.143100;    4.857700
201.6;   72.960000;    1.007900;    1.711500
202.8;   72.898000;    0.886180;   -1.527500
204.0;   72.660000;    0.809630;   -4.798300
205.2;   72.364000;    0.692010;   -8.014400
206.4;   71.971000;    0.579240;  -11.143000
207.6;   71.466000;    0.454900;  -14.217000
208.8;   70.745000;    0.330550;  -17.420000
210.0;   69.746000;    0.214420;  -20.676000
211.2;   68.376000;    0.078131;  -23.932000
212.4;   66.654000;   -0.054801;  -27.025000
213.6;   64.486000;   -0.181760;  -30.016000
214.8;   61.744000;   -0.328880;  -32.978000
216.0;   58.477000;   -0.453600;  -35.837000
217.2;   54.880000;   -0.594370;  -38.439000
218.4;   51.176000;   -0.711990;  -40.737000
219.6;   47.522000;   -0.859490;  -42.793000
220.8;   43.734000;   -0.940510;  -44.717000
222.0;   39.967000;   -1.046200;  -46.502000
223.2;   36.223000;   -1.141400;  -48.116000
224.4;   32.458000;   -1.225400;  -49.517000
225.6;   28.540000;   -1.291900;  -50.740000
226.8;   24.198000;   -1.371800;  -51.840000
228.0;   19.550000;   -1.440100;  -52.746000
229.2;   14.769000;   -1.492400;  -53.389000
230.4;   10.105000;   -1.551000;  -53.779000
231.6;    5.609700;   -1.595800;  -53.978000
232.8;    1.124100;   -1.624200;  -53.934000
234.0;   -3.286700;   -1.640600;  -53.735000
235.2;   -7.657300;   -1.671600;  -53.342000
236.4;  -11.971000;   -1.674300;  -52.787000
237.6;  -16.358000;   -1.679100;  -52.083000
238.8;  -20.964000;   -1.668300;  -51.117000
240.0;  -25.688000;   -1.679500;  -49.910000
241.2;  -30.232000;   -1.654800;  -48.489000
242.4;  -34.432000;   -1.624600;  -46.889000
243.6;  -38.260000;   -1.590600;  -45.179000
244.8;  -41.933000;   -1.538000;  -43.252000
246.0;  -45.446000;   -1.532400;  -41.166000
247.2;  -48.913000;   -1.434900;  -38.920000
248.4;  -52.318000;   -1.371400;  -36.628000
249.6;  -55.674000;   -1.291900;  -34.188000
250.8;  -59.089000;   -1.218300;  -31.504000
252.0;  -62.376000;   -1.108500;  -28.612000
253.2;  -65.273000;   -1.020800;  -25.524000
254.4;  -67.657000;   -0.911390;  -22.330000
255.6;  -69.523000;   -0.806840;  -19.124000
256.8;  -70.913000;   -0.689960;  -15.781000
258.0;  -71.898000;   -0.568230;  -12.335000
259.2;  -72.493000;   -0.414390;   -8.959700
260.4;  -72.764000;   -0.300870;   -5.695900
261.6;  -72.861000;   -0.178020;   -2.564800
262.8;  -72.811000;   -0.035384;    0.652750
264.0;  -72.640000;    0.071036;    3.893600
265.2;  -72.363000;    0.198740;    7.070600
266.4;  -71.989000;    0.314120;   10.182000
267.6;  -71.498000;    0.435850;   13.248000
268.8;  -70.795000;    0.550110;   16.433000
270.0;  -69.830000;    0.659150;   19.674000
271.2;  -68.526000;    0.794690;   22.899000
272.4;  -66.820000;    0.932480;   25.992000
273.6;  -64.727000;    1.046700;   28.942000
274.8;  -62.031000;    1.178600;   31.909000
276.0;  -58.836000;    1.338700;   34.749000
277.2;  -55.287000;    1.468700;   37.362000
278.4;  -51.633000;    1.585200;   39.661000
279.6;  -47.959000;    1.696500;   41.726000
280.8;  -44.221000;    1.811500;   43.658000
282.0;  -40.476000;    1.900000;   45.445000
283.2;  -36.742000;    1.992900;   47.071000
284.4;  -33.000000;    2.072900;   48.486000
285.6;  -29.115000;    2.137500;   49.732000
286.8;  -24.838000;    2.206200;   50.839000
288.0;  -20.191000;    2.261800;   51.739000
289.2;  -15.465000;    2.326000;   52.416000
290.4;  -10.814000;    2.371600;   52.837000
291.6;   -6.351700;    2.412700;   53.048000
292.8;   -1.885100;    2.446300;   53.063000
294.0;    2.535200;    2.469400;   52.888000
295.2;    6.892500;    2.477300;   52.547000
296.4;   11.247000;    2.485800;   52.045000
297.6;   15.655000;    2.496700;   51.364000
298.8;   20.311000;    2.496300;   50.438000
300.0;   25.036000;    2.436500;   49.320000
301.2;   29.631000;    2.410800;   47.936000
302.4;   33.895000;    2.369300;   46.379000
303.6;   37.760000;    2.329000;   44.667000
304.8;   41.482000;    2.281600;   42.749000
306.0;   45.050000;    2.227400;   40.684000
307.2;   48.557000;    2.162800;   38.456000
308.4;   52.010000;    2.081400;   36.164000
309.6;   55.378000;    2.029500;   33.734000
310.8;   58.843000;    1.946600;   31.046000
312.0;   62.163000;    1.924200;   28.078000
313.2;   65.109000;    1.798800;   24.971000
314.4;   67.520000;    1.682600;   21.811000
315.6;   69.371000;    1.361500;   18.605000
316.8;   70.850000;    1.487000;   15.197000
318.0;   71.828000;    1.362300;   11.743000
319.2;   72.423000;    1.247300;    8.336200
320.4;   72.737000;    1.103900;    5.060600
321.6;   72.811000;    0.994460;    1.880000
322.8;   72.757000;    0.872360;   -1.352400
324.0;   72.614000;    0.761830;   -4.560300
325.2;   72.329000;    0.625540;   -7.766900
326.4;   71.946000;    0.518000;  -10.889000
327.6;   71.448000;    0.404490;  -13.974000
328.8;   70.747000;    0.278280;  -17.180000
330.0;   69.748000;    0.144970;  -20.435000
331.2;   68.435000;    0.048632;  -23.651000
332.4;   66.749000;   -0.094382;  -26.758000
333.6;   64.642000;   -0.212750;  -29.741000
334.8;   61.948000;   -0.334480;  -32.720000
336.0;   58.718000;   -0.801230;  -35.541000
337.2;   55.198000;   -0.622000;  -38.153000
338.4;   51.518000;   -0.708260;  -40.494000
339.6;   47.839000;   -0.798250;  -42.563000
340.8;   44.054000;   -0.902800;  -44.502000
342.0;   40.295000;   -1.004000;  -46.300000
343.2;   36.554000;   -1.091700;  -47.924000
344.4;   32.796000;   -1.159000;  -49.344000
345.6;   28.886000;   -1.250400;  -50.590000
346.8;   24.574000;   -1.307900;  -51.706000
348.0;   19.941000;   -1.372500;  -52.621000
349.2;   15.176000;   -1.458100;  -53.270000
350.4;   10.504000;   -1.492000;  -53.698000
351.6;    6.015100;   -1.524100;  -53.888000
352.8;    1.515200;   -1.563400;  -53.898000
354.0;   -2.879100;   -1.594000;  -53.712000
355.2;   -7.239400;   -1.610400;  -53.341000
356.4;  -11.563000;   -1.617100;  -52.815000
357.6;  -15.894000;   -1.656300;  -52.131000
358.8;  -20.530000;   -1.669000;  -51.211000
