# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 15 mm
# Rotation step angle: 1.2°
# sensor pos #1: 90 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
219.6;   31.775000;   -4.813500;  -46.796000
220.8;   27.634000;   -4.368700;  -47.969000
222.0;   23.285000;   -3.918000;  -48.936000
223.2;   18.486000;   -3.425900;  -49.751000
224.4;   13.474000;   -2.922900;  -50.338000
225.6;    8.539700;   -2.405400;  -50.690000
226.8;    3.946000;   -1.883000;  -50.827000
228.0;   -0.442830;   -1.396400;  -50.798000
229.2;   -4.865000;   -0.843060;  -50.570000
230.4;   -9.351700;   -0.287430;  -50.186000
231.6;  -13.922000;    0.260730;  -49.647000
232.8;  -18.493000;    0.782740;  -48.933000
234.0;  -23.074000;    1.319300;  -48.028000
235.2;  -27.836000;    1.849900;  -46.882000
236.4;  -32.455000;    2.402900;  -45.496000
237.6;  -36.736000;    2.919000;  -43.922000
238.8;  -40.573000;    3.435000;  -42.238000
240.0;  -44.033000;    3.901000;  -40.479000
241.2;  -47.484000;    4.391300;  -38.516000
242.4;  -50.995000;    4.870800;  -36.412000
243.6;  -54.510000;    5.330400;  -34.186000
244.8;  -57.985000;    5.763200;  -31.838000
246.0;  -61.269000;    6.146700;  -29.383000
247.2;  -64.502000;    6.532400;  -26.634000
248.4;  -67.387000;    6.899100;  -23.655000
249.6;  -69.726000;    7.230700;  -20.568000
250.8;  -71.477000;    7.549600;  -17.459000
252.0;  -72.689000;    7.794500;  -14.409000
253.2;  -73.511000;    8.046600;  -11.239000
254.4;  -73.978000;    8.272900;   -8.032200
255.6;  -74.176000;    8.457700;   -4.915500
256.8;  -74.179000;    8.609700;   -1.911500
258.0;  -74.064000;    8.732900;    0.952450
259.2;  -73.843000;    8.810200;    3.931700
260.4;  -73.507000;    8.862500;    6.933100
261.6;  -73.060000;    8.874800;    9.933400
262.8;  -72.490000;    8.862900;   12.848000
264.0;  -71.732000;    8.803900;   15.723000
265.2;  -70.687000;    8.728800;   18.711000
266.4;  -69.255000;    8.628000;   21.764000
267.6;  -67.356000;    8.483100;   24.762000
268.8;  -65.018000;    8.327400;   27.601000
270.0;  -62.262000;    8.130200;   30.258000
271.2;  -58.912000;    7.898700;   32.869000
272.4;  -55.182000;    7.638500;   35.316000
273.6;  -51.303000;    7.340100;   37.503000
274.8;  -47.497000;    7.014900;   39.437000
276.0;  -43.837000;    6.619800;   41.148000
277.2;  -40.113000;    6.279600;   42.795000
278.4;  -36.285000;    5.873700;   44.306000
279.6;  -32.345000;    5.427100;   45.672000
280.8;  -28.241000;    4.998900;   46.872000
282.0;  -23.922000;    4.559400;   47.873000
283.2;  -19.190000;    4.069100;   48.709000
284.4;  -14.268000;    3.576200;   49.320000
285.6;   -9.390200;    3.068700;   49.698000
286.8;   -4.778900;    2.554900;   49.872000
288.0;   -0.425230;    2.047800;   49.874000
289.2;    3.957400;    1.502300;   49.698000
290.4;    8.436800;    0.948910;   49.353000
291.6;   13.003000;    0.392540;   48.853000
292.8;   17.609000;   -0.137320;   48.172000
294.0;   22.230000;   -0.660460;   47.320000
295.2;   27.007000;   -1.198500;   46.211000
296.4;   31.656000;   -1.738100;   44.865000
297.6;   36.007000;   -2.263900;   43.333000
298.8;   39.894000;   -2.777300;   41.686000
300.0;   43.456000;   -3.231700;   39.919000
301.2;   46.943000;   -3.722700;   37.996000
302.4;   50.428000;   -4.209700;   35.912000
303.6;   53.955000;   -4.685400;   33.695000
304.8;   57.435000;   -5.155100;   31.362000
306.0;   60.745000;   -5.503100;   28.911000
307.2;   63.999000;   -5.940800;   26.188000
308.4;   66.901000;   -6.278000;   23.226000
309.6;   69.271000;   -6.603900;   20.156000
310.8;   71.083000;   -6.911300;   17.058000
312.0;   72.348000;   -7.252900;   13.984000
313.2;   73.200000;   -7.524000;   10.807000
314.4;   73.717000;   -7.790300;    7.592400
315.6;   73.933000;   -7.932200;    4.463800
316.8;   73.967000;   -8.094600;    1.432500
318.0;   73.850000;   -8.210300;   -1.464700
319.2;   73.618000;   -8.304100;   -4.445400
320.4;   73.295000;   -8.354100;   -7.457200
321.6;   72.854000;   -8.366800;  -10.454000
322.8;   72.294000;   -8.344800;  -13.382000
324.0;   71.524000;   -8.198000;  -16.283000
325.2;   70.475000;   -8.129300;  -19.308000
326.4;   69.049000;   -8.018000;  -22.357000
327.6;   67.175000;   -7.882100;  -25.379000
328.8;   64.865000;   -7.715600;  -28.246000
330.0;   62.111000;   -7.533700;  -30.925000
331.2;   58.807000;   -7.299600;  -33.556000
332.4;   55.094000;   -7.022900;  -36.016000
333.6;   51.206000;   -6.736500;  -38.229000
334.8;   47.405000;   -6.403400;  -40.189000
336.0;   43.752000;   -6.133100;  -41.946000
337.2;   40.026000;   -5.734700;  -43.593000
338.4;   36.208000;   -5.312700;  -45.116000
339.6;   32.260000;   -4.857900;  -46.494000
340.8;   28.153000;   -4.394500;  -47.702000
342.0;   23.837000;   -3.934800;  -48.709000
343.2;   19.093000;   -3.441900;  -49.552000
344.4;   14.126000;   -2.940500;  -50.170000
345.6;    9.222200;   -2.412500;  -50.551000
346.8;    4.599900;   -1.880700;  -50.721000
348.0;    0.220960;   -1.369600;  -50.693000
349.2;   -4.153600;   -0.886000;  -50.519000
350.4;   -8.622700;   -0.280340;  -50.171000
351.6;  -13.189000;    0.280520;  -49.652000
352.8;  -17.766000;    0.819710;  -48.973000
354.0;  -22.378000;    1.335800;  -48.108000
355.2;  -27.118000;    1.876800;  -47.013000
356.4;  -31.776000;    2.416800;  -45.668000
357.6;  -36.113000;    2.955200;  -44.130000
358.8;  -40.007000;    3.457800;  -42.476000
