# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 10 mm
# Rotation step angle: 1.2°
# sensor pos #1: 15 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
 31.2;  -81.378000;    9.446500;   25.838000
 32.4;  -83.033000;    9.574600;   22.163000
 33.6;  -84.034000;    9.679900;   18.373000
 34.8;  -84.545000;    9.776600;   14.513000
 36.0;  -84.679000;    9.846800;   10.741000
 37.2;  -84.690000;    9.867000;    7.220200
 38.4;  -84.634000;    9.851700;    3.875900
 39.6;  -84.546000;    9.785200;    0.500500
 40.8;  -84.502000;    9.709000;   -2.931400
 42.0;  -84.465000;    9.569000;   -6.326000
 43.2;  -84.399000;    9.408000;   -9.740600
 44.4;  -84.253000;    9.209400;  -13.113000
 45.6;  -83.906000;    8.979000;  -16.687000
 46.8;  -83.177000;    8.694800;  -20.454000
 48.0;  -81.928000;    8.342700;  -24.206000
 49.2;  -79.922000;    8.017800;  -27.929000
 50.4;  -77.144000;    7.645900;  -31.470000
 51.6;  -73.375000;    7.271800;  -34.962000
 52.8;  -68.745000;    6.836000;  -38.273000
 54.0;  -63.791000;    6.365500;  -41.223000
 55.2;  -59.042000;    5.912600;  -43.766000
 56.4;  -54.765000;    5.426400;  -45.992000
 57.6;  -50.827000;    4.902900;  -48.071000
 58.8;  -47.115000;    4.354400;  -50.079000
 60.0;  -43.434000;    3.804700;  -51.973000
 61.2;  -39.331000;    3.216200;  -53.752000
 62.4;  -34.687000;    2.669900;  -55.358000
 63.6;  -29.093000;    2.093800;  -56.850000
 64.8;  -22.889000;    1.516100;  -58.026000
 66.0;  -16.618000;    0.933230;  -58.874000
 67.2;  -10.842000;    0.319720;  -59.378000
 68.4;   -5.809200;   -0.224330;  -59.627000
 69.6;   -1.139600;   -0.801980;  -59.690000
 70.8;    3.467300;   -1.397600;  -59.651000
 72.0;    8.325300;   -1.963600;  -59.425000
 73.2;   13.628000;   -2.530100;  -59.090000
 74.4;   19.326000;   -3.061100;  -58.538000
 75.6;   25.522000;   -3.571500;  -57.681000
 76.8;   31.750000;   -4.087900;  -56.447000
 78.0;   37.383000;   -4.597300;  -54.913000
 79.2;   42.123000;   -5.079700;  -53.137000
 80.4;   46.033000;   -5.518100;  -51.282000
 81.6;   49.679000;   -5.952400;  -49.254000
 82.8;   53.453000;   -6.398200;  -47.113000
 84.0;   57.588000;   -6.747700;  -44.913000
 85.2;   62.127000;   -7.117800;  -42.562000
 86.4;   66.857000;   -7.423200;  -39.998000
 87.6;   71.713000;   -7.707700;  -37.067000
 88.8;   76.189000;   -7.961700;  -33.720000
 90.0;   79.779000;   -8.178200;  -30.113000
 91.2;   82.342000;   -8.331300;  -26.399000
 92.4;   83.976000;   -8.493400;  -22.671000
 93.6;   84.958000;   -8.590500;  -18.846000
 94.8;   85.472000;   -8.791400;  -14.996000
 96.0;   85.600000;   -8.753700;  -11.160000
 97.2;   85.585000;   -8.798800;   -7.607600
 98.4;   85.516000;   -8.762600;   -4.286100
 99.6;   85.442000;   -8.735400;   -0.895980
100.8;   85.391000;   -8.629700;    2.548500
102.0;   85.356000;   -8.496700;    5.988500
103.2;   85.292000;   -8.329800;    9.429000
104.4;   85.132000;   -8.175600;   12.815000
105.6;   84.772000;   -7.908600;   16.391000
106.8;   84.000000;   -7.627500;   20.182000
108.0;   82.721000;   -7.543800;   23.935000
109.2;   80.581000;   -6.952700;   27.723000
110.4;   77.697000;   -6.585600;   31.267000
111.6;   73.804000;   -6.173400;   34.762000
112.8;   69.051000;   -5.741400;   38.062000
114.0;   63.990000;   -5.282800;   40.987000
115.2;   59.141000;   -4.804500;   43.520000
116.4;   54.840000;   -4.303800;   45.692000
117.6;   50.893000;   -3.801500;   47.752000
118.8;   47.157000;   -3.231000;   49.726000
120.0;   43.482000;   -2.642100;   51.608000
121.2;   39.371000;   -2.094700;   53.366000
122.4;   34.657000;   -1.535700;   54.967000
123.6;   29.021000;   -0.992420;   56.420000
124.8;   22.698000;   -0.418120;   57.593000
126.0;   16.397000;    0.187160;   58.399000
127.2;   10.633000;    0.764450;   58.889000
128.4;    5.640100;    1.296500;   59.115000
129.6;    0.965380;    1.851400;   59.167000
130.8;   -3.633500;    2.460100;   59.092000
132.0;   -8.484500;    3.013800;   58.839000
133.2;  -13.791000;    3.609400;   58.499000
134.4;  -19.493000;    4.138500;   57.937000
135.6;  -25.681000;    4.649300;   57.070000
136.8;  -31.934000;    5.167300;   55.824000
138.0;  -37.517000;    5.658700;   54.275000
139.2;  -42.269000;    6.137000;   52.493000
140.4;  -46.128000;    6.523500;   50.609000
141.6;  -49.763000;    7.026800;   48.619000
142.8;  -53.504000;    7.445000;   46.450000
144.0;  -57.543000;    7.784500;   44.297000
145.2;  -62.063000;    8.134300;   41.922000
146.4;  -66.758000;    8.451700;   39.396000
147.6;  -71.581000;    8.718700;   36.485000
148.8;  -76.034000;    8.937600;   33.145000
150.0;  -79.631000;    9.163100;   29.549000
151.2;  -82.204000;    9.319900;   25.814000
152.4;  -83.853000;    9.451400;   22.127000
153.6;  -84.811000;    9.565600;   18.317000
154.8;  -85.279000;    9.625000;   14.431000
156.0;  -85.392000;    9.690700;   10.648000
157.2;  -85.360000;    9.706000;    7.105700
158.4;  -85.282000;    9.685100;    3.732100
159.6;  -85.209000;    9.643700;    0.361930
160.8;  -85.140000;    9.557800;   -3.074400
162.0;  -85.104000;    9.428600;   -6.512600
163.2;  -85.047000;    9.266500;   -9.938300
164.4;  -84.874000;    9.077600;  -13.332000
165.6;  -84.528000;    8.858800;  -16.910000
166.8;  -83.782000;    8.583200;  -20.704000
168.0;  -82.457000;    8.286700;  -24.566000
169.2;  -80.412000;    7.973000;  -28.288000
170.4;  -77.550000;    7.627600;  -31.847000
171.6;  -73.712000;    7.264300;  -35.325000
172.8;  -69.001000;    6.833000;  -38.631000
174.0;  -63.964000;    6.395000;  -41.572000
175.2;  -59.143000;    5.942400;  -44.108000
176.4;  -54.823000;    5.456300;  -46.307000
177.6;  -50.878000;    4.953300;  -48.370000
178.8;  -47.155000;    4.396200;  -50.355000
180.0;  -43.441000;    3.837600;  -52.225000
181.2;  -39.312000;    3.268500;  -54.009000
182.4;  -34.591000;    2.719200;  -55.611000
183.6;  -28.975000;    2.151600;  -57.052000
184.8;  -22.687000;    1.571700;  -58.229000
186.0;  -16.426000;    0.971690;  -59.043000
187.2;  -10.627000;    0.377970;  -59.539000
188.4;   -5.588900;   -0.184750;  -59.766000
189.6;   -0.965500;   -0.765390;  -59.830000
190.8;    3.606600;   -1.361700;  -59.739000
192.0;    8.524400;   -1.940500;  -59.511000
193.2;   13.855000;   -2.520000;  -59.160000
194.4;   19.627000;   -3.144000;  -58.618000
195.6;   25.796000;   -3.597700;  -57.735000
196.8;   32.018000;   -4.105100;  -56.506000
198.0;   37.676000;   -4.626400;  -54.938000
199.2;   42.469000;   -5.228700;  -53.182000
200.4;   46.332000;   -5.574100;  -51.289000
201.6;   49.939000;   -6.016200;  -49.272000
202.8;   53.670000;   -6.438500;  -47.139000
204.0;   57.615000;   -6.752600;  -45.040000
205.2;   62.111000;   -7.162900;  -42.694000
206.4;   66.825000;   -7.395200;  -40.148000
207.6;   71.624000;   -7.694300;  -37.256000
208.8;   76.123000;   -7.931000;  -33.937000
210.0;   79.752000;   -8.145400;  -30.343000
211.2;   82.369000;   -8.326800;  -26.590000
212.4;   84.019000;   -8.450100;  -22.876000
213.6;   85.020000;   -8.560200;  -19.060000
214.8;   85.506000;   -8.652500;  -15.186000
216.0;   85.683000;   -8.677900;  -11.474000
217.2;   85.676000;   -8.690500;   -7.904000
218.4;   85.595000;   -8.669300;   -4.546300
219.6;   85.497000;   -8.610600;   -1.170600
220.8;   85.461000;   -8.528900;    2.294200
222.0;   85.414000;   -8.416500;    5.727600
223.2;   85.355000;   -8.242100;    9.177700
224.4;   85.215000;   -8.078500;   12.568000
225.6;   84.852000;   -7.834300;   16.166000
226.8;   84.101000;   -7.558700;   19.943000
228.0;   82.717000;   -7.323500;   23.794000
229.2;   80.651000;   -6.999800;   27.556000
230.4;   77.792000;   -6.662900;   31.105000
231.6;   73.986000;   -6.290700;   34.583000
232.8;   69.279000;   -5.871300;   37.877000
234.0;   64.247000;   -5.432200;   40.834000
235.2;   59.393000;   -4.974400;   43.380000
236.4;   55.071000;   -4.520700;   45.589000
237.6;   51.115000;   -4.004300;   47.639000
238.8;   47.381000;   -3.448300;   49.617000
240.0;   43.680000;   -2.885200;   51.525000
241.2;   39.548000;   -2.328100;   53.278000
242.4;   34.861000;   -1.860600;   54.870000
243.6;   29.212000;   -1.206800;   56.325000
244.8;   22.931000;   -0.627230;   57.503000
246.0;   16.632000;   -0.035757;   58.323000
247.2;   10.805000;    0.516880;   58.787000
248.4;    5.747900;    1.085600;   59.022000
249.6;    1.069500;    1.667300;   59.065000
250.8;   -3.500400;    2.261800;   58.981000
252.0;   -8.318100;    2.828600;   58.772000
253.2;  -13.597000;    3.401400;   58.401000
254.4;  -19.289000;    3.918200;   57.837000
255.6;  -25.459000;    4.417800;   56.981000
256.8;  -31.689000;    4.947700;   55.748000
258.0;  -37.315000;    5.474600;   54.199000
259.2;  -42.070000;    5.955900;   52.411000
260.4;  -45.983000;    6.414400;   50.516000
261.6;  -49.609000;    6.849800;   48.510000
262.8;  -53.322000;    7.295700;   46.363000
264.0;  -57.449000;    7.763900;   44.045000
265.2;  -61.885000;    8.122800;   41.677000
266.4;  -66.513000;    8.442800;   39.147000
267.6;  -71.268000;    8.739600;   36.229000
268.8;  -75.647000;    8.994300;   32.938000
270.0;  -79.199000;    9.224000;   29.370000
271.2;  -81.752000;    9.395400;   25.647000
272.4;  -83.380000;    9.561100;   21.960000
273.6;  -84.349000;    9.678000;   18.157000
274.8;  -84.823000;    9.761700;   14.326000
276.0;  -84.977000;    9.738500;   10.715000
277.2;  -84.968000;    9.762400;    7.170700
278.4;  -84.880000;    9.759400;    3.797900
279.6;  -84.814000;    9.709400;    0.443960
280.8;  -84.737000;    9.625700;   -2.976500
282.0;  -84.716000;    9.510000;   -6.408400
283.2;  -84.633000;    9.359900;   -9.810400
284.4;  -84.477000;    9.174700;  -13.182000
285.6;  -84.104000;    8.958800;  -16.733000
286.8;  -83.370000;    8.690400;  -20.482000
288.0;  -82.063000;    8.399100;  -24.251000
289.2;  -80.026000;    8.063800;  -27.989000
290.4;  -77.211000;    7.725800;  -31.516000
291.6;  -73.439000;    7.341600;  -35.000000
292.8;  -68.819000;    6.941700;  -38.267000
294.0;  -63.849000;    6.506300;  -41.216000
295.2;  -59.056000;    6.033600;  -43.759000
296.4;  -54.781000;    5.566400;  -45.965000
297.6;  -50.841000;    5.052600;  -48.037000
298.8;  -47.125000;    4.515700;  -50.027000
300.0;  -43.389000;    3.955200;  -51.923000
301.2;  -39.251000;    3.224800;  -53.725000
302.4;  -34.611000;    2.847700;  -55.306000
303.6;  -29.048000;    2.265200;  -56.755000
304.8;  -22.824000;    1.665800;  -57.938000
306.0;  -16.592000;    1.072100;  -58.769000
307.2;  -10.829000;    0.493730;  -59.274000
308.4;   -5.795300;   -0.076832;  -59.513000
309.6;   -1.118300;   -0.675400;  -59.580000
310.8;    3.451200;   -1.275800;  -59.514000
312.0;    8.252000;   -1.882600;  -59.322000
313.2;   13.505000;   -2.445700;  -58.973000
314.4;   19.225000;   -2.991200;  -58.437000
315.6;   25.374000;   -3.534900;  -57.593000
316.8;   31.579000;   -4.103200;  -56.378000
318.0;   37.239000;   -4.582300;  -54.824000
319.2;   41.990000;   -5.085300;  -53.053000
320.4;   45.905000;   -5.560300;  -51.183000
321.6;   49.527000;   -5.999000;  -49.159000
322.8;   53.233000;   -6.447100;  -47.040000
324.0;   57.230000;   -6.817900;  -44.853000
325.2;   61.665000;   -7.192800;  -42.490000
326.4;   66.278000;   -7.509100;  -39.972000
327.6;   71.042000;   -7.795100;  -37.084000
328.8;   75.455000;   -8.057200;  -33.803000
330.0;   79.063000;   -8.279100;  -30.234000
331.2;   81.667000;   -8.452300;  -26.533000
332.4;   83.342000;   -8.587500;  -22.833000
333.6;   84.351000;   -8.699500;  -19.028000
334.8;   84.869000;   -8.800700;  -15.203000
336.0;   85.048000;   -8.833200;  -11.460000
337.2;   85.048000;   -8.842200;   -7.926500
338.4;   84.985000;   -8.816800;   -4.557400
339.6;   84.904000;   -8.765200;   -1.196400
340.8;   84.865000;   -8.690500;    2.213300
342.0;   84.821000;   -8.547900;    5.651200
343.2;   84.758000;   -8.392900;    9.067900
344.4;   84.601000;   -8.224500;   12.439000
345.6;   84.244000;   -7.968400;   16.011000
346.8;   83.498000;   -7.708500;   19.757000
348.0;   82.182000;   -7.451600;   23.556000
349.2;   80.167000;   -7.131200;   27.286000
350.4;   77.377000;   -6.766800;   30.819000
351.6;   73.593000;   -6.371700;   34.317000
352.8;   69.004000;   -5.955000;   37.596000
354.0;   64.065000;   -5.493800;   40.530000
355.2;   59.268000;   -5.038600;   43.080000
356.4;   54.995000;   -4.539400;   45.283000
357.6;   51.037000;   -4.021800;   47.346000
358.8;   47.333000;   -3.480800;   49.336000
360.0;   43.633000;   -2.902000;   51.223000
