# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 20 mm
# Rotation step angle: 1.2°
# sensor pos #1: 5 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
 39.6;   27.906000;   -5.418400;   24.520000
 40.8;   25.388000;   -4.713400;   25.645000
 42.0;   22.828000;   -4.009500;   26.668000
 43.2;   20.260000;   -3.283600;   27.549000
 44.4;   17.546000;   -2.554000;   28.352000
 45.6;   14.680000;   -1.781000;   29.058000
 46.8;   11.735000;   -0.989800;   29.643000
 48.0;    8.800700;   -0.231420;   30.099000
 49.2;    5.960100;    0.517250;   30.436000
 50.4;    3.033000;    1.274100;   30.656000
 51.6;    0.010204;    2.057200;   30.775000
 52.8;   -3.012200;    2.823000;   30.764000
 54.0;   -6.015600;    3.581800;   30.636000
 55.2;   -8.888800;    4.309900;   30.394000
 56.4;  -11.824000;    5.028400;   30.035000
 57.6;  -14.781000;    5.738600;   29.555000
 58.8;  -17.669000;    6.443200;   28.938000
 60.0;  -20.458000;    7.113500;   28.206000
 61.2;  -23.061000;    7.741500;   27.408000
 62.4;  -25.631000;    8.341200;   26.467000
 63.6;  -28.177000;    8.928600;   25.415000
 64.8;  -30.620000;    9.485700;   24.237000
 66.0;  -32.923000;    9.998800;   22.996000
 67.2;  -35.036000;   10.457000;   21.689000
 68.4;  -37.078000;   10.896000;   20.264000
 69.6;  -39.021000;   11.290000;   18.693000
 70.8;  -40.784000;   11.655000;   17.059000
 72.0;  -42.347000;   11.943000;   15.349000
 73.2;  -43.645000;   12.218000;   13.657000
 74.4;  -44.776000;   12.414000;   11.852000
 75.6;  -45.752000;   12.601000;    9.964800
 76.8;  -46.502000;   12.720000;    8.045800
 78.0;  -47.051000;   12.797000;    6.144900
 79.2;  -47.427000;   12.839000;    4.295300
 80.4;  -47.638000;   12.825000;    2.381100
 81.6;  -47.702000;   12.767000;    0.399620
 82.8;  -47.578000;   12.660000;   -1.561500
 84.0;  -47.310000;   12.521000;   -3.499000
 85.2;  -46.884000;   12.323000;   -5.364500
 86.4;  -46.297000;   12.092000;   -7.271300
 87.6;  -45.493000;   11.806000;   -9.213200
 88.8;  -44.485000;   11.448000;  -11.128000
 90.0;  -43.311000;   11.078000;  -12.977000
 91.2;  -41.955000;   10.671000;  -14.714000
 92.4;  -40.409000;   10.219000;  -16.453000
 93.6;  -38.608000;    9.697800;  -18.149000
 94.8;  -36.669000;    9.154900;  -19.758000
 96.0;  -34.642000;    8.545100;  -21.267000
 97.2;  -32.527000;    7.954700;  -22.633000
 98.4;  -30.237000;    7.310200;  -23.949000
 99.6;  -27.806000;    6.638900;  -25.176000
100.8;  -25.288000;    5.907000;  -26.319000
102.0;  -22.707000;    5.193800;  -27.328000
103.2;  -20.146000;    4.480200;  -28.198000
104.4;  -17.416000;    3.733000;  -28.995000
105.6;  -14.536000;    2.949600;  -29.700000
106.8;  -11.614000;    2.155700;  -30.288000
108.0;   -8.687200;    1.376500;  -30.731000
109.2;   -5.841100;    0.608740;  -31.053000
110.4;   -2.890900;   -0.166820;  -31.267000
111.6;    0.125290;   -0.969640;  -31.374000
112.8;    3.126400;   -1.736600;  -31.354000
114.0;    6.104900;   -2.510300;  -31.226000
115.2;    8.973700;   -3.228400;  -30.991000
116.4;   11.892000;   -3.956100;  -30.619000
117.6;   14.861000;   -4.701800;  -30.130000
118.8;   17.764000;   -5.385900;  -29.513000
120.0;   20.519000;   -6.068900;  -28.778000
121.2;   23.131000;   -6.690200;  -27.979000
122.4;   25.691000;   -7.296200;  -27.051000
123.6;   28.251000;   -7.881700;  -25.992000
124.8;   30.696000;   -8.449300;  -24.812000
126.0;   33.005000;   -8.966900;  -23.562000
127.2;   35.111000;   -9.413100;  -22.262000
128.4;   37.158000;   -9.857500;  -20.826000
129.6;   39.101000;  -10.264000;  -19.256000
130.8;   40.843000;  -10.614000;  -17.622000
132.0;   42.447000;  -11.031000;  -15.941000
133.2;   43.690000;  -11.164000;  -14.234000
134.4;   44.819000;  -11.375000;  -12.428000
135.6;   45.828000;  -11.642000;  -10.555000
136.8;   46.527000;  -11.660000;   -8.635700
138.0;   47.086000;  -11.729000;   -6.748800
139.2;   47.442000;  -11.754000;   -4.890700
140.4;   47.648000;  -11.737000;   -2.980900
141.6;   47.710000;  -11.676000;   -1.020100
142.8;   47.604000;  -11.558000;    0.935080
144.0;   47.346000;  -11.396000;    2.868100
145.2;   46.924000;  -11.221000;    4.734700
146.4;   46.332000;  -10.958000;    6.632300
147.6;   45.502000;  -10.662000;    8.598600
148.8;   44.497000;  -10.332000;   10.509000
150.0;   43.319000;   -9.943300;   12.347000
151.2;   41.969000;   -9.543800;   14.077000
152.4;   40.379000;   -9.082600;   15.828000
153.6;   38.576000;   -8.558700;   17.540000
154.8;   36.622000;   -8.019900;   19.156000
156.0;   34.559000;   -7.465400;   20.618000
157.2;   32.442000;   -6.867900;   21.971000
158.4;   30.157000;   -6.244700;   23.275000
159.6;   27.721000;   -5.541200;   24.513000
160.8;   25.194000;   -4.838500;   25.640000
162.0;   22.700000;   -4.236900;   26.629000
163.2;   20.079000;   -3.429600;   27.511000
164.4;   17.351000;   -2.667500;   28.305000
165.6;   14.465000;   -1.888200;   29.006000
166.8;   11.539000;   -1.106300;   29.583000
168.0;    8.627000;   -0.334850;   30.033000
169.2;    5.785600;    0.413450;   30.355000
170.4;    2.833200;    1.191600;   30.571000
171.6;   -0.180020;    1.976500;   30.671000
172.8;   -3.192500;    2.761800;   30.650000
174.0;   -6.146800;    3.501100;   30.516000
175.2;   -9.004300;    4.234100;   30.269000
176.4;  -11.925000;    4.948800;   29.911000
177.6;  -14.860000;    5.677300;   29.412000
178.8;  -17.716000;    6.357700;   28.799000
180.0;  -20.480000;    7.026100;   28.071000
181.2;  -23.064000;    7.634400;   27.261000
182.4;  -25.623000;    8.255000;   26.327000
183.6;  -28.173000;    8.852400;   25.261000
184.8;  -30.579000;    9.402800;   24.093000
186.0;  -32.859000;    9.915900;   22.842000
187.2;  -34.940000;   10.373000;   21.554000
188.4;  -36.953000;   10.794000;   20.113000
189.6;  -38.881000;   11.205000;   18.548000
190.8;  -40.619000;   11.563000;   16.923000
192.0;  -42.123000;   11.871000;   15.245000
193.2;  -43.421000;   12.128000;   13.555000
194.4;  -44.544000;   12.354000;   11.761000
195.6;  -45.493000;   12.521000;    9.877600
196.8;  -46.223000;   12.640000;    7.980000
198.0;  -46.758000;   12.722000;    6.081700
199.2;  -47.118000;   12.762000;    4.252400
200.4;  -47.331000;   12.758000;    2.343400
201.6;  -47.391000;   12.716000;    0.370060
202.8;  -47.266000;   12.580000;   -1.569300
204.0;  -46.999000;   12.460000;   -3.484600
205.2;  -46.589000;   12.270000;   -5.326400
206.4;  -45.986000;   12.038000;   -7.243200
207.6;  -45.190000;   11.745000;   -9.175600
208.8;  -44.210000;   11.419000;  -11.052000
210.0;  -43.034000;   11.052000;  -12.867000
211.2;  -41.718000;   10.638000;  -14.605000
212.4;  -40.181000;   10.191000;  -16.326000
213.6;  -38.395000;    9.678400;  -18.030000
214.8;  -36.468000;    9.132500;  -19.627000
216.0;  -34.423000;    8.578300;  -21.088000
217.2;  -32.344000;    7.983500;  -22.448000
218.4;  -30.077000;    7.335300;  -23.757000
219.6;  -27.670000;    6.659800;  -24.992000
220.8;  -25.161000;    5.937200;  -26.134000
222.0;  -22.644000;    5.230700;  -27.115000
223.2;  -20.096000;    4.525000;  -28.007000
224.4;  -17.365000;    3.763600;  -28.805000
225.6;  -14.496000;    2.982800;  -29.503000
226.8;  -11.595000;    2.196100;  -30.085000
228.0;   -8.711400;    1.416800;  -30.554000
229.2;   -5.897900;    0.659890;  -30.880000
230.4;   -2.937100;   -0.128360;  -31.103000
231.6;    0.074713;   -0.924080;  -31.209000
232.8;    3.074800;   -1.698900;  -31.195000
234.0;    6.019100;   -2.467400;  -31.057000
235.2;    8.859400;   -3.183900;  -30.820000
236.4;   11.764000;   -3.912100;  -30.461000
237.6;   14.710000;   -4.647700;  -29.992000
238.8;   17.570000;   -5.335500;  -29.370000
240.0;   20.315000;   -6.006900;  -28.656000
241.2;   22.889000;   -6.616300;  -27.857000
242.4;   25.457000;   -7.234600;  -26.929000
243.6;   27.992000;   -7.819400;  -25.881000
244.8;   30.401000;   -8.401900;  -24.729000
246.0;   32.678000;   -8.897000;  -23.492000
247.2;   34.760000;   -9.362300;  -22.205000
248.4;   36.804000;   -9.793200;  -20.777000
249.6;   38.713000;  -10.205000;  -19.238000
250.8;   40.455000;  -10.553000;  -17.608000
252.0;   41.988000;  -10.850000;  -15.935000
253.2;   43.268000;  -11.101000;  -14.265000
254.4;   44.426000;  -11.324000;  -12.488000
255.6;   45.384000;  -11.482000;  -10.611000
256.8;   46.140000;  -11.607000;   -8.707700
258.0;   46.696000;  -11.680000;   -6.824100
259.2;   47.070000;  -11.695000;   -5.002700
260.4;   47.303000;  -11.691000;   -3.090300
261.6;   47.365000;  -11.620000;   -1.136600
262.8;   47.273000;  -11.500000;    0.807960
264.0;   47.042000;  -11.347000;    2.725900
265.2;   46.624000;  -11.168000;    4.585400
266.4;   46.040000;  -10.924000;    6.498500
267.6;   45.267000;  -10.629000;    8.423800
268.8;   44.270000;  -10.299000;   10.333000
270.0;   43.107000;   -9.922800;   12.159000
271.2;   41.813000;   -9.510900;   13.906000
272.4;   40.268000;   -9.057600;   15.624000
273.6;   38.514000;   -8.540100;   17.316000
274.8;   36.602000;   -7.990400;   18.936000
276.0;   34.557000;   -7.426600;   20.424000
277.2;   32.476000;   -6.842900;   21.788000
278.4;   30.211000;   -6.209300;   23.109000
279.6;   27.815000;   -5.508000;   24.343000
280.8;   25.318000;   -4.837000;   25.489000
282.0;   22.766000;   -4.115600;   26.510000
283.2;   20.215000;   -3.412100;   27.387000
284.4;   17.488000;   -2.652200;   28.198000
285.6;   14.629000;   -1.877000;   28.908000
286.8;   11.701000;   -1.101800;   29.497000
288.0;    8.774700;   -0.316560;   29.949000
289.2;    5.931900;    0.422410;   30.288000
290.4;    2.994900;    1.192700;   30.511000
291.6;   -0.023150;    1.975400;   30.616000
292.8;   -3.014800;    2.749500;   30.610000
294.0;   -5.977800;    3.498100;   30.489000
295.2;   -8.815900;    4.203500;   30.266000
296.4;  -11.729000;    4.937200;   29.900000
297.6;  -14.669000;    5.658300;   29.411000
298.8;  -17.545000;    6.351000;   28.802000
300.0;  -20.282000;    7.017100;   28.091000
301.2;  -22.866000;    7.610500;   27.296000
302.4;  -25.447000;    8.225800;   26.377000
303.6;  -27.969000;    8.812100;   25.314000
304.8;  -30.386000;    9.367000;   24.161000
306.0;  -32.661000;    9.870700;   22.915000
307.2;  -34.760000;   10.336000;   21.629000
308.4;  -36.785000;   10.756000;   20.206000
309.6;  -38.697000;   11.157000;   18.658000
310.8;  -40.446000;   11.512000;   17.027000
312.0;  -41.966000;   11.829000;   15.349000
313.2;  -43.267000;   12.081000;   13.660000
314.4;  -44.405000;   12.308000;   11.872000
315.6;  -45.353000;   12.468000;   10.007000
316.8;  -46.115000;   12.598000;    8.102700
318.0;  -46.672000;   12.681000;    6.215100
319.2;  -47.044000;   12.715000;    4.375100
320.4;  -47.287000;   12.694000;    2.450900
321.6;  -47.337000;   12.643000;    0.494960
322.8;  -47.253000;   12.531000;   -1.447700
324.0;  -46.992000;   12.394000;   -3.397800
325.2;  -46.609000;   12.212000;   -5.249900
326.4;  -46.039000;   11.974000;   -7.145700
327.6;  -45.242000;   11.679000;   -9.079500
328.8;  -44.271000;   11.356000;  -10.991000
330.0;  -43.109000;   10.973000;  -12.819000
331.2;  -41.812000;   10.565000;  -14.548000
332.4;  -40.275000;   10.126000;  -16.281000
333.6;  -38.514000;    9.593600;  -17.981000
334.8;  -36.604000;    9.058200;  -19.596000
336.0;  -34.574000;    8.482400;  -21.097000
337.2;  -32.491000;    7.906200;  -22.467000
338.4;  -30.243000;    7.259500;  -23.779000
339.6;  -27.829000;    6.586900;  -25.030000
340.8;  -25.336000;    5.880800;  -26.162000
342.0;  -22.797000;    5.175800;  -27.183000
343.2;  -20.242000;    4.472400;  -28.071000
344.4;  -17.518000;    3.717000;  -28.879000
345.6;  -14.666000;    2.944400;  -29.591000
346.8;  -11.755000;    2.163200;  -30.167000
348.0;   -8.831600;    1.382100;  -30.638000
349.2;   -5.959800;    0.575130;  -30.978000
350.4;   -3.035700;   -0.151510;  -31.210000
351.6;   -0.027548;   -0.921100;  -31.317000
352.8;    2.996300;   -1.712300;  -31.308000
354.0;    5.974000;   -2.471500;  -31.184000
355.2;    8.835900;   -3.185000;  -30.958000
356.4;   11.764000;   -3.900500;  -30.586000
357.6;   14.728000;   -4.643900;  -30.096000
358.8;   17.632000;   -5.335900;  -29.495000
360.0;   20.406000;   -6.012100;  -28.776000
