# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 1 mm
# Rotation step angle: 1.2°
# sensor pos #1: 0 mm
# sensor pos #2: 60 mm
#
# ZPos#; a[°]; X1_magn[mT]; Y1_magn[mT]; Z1_magn[mT]
 2;151.2;  -67.080000;    2.097900;   74.028000
 2;152.4;  -64.089000;    1.791300;   70.603000
 2;153.6;  -61.106000;    1.540800;   68.005000
 2;154.8;  -60.920000;    1.327900;   66.053000
 2;156.0;  -66.134000;    1.084800;   64.396000
 2;157.2;  -77.261000;    0.814110;   62.367000
 2;158.4;  -91.681000;    0.493360;   59.383000
 2;159.6; -105.010000;    0.124810;   55.167000
 2;160.8; -114.040000;   -0.263530;   49.560000
 2;162.0; -117.460000;   -0.678010;   43.066000
 2;163.2; -116.930000;   -1.060000;   36.309000
 2;164.4; -114.650000;   -1.390100;   29.903000
 2;165.6; -111.940000;   -1.667900;   24.063000
 2;166.8; -109.340000;   -1.901700;   18.623000
 2;168.0; -107.170000;   -2.136200;   13.625000
 2;169.2; -105.540000;   -2.316500;    9.065400
 2;170.4; -104.530000;   -2.487200;    4.880300
 2;171.6; -104.080000;   -2.632400;    0.926580
 2;172.8; -104.210000;   -2.785100;   -3.070400
 2;174.0; -104.890000;   -2.950900;   -7.233600
 2;175.2; -106.140000;   -3.117100;  -11.624000
 2;176.4; -107.810000;   -3.292600;  -16.275000
 2;177.6; -109.750000;   -3.499500;  -21.235000
 2;178.8; -111.680000;   -3.696200;  -26.881000
 2;180.0; -112.810000;   -3.910600;  -33.091000
 2;181.2; -111.730000;   -4.106200;  -39.669000
 2;182.4; -106.650000;   -4.259300;  -46.081000
 2;183.6;  -96.758000;   -4.347800;  -51.842000
 2;184.8;  -82.950000;   -4.387000;  -56.825000
 2;186.0;  -69.127000;   -4.351900;  -60.530000
 2;187.2;  -59.261000;   -4.278400;  -63.043000
 2;188.4;  -54.976000;   -4.186100;  -64.853000
 2;189.6;  -55.129000;   -4.108800;  -66.576000
 2;190.8;  -57.441000;   -4.059600;  -68.799000
 2;192.0;  -59.060000;   -4.062500;  -71.789000
 2;193.2;  -56.742000;   -4.033000;  -75.363000
 2;194.4;  -48.406000;   -3.998300;  -78.882000
 2;195.6;  -34.682000;   -3.917700;  -81.754000
 2;196.8;  -18.404000;   -3.739200;  -83.566000
 2;198.0;   -4.795000;   -3.536400;  -84.089000
 2;199.2;    2.873500;   -3.299300;  -83.636000
 2;200.4;    4.569500;   -3.076000;  -82.885000
 2;201.6;    3.107400;   -2.891600;  -82.431000
 2;202.8;    1.918000;   -2.731700;  -82.606000
 2;204.0;    4.580500;   -2.595800;  -83.327000
 2;205.2;   13.381000;   -2.417300;  -84.101000
 2;206.4;   27.523000;   -2.204500;  -84.231000
 2;207.6;   43.124000;   -1.928200;  -83.252000
 2;208.8;   56.456000;   -1.614900;  -80.963000
 2;210.0;   63.756000;   -1.284000;  -77.653000
 2;211.2;   65.068000;   -0.959930;  -74.017000
 2;212.4;   63.145000;   -0.691830;  -70.764000
 2;213.6;   61.093000;   -0.456960;  -68.197000
 2;214.8;   61.564000;   -0.245610;  -66.184000
 2;216.0;   66.764000;   -0.015220;  -64.378000
 2;217.2;   77.085000;    0.227490;  -62.244000
 2;218.4;   90.375000;    0.525470;  -59.212000
 2;219.6;  102.630000;    0.858920;  -55.108000
 2;220.8;  111.310000;    1.222600;  -49.701000
 2;222.0;  115.060000;    1.585600;  -43.485000
 2;223.2;  115.120000;    1.946300;  -36.959000
 2;224.4;  113.350000;    2.251700;  -30.714000
 2;225.6;  111.020000;    2.532100;  -24.989000
 2;226.8;  108.690000;    2.768500;  -19.610000
 2;228.0;  106.670000;    2.981700;  -14.664000
 2;229.2;  105.160000;    3.185600;  -10.093000
 2;230.4;  104.200000;    3.334200;   -5.897700
 2;231.6;  103.790000;    3.492200;   -1.954000
 2;232.8;  103.890000;    3.647900;    2.071800
 2;234.0;  104.500000;    3.801700;    6.212100
 2;235.2;  105.630000;    3.981700;   10.569000
 2;236.4;  107.130000;    4.162800;   15.188000
 2;237.6;  108.870000;    4.338300;   20.078000
 2;238.8;  110.550000;    4.544400;   25.584000
 2;240.0;  111.430000;    4.737100;   31.639000
 2;241.2;  110.240000;    4.935700;   38.001000
 2;242.4;  105.460000;    5.095600;   44.269000
 2;243.6;   96.457000;    5.210200;   49.902000
 2;244.8;   83.784000;    5.247500;   54.824000
 2;246.0;   70.794000;    5.251600;   58.622000
 2;247.2;   60.982000;    5.194500;   61.308000
 2;248.4;   56.135000;    5.133300;   63.269000
 2;249.6;   55.483000;    5.064200;   65.044000
 2;250.8;   57.023000;    5.042900;   67.251000
 2;252.0;   58.171000;    5.048100;   70.172000
 2;253.2;   56.046000;    5.045500;   73.517000
 2;254.4;   48.525000;    5.020900;   76.942000
 2;255.6;   36.061000;    4.961900;   79.786000
 2;256.8;   20.831000;    4.824500;   81.704000
 2;258.0;    7.370100;    4.635500;   82.400000
 2;259.2;   -0.983090;    4.418200;   82.119000
 2;260.4;   -3.711500;    4.199400;   81.485000
 2;261.6;   -3.112600;    4.027300;   81.020000
 2;262.8;   -2.326100;    3.880100;   81.114000
 2;264.0;   -4.652800;    3.729600;   81.720000
 2;265.2;  -12.448000;    3.578000;   82.402000
 2;266.4;  -25.363000;    3.383100;   82.572000
 2;267.6;  -40.101000;    3.154200;   81.737000
 2;268.8;  -53.213000;    2.854000;   79.704000
 2;270.0;  -61.220000;    2.537400;   76.645000
 2;271.2;  -63.496000;    2.231900;   73.217000
 2;272.4;  -62.306000;    1.959300;   70.000000
 2;273.6;  -60.608000;    1.744300;   67.451000
 2;274.8;  -60.909000;    1.544500;   65.391000
 2;276.0;  -65.394000;    1.325700;   63.599000
 2;277.2;  -74.818000;    1.094200;   61.536000
 2;278.4;  -87.352000;    0.825310;   58.700000
 2;279.6;  -99.498000;    0.524720;   54.845000
 2;280.8; -108.730000;    0.158790;   49.739000
 2;282.0; -113.310000;   -0.220970;   43.741000
 2;283.2; -114.050000;   -0.582420;   37.360000
 2;284.4; -112.710000;   -0.915120;   31.181000
 2;285.6; -110.630000;   -1.194800;   25.472000
 2;286.8; -108.400000;   -1.455400;   20.078000
 2;288.0; -106.420000;   -1.675700;   15.056000
 2;289.2; -104.880000;   -1.896100;   10.443000
 2;290.4; -103.900000;   -2.086100;    6.225400
 2;291.6; -103.420000;   -2.239600;    2.279500
 2;292.8; -103.450000;   -2.418800;   -1.735600
 2;294.0; -104.000000;   -2.589100;   -5.850800
 2;295.2; -105.050000;   -2.771700;  -10.170000
 2;296.4; -106.540000;   -2.957600;  -14.699000
 2;297.6; -108.220000;   -3.167900;  -19.494000
 2;298.8; -110.000000;   -3.385600;  -24.913000
 2;300.0; -111.170000;   -3.611500;  -30.845000
 2;301.2; -110.600000;   -3.841500;  -37.178000
 2;302.4; -106.780000;   -4.043100;  -43.445000
 2;303.6;  -98.677000;   -4.190600;  -49.267000
 2;304.8;  -86.509000;   -4.268300;  -54.436000
 2;306.0;  -73.157000;   -4.292200;  -58.516000
 2;307.2;  -62.443000;   -4.268300;  -61.420000
 2;308.4;  -56.570000;   -4.213000;  -63.474000
 2;309.6;  -55.252000;   -4.179800;  -65.270000
 2;310.8;  -56.639000;   -4.140600;  -67.371000
 2;312.0;  -58.313000;   -4.143600;  -70.133000
 2;313.2;  -57.280000;   -4.183200;  -73.499000
 2;314.4;  -51.200000;   -4.181300;  -77.012000
 2;315.6;  -39.635000;   -4.150300;  -80.099000
 2;316.8;  -24.391000;   -4.039400;  -82.327000
 2;318.0;   -9.874400;   -3.873200;  -83.326000
 2;319.2;   -0.140440;   -3.660800;  -83.252000
 2;320.4;    3.516100;   -3.464400;  -82.652000
 2;321.6;    3.120200;   -3.290300;  -82.167000
 2;322.8;    1.727000;   -3.139500;  -82.186000
 2;324.0;    2.885600;   -3.019600;  -82.810000
 2;325.2;    9.457900;   -2.885600;  -83.668000
 2;326.4;   21.835000;   -2.701900;  -84.102000
 2;327.6;   37.096000;   -2.477800;  -83.590000
 2;328.8;   51.722000;   -2.198900;  -81.790000
 2;330.0;   61.277000;   -1.864300;  -78.865000
 2;331.2;   64.542000;   -1.545800;  -75.305000
 2;332.4;   63.472000;   -1.262400;  -71.946000
 2;333.6;   61.220000;   -1.004000;  -69.224000
 2;334.8;   60.472000;   -0.782190;  -67.067000
 2;336.0;   63.786000;   -0.570470;  -65.332000
 2;337.2;   72.463000;   -0.316560;  -63.445000
 2;338.4;   85.149000;   -0.023435;  -60.834000
 2;339.6;   98.370000;    0.285370;  -57.184000
 2;340.8;  108.930000;    0.686780;  -52.189000
 2;342.0;  114.520000;    1.087400;  -46.184000
 2;343.2;  115.710000;    1.497800;  -39.687000
 2;344.4;  114.410000;    1.863400;  -33.321000
 2;345.6;  112.220000;    2.167000;  -27.452000
 2;346.8;  109.810000;    2.455600;  -21.927000
 2;348.0;  107.680000;    2.713600;  -16.799000
 2;349.2;  106.000000;    2.909300;  -12.081000
 2;350.4;  104.910000;    3.128800;   -7.799400
 2;351.6;  104.380000;    3.317800;   -3.796500
 2;352.8;  104.350000;    3.503000;    0.217440
 2;354.0;  104.900000;    3.680000;    4.326700
 2;355.2;  106.000000;    3.896600;    8.614100
 2;356.4;  107.590000;    4.087400;   13.129000
 2;357.6;  109.530000;    4.307300;   17.970000
 2;358.8;  111.630000;    4.564200;   23.408000
