# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 5 mm
# Rotation step angle: 1.2°
# sensor pos #1: 15 mm
# sensor pos #2: 35 mm
# sensor pos #3: 45 mm
# sensor pos #4: 55 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]; X2_magn [mT]; Y2_magn [mT]; Z2_magn [mT]; X3_magn [mT]; Y3_magn [mT]; Z3_magn [mT]; X4_magn [mT]; Y4_magn [mT]; Z4_magn [mT]
160.8;  114.940000;   13.011000;   16.296000;  112.540000;    7.279200;   13.544000;  111.710000;    5.899900;   11.869000;  110.820000;    4.505600;    9.542800
162.0;  107.990000;    4.262500;    4.554700;  108.830000;    5.597400;    6.592400;  109.550000;    7.236700;    8.185100;  112.530000;   13.119000;   10.667000
163.2;  110.210000;   13.107000;    5.833700;  107.170000;    7.118300;    3.546200;  106.570000;    5.468600;    2.028200;  105.860000;    4.081800;    0.179370
164.4;  104.370000;    3.898100;   -3.959100;  104.840000;    5.286700;   -2.295400;  105.270000;    6.949900;   -0.836860;  108.250000;   12.973000;    1.394400
165.6;  106.700000;   12.925000;   -2.777700;  104.020000;    6.769200;   -4.934700;  103.750000;    5.168000;   -6.376300;  103.510000;    3.714300;   -7.994100
166.8;  103.280000;    3.552700;  -11.952000;  103.260000;    4.974200;  -10.368000;  103.290000;    6.718400;   -8.929400;  105.720000;   12.880000;   -6.668200
168.0;  105.290000;   12.790000;  -10.307000;  103.260000;    6.517900;  -12.802000;  103.430000;    4.825600;  -14.283000;  103.690000;    3.378300;  -15.958000
169.2;  104.620000;    3.227000;  -20.034000;  104.140000;    4.624700;  -18.268000;  103.680000;    6.423400;  -16.676000;  105.350000;   12.592000;  -13.909000
170.4;  105.880000;   12.461000;  -17.645000;  104.650000;    6.299800;  -20.853000;  105.400000;    4.475000;  -22.565000;  106.100000;    3.110200;  -24.558000
171.6;  108.090000;    2.920500;  -29.657000;  107.210000;    4.275600;  -27.432000;  106.180000;    6.128800;  -25.496000;  106.920000;   12.246000;  -21.668000
172.8;  108.360000;   12.024000;  -26.016000;  108.080000;    5.939100;  -30.538000;  109.390000;    4.055300;  -32.681000;  110.290000;    2.720000;  -35.254000
174.0;  112.030000;    2.468700;  -41.304000;  111.540000;    3.777400;  -38.439000;  109.990000;    5.812900;  -36.045000;  110.070000;   11.826000;  -30.686000
175.2;  111.720000;   11.486000;  -35.644000;  111.350000;    5.573900;  -41.808000;  112.970000;    3.511200;  -44.365000;  112.210000;    2.137500;  -47.562000
176.4;  108.750000;    1.755800;  -53.948000;  112.280000;    3.134400;  -50.753000;  111.010000;    5.283800;  -48.022000;  112.800000;   11.119000;  -41.147000
177.6;  112.290000;   10.600000;  -46.894000;  106.980000;    4.934600;  -54.215000;  107.430000;    2.688200;  -56.960000;   99.292000;    1.308500;  -59.956000
178.8;   84.138000;    0.852200;  -64.787000;   96.325000;    2.159900;  -62.416000;   97.135000;    4.573200;  -59.790000;  108.380000;   10.008000;  -52.588000
180.0;   99.786000;    9.375900;  -57.461000;   82.982000;    4.073200;  -64.122000;   81.037000;    1.671800;  -66.463000;   67.981000;    0.436970;  -68.052000
181.2;   55.524000;    0.097921;  -69.937000;   65.982000;    1.295400;  -68.984000;   68.096000;    3.635600;  -66.990000;   87.407000;    8.653000;  -61.329000
182.4;   73.660000;    7.931600;  -64.026000;   56.557000;    3.174400;  -68.782000;   55.331000;    0.961600;  -70.458000;   49.033000;   -0.155990;  -71.082000
183.6;   48.829000;   -0.334850;  -72.153000;   50.942000;    0.653170;  -71.477000;   50.737000;    2.758100;  -69.919000;   62.496000;    7.117600;  -65.752000
184.8;   56.656000;    6.452100;  -66.824000;   50.539000;    2.363400;  -71.106000;   52.112000;    0.431740;  -72.699000;   52.396000;   -0.548440;  -73.823000
186.0;   56.177000;   -0.713480;  -76.331000;   55.771000;    0.165510;  -74.670000;   53.409000;    2.022100;  -72.874000;   55.753000;    5.829300;  -67.903000
187.2;   57.524000;    5.199000;  -69.466000;   56.098000;    1.700900;  -75.339000;   58.565000;   -0.124630;  -77.352000;   56.668000;   -0.962170;  -79.440000
188.4;   50.610000;   -1.256800;  -82.795000;   57.338000;   -0.487200;  -80.592000;   55.554000;    1.341000;  -78.415000;   59.306000;    4.595200;  -71.681000
189.6;   58.190000;    3.835300;  -74.503000;   48.598000;    0.915300;  -81.547000;   48.876000;   -0.918860;  -83.709000;   36.251000;   -1.667200;  -85.547000
190.8;   17.242000;   -2.057700;  -86.959000;   33.072000;   -1.424400;  -85.889000;   34.432000;    0.437350;  -83.894000;   51.429000;    2.989200;  -77.265000
192.0;   38.590000;    2.155700;  -79.282000;   16.986000;   -0.062642;  -84.994000;   14.872000;   -1.859800;  -86.584000;    0.041725;   -2.416200;  -86.884000
193.2;  -10.202000;   -2.639100;  -85.658000;    0.157920;   -2.211200;  -85.831000;    1.782400;   -0.543210;  -84.598000;   22.879000;    1.277900;  -80.168000
194.4;    8.128500;    0.459750;  -79.833000;   -7.614000;   -0.988310;  -83.389000;   -7.810100;   -2.452400;  -84.353000;  -12.811000;   -2.759400;  -83.999000
195.6;   -9.922100;   -2.859400;  -82.687000;   -8.726100;   -2.700000;  -82.726000;  -10.055000;   -1.408400;  -81.810000;   -1.640300;   -0.309090;  -78.551000
196.8;   -4.979000;   -1.056300;  -77.078000;   -7.834300;   -1.770600;  -80.756000;   -5.578300;   -2.918100;  -81.788000;   -5.949200;   -2.972200;  -82.270000
198.0;   -5.457700;   -3.123100;  -82.570000;   -2.811300;   -3.171600;  -81.634000;   -5.054900;   -2.094700;  -80.436000;   -4.292100;   -1.732100;  -76.080000
199.2;   -2.853500;   -2.410600;  -75.631000;   -5.581900;   -2.418400;  -80.714000;   -4.240800;   -3.453500;  -82.028000;  -11.580000;   -3.320600;  -83.105000
200.4;  -25.543000;   -3.569700;  -83.003000;  -12.753000;   -3.795200;  -82.251000;  -12.428000;   -2.783300;  -80.988000;   -4.218100;   -3.157800;  -75.618000
201.6;  -11.176000;   -3.951600;  -75.644000;  -26.291000;   -3.210800;  -80.549000;  -28.230000;   -4.159300;  -81.596000;  -44.617000;   -3.873600;  -81.573000
202.8;  -61.867000;   -4.086100;  -78.585000;  -46.592000;   -4.529300;  -79.378000;  -43.834000;   -3.632000;  -78.838000;  -24.304000;   -4.764200;  -74.992000
204.0;  -40.056000;   -5.524400;  -73.306000;  -58.980000;   -4.065200;  -75.831000;  -61.066000;   -4.798900;  -75.958000;  -71.428000;   -4.242500;  -74.534000
205.2;  -72.942000;   -4.277600;  -70.240000;  -68.263000;   -4.913200;  -71.855000;  -67.514000;   -4.409100;  -71.895000;  -54.275000;   -6.243600;  -70.369000
206.4;  -63.313000;   -6.880600;  -66.603000;  -69.365000;   -4.663000;  -67.796000;  -68.509000;   -4.999800;  -67.584000;  -69.539000;   -4.203700;  -66.240000
207.6;  -64.772000;   -4.170800;  -63.015000;  -64.831000;   -5.077100;  -63.797000;  -66.610000;   -4.912800;  -63.929000;  -66.238000;   -7.438500;  -62.560000
208.8;  -64.873000;   -7.966100;  -58.885000;  -63.029000;   -5.094600;  -60.950000;  -61.071000;   -5.116700;  -61.053000;  -62.370000;   -4.231700;  -60.704000
210.0;  -65.308000;   -4.319400;  -58.823000;  -60.499000;   -5.281700;  -58.887000;  -61.866000;   -5.306400;  -58.730000;  -62.539000;   -8.437400;  -56.007000
211.2;  -62.052000;   -8.972500;  -53.766000;  -65.404000;   -5.504600;  -56.861000;  -65.200000;   -5.435900;  -56.957000;  -74.615000;   -4.460200;  -56.717000
212.4;  -89.418000;   -4.605900;  -53.551000;  -76.133000;   -5.663300;  -54.330000;  -74.880000;   -5.716400;  -54.456000;  -65.721000;   -9.611800;  -51.585000
213.6;  -74.617000;  -10.206000;  -49.106000;  -89.025000;   -5.987800;  -50.993000;  -91.276000;   -5.827600;  -50.522000; -105.510000;   -4.730600;  -48.850000
214.8; -116.890000;   -4.768700;  -42.778000; -106.000000;   -5.891500;  -45.175000; -103.620000;   -6.216400;  -46.121000;  -87.474000;  -10.771000;  -45.695000
216.0; -100.660000;  -11.254000;  -41.171000; -113.850000;   -6.448600;  -40.196000; -115.460000;   -5.919100;  -38.914000; -121.440000;   -4.728300;  -35.996000
217.2; -121.010000;   -4.569300;  -29.134000; -118.690000;   -5.809700;  -32.133000; -118.080000;   -6.530000;  -33.709000; -110.350000;  -11.589000;  -35.824000
218.4; -115.330000;  -11.857000;  -29.673000; -117.970000;   -6.580400;  -26.930000; -117.860000;   -5.646200;  -25.260000; -118.110000;   -4.329200;  -22.327000
219.6; -114.470000;   -4.074900;  -15.957000; -114.970000;   -5.447100;  -18.570000; -115.470000;   -6.648800;  -20.263000; -116.080000;  -12.045000;  -23.173000
220.8; -114.480000;  -12.132000;  -17.040000; -112.360000;   -6.598300;  -14.265000; -111.750000;   -5.229100;  -12.623000; -111.060000;   -3.830700;  -10.304000
222.0; -108.250000;   -3.603600;   -5.322300; -108.900000;   -4.974000;   -7.353000; -109.400000;   -6.474000;   -8.913900; -112.050000;  -12.243000;  -11.439000
223.2; -109.770000;  -12.224000;   -6.590600; -107.040000;   -6.355300;   -4.279500; -106.620000;   -4.792900;   -2.808000; -106.140000;   -3.410200;   -0.953260
224.4; -104.630000;   -3.208600;    3.204800; -104.950000;   -4.472900;    1.511600; -105.170000;   -6.150600;    0.060383; -107.810000;  -12.163000;   -2.129900
225.6; -106.230000;  -12.110000;    2.048900; -103.830000;   -6.118100;    4.217300; -103.830000;   -4.447200;    5.623800; -103.820000;   -2.972600;    7.232800
226.8; -103.600000;   -2.817600;   11.211000; -103.330000;   -4.256300;    9.645500; -103.160000;   -5.981900;    8.192500; -105.230000;  -11.990000;    5.929400
228.0; -104.830000;  -11.895000;    9.562400; -103.110000;   -5.786900;   12.054000; -103.530000;   -4.079400;   13.530000; -104.020000;   -2.658500;   15.205000
229.2; -104.970000;   -2.518900;   19.285000; -104.220000;   -3.906500;   17.517000; -103.560000;   -5.660700;   15.908000; -104.870000;  -11.738000;   13.126000
230.4; -105.380000;  -11.590000;   16.834000; -104.550000;   -5.566600;   20.087000; -105.520000;   -3.680900;   21.791000; -106.490000;   -2.356500;   23.814000
231.6; -108.510000;   -2.178300;   28.915000; -107.380000;   -3.461000;   26.651000; -106.040000;   -5.439300;   24.730000; -106.430000;  -11.408000;   20.871000
232.8; -107.900000;  -11.188000;   25.200000; -107.970000;   -5.258900;   29.766000; -109.520000;   -3.328100;   31.899000; -110.730000;   -1.991300;   34.534000
234.0; -112.550000;   -1.715300;   40.599000; -111.770000;   -2.990900;   37.675000; -109.900000;   -5.068100;   35.278000; -109.550000;  -11.001000;   29.921000
235.2; -111.200000;  -10.649000;   34.820000; -111.300000;   -4.826200;   40.965000; -113.230000;   -2.737700;   43.560000; -112.860000;   -1.309800;   46.815000
236.4; -109.500000;   -0.922960;   53.247000; -112.670000;   -2.355000;   49.928000; -110.970000;   -4.532300;   47.184000; -112.410000;  -10.177000;   40.212000
237.6; -111.980000;   -9.659200;   45.954000; -107.000000;   -4.192900;   53.346000; -107.930000;   -1.933400;   56.120000; -100.070000;   -0.514460;   59.237000
238.8;  -84.788000;   -0.048080;   64.111000;  -96.907000;   -1.336700;   61.652000;  -97.313000;   -3.788500;   58.935000; -108.170000;   -9.037100;   51.621000
240.0;  -99.763000;   -8.305900;   56.597000;  -83.062000;   -3.307500;   63.254000;  -81.530000;   -0.911390;   65.644000;  -68.342000;    0.425770;   67.411000
241.2;  -55.754000;    0.776020;   69.305000;  -66.457000;   -0.495790;   68.184000;  -68.221000;   -2.842600;   66.153000;  -87.311000;   -7.660300;   60.417000
242.4;  -73.604000;   -6.919500;   63.137000;  -56.636000;   -2.366200;   67.946000;  -55.684000;   -0.126490;   69.700000;  -49.218000;    1.047100;   70.385000
243.6;  -49.007000;    1.254000;   71.425000;  -51.210000;    0.210320;   70.707000;  -50.769000;   -1.951700;   69.071000;  -62.470000;   -6.199500;   64.839000
244.8;  -56.599000;   -5.509500;   65.930000;  -50.588000;   -1.531600;   70.254000;  -52.360000;    0.445190;   71.891000;  -52.656000;    1.429500;   73.058000
246.0;  -56.524000;    1.616900;   75.540000;  -56.066000;    0.722630;   73.847000;  -53.453000;   -1.188800;   71.993000;  -55.655000;   -4.876200;   67.006000
247.2;  -57.388000;   -4.221600;   68.560000;  -56.274000;   -0.809820;   74.449000;  -59.007000;    1.022800;   76.525000;  -57.125000;    1.872300;   78.654000
248.4;  -51.233000;    2.207700;   82.014000;  -57.886000;    1.438100;   79.756000;  -55.948000;   -0.469650;   77.539000;  -59.259000;   -3.511000;   70.853000
249.6;  -58.338000;   -2.741800;   73.666000;  -49.228000;   -0.042479;   80.690000;  -49.666000;    1.850700;   82.898000;  -37.088000;    2.619100;   84.815000
250.8;  -17.882000;    3.029900;   86.302000;  -33.679000;    2.363700;   85.085000;  -35.025000;    0.442200;   83.060000;  -51.753000;   -1.928500;   76.466000
252.0;  -38.990000;   -1.120500;   78.502000;  -17.619000;    0.975420;   84.213000;  -15.517000;    2.821200;   85.819000;   -0.486810;    3.410000;   86.229000
253.2;    9.834300;    3.636700;   85.039000;   -0.742280;    3.191600;   85.201000;   -2.377000;    1.439200;   83.877000;  -23.312000;   -0.274740;   79.405000
254.4;   -8.586000;    0.541150;   79.112000;    7.077600;    1.907100;   82.646000;    7.261300;    3.458200;   83.681000;   12.442000;    3.761400;   83.388000
255.6;    9.438500;    3.856200;   82.096000;    8.218700;    3.683000;   82.134000;    9.632400;    2.311800;   81.175000;    1.291200;    1.291700;   77.908000
256.8;    4.789400;    1.996700;   76.479000;    7.350300;    2.696800;   80.078000;    4.975600;    3.916700;   81.170000;    5.275400;    3.982800;   81.702000
258.0;    4.615700;    4.149700;   82.056000;    2.084400;    4.160200;   81.042000;    4.454700;    3.007100;   79.836000;    4.061500;    2.684100;   75.433000
259.2;    2.626100;    3.358900;   75.028000;    4.893800;    3.358100;   80.120000;    3.401300;    4.472400;   81.469000;   10.727000;    4.361100;   82.623000
260.4;   24.830000;    4.659400;   82.594000;   11.903000;    4.820000;   81.741000;   11.578000;    3.691200;   80.518000;    3.856200;    4.066800;   75.090000
261.6;   10.682000;    4.868500;   75.168000;   25.509000;    4.126200;   80.112000;   27.397000;    5.209500;   81.161000;   44.274000;    4.872300;   81.273000
262.8;   61.838000;    5.095200;   78.299000;   45.909000;    5.551900;   79.014000;   43.209000;    4.506300;   78.421000;   23.541000;    5.657500;   74.660000
264.0;   39.630000;    6.398400;   72.969000;   58.713000;    4.989900;   75.386000;   60.809000;    5.806200;   75.567000;   71.573000;    5.331900;   74.109000
265.2;   73.139000;    5.362900;   69.759000;   68.191000;    5.933900;   71.421000;   67.490000;    5.306900;   71.535000;   53.965000;    7.107500;   70.057000
266.4;   63.185000;    7.740000;   66.286000;   69.302000;    5.610500;   67.320000;   68.476000;    6.039500;   67.111000;   69.675000;    5.308000;   65.717000
267.6;   64.795000;    5.264700;   62.448000;   64.767000;    6.065300;   63.314000;   66.555000;    5.855800;   63.480000;   66.188000;    8.310600;   62.225000
268.8;   64.830000;    8.826600;   58.547000;   62.897000;    6.033200;   60.549000;   60.940000;    6.107100;   60.534000;   62.239000;    5.301300;   60.091000
270.0;   65.074000;    5.366700;   58.199000;   60.346000;    6.204200;   58.405000;   61.707000;    6.223600;   58.286000;   62.502000;    9.311300;   55.695000
271.2;   62.062000;    9.818100;   53.491000;   65.203000;    6.399100;   56.416000;   65.091000;    6.382700;   56.462000;   74.338000;    5.507400;   56.086000
272.4;   89.220000;    5.644100;   52.912000;   76.229000;    6.553300;   53.829000;   74.800000;    6.611600;   54.009000;   65.777000;   10.380000;   51.408000
273.6;   74.885000;   10.976000;   48.930000;   89.063000;    6.758700;   50.617000;   91.543000;    6.740400;   49.948000;  105.420000;    5.747200;   48.191000
274.8;  116.780000;    5.774400;   42.113000;  106.300000;    6.787100;   44.560000;  103.830000;    7.043300;   45.652000;   87.999000;   11.495000;   45.561000
276.0;  101.550000;   12.012000;   40.965000;  114.120000;    7.190400;   39.659000;  115.560000;    6.817000;   38.219000;  121.250000;    5.694900;   35.227000
277.2;  120.700000;    5.523100;   28.364000;  118.590000;    6.675400;   31.400000;  118.340000;    7.234800;   33.169000;  111.350000;   12.357000;   35.473000
278.4;  116.370000;   12.622000;   29.236000;  118.130000;    7.309100;   26.344000;  117.650000;    6.467500;   24.525000;  117.770000;    5.299800;   21.564000
279.6;  114.100000;    5.046300;   15.202000;  114.740000;    6.179600;   17.824000;  115.520000;    7.360300;   19.636000;  117.210000;   12.752000;   22.734000
280.8;  115.560000;   12.829000;   16.504000;  112.360000;    7.299800;   13.592000;  111.450000;    5.958100;   11.896000;  110.640000;    4.792000;    9.526900
282.0;  107.810000;    4.551100;    4.545500;  108.510000;    5.724800;    6.581300;  109.390000;    7.160500;    8.208800;  113.190000;   12.733000;   10.885000
283.2;  110.860000;   12.723000;    5.984100;  106.980000;    7.018600;    3.573200;  106.200000;    5.651600;    2.051100;  105.730000;    4.271500;    0.190460
284.4;  104.260000;    4.077700;   -3.956900;  104.500000;    5.390200;   -2.272900;  105.070000;    6.905500;   -0.798060;  108.810000;   12.721000;    1.453500
285.6;  107.220000;   12.668000;   -2.752600;  103.760000;    6.763900;   -4.931700;  103.420000;    5.204200;   -6.364800;  103.390000;    3.952200;   -7.988600
286.8;  103.180000;    3.774500;  -11.950000;  102.940000;    5.011500;  -10.357000;  103.080000;    6.638100;   -8.913200;  106.240000;   12.654000;   -6.657100
288.0;  105.830000;   12.554000;  -10.316000;  103.030000;    6.497700;  -12.797000;  103.150000;    4.827800;  -14.279000;  103.650000;    3.578000;  -15.949000
289.2;  104.610000;    3.423800;  -20.035000;  103.840000;    4.682600;  -18.257000;  103.460000;    6.370700;  -16.673000;  105.840000;   12.474000;  -13.922000
290.4;  106.390000;   12.318000;  -17.667000;  104.490000;    6.208300;  -20.828000;  105.100000;    4.560800;  -22.557000;  106.110000;    3.323000;  -24.584000
291.6;  108.150000;    3.143800;  -29.681000;  106.940000;    4.337600;  -27.422000;  105.970000;    6.081000;  -25.515000;  107.390000;   12.153000;  -21.744000
292.8;  108.870000;   11.936000;  -26.134000;  107.930000;    5.883800;  -30.584000;  109.140000;    4.128800;  -32.704000;  110.470000;    2.892100;  -35.359000
294.0;  112.290000;    2.612800;  -41.463000;  111.340000;    3.823000;  -38.509000;  109.830000;    5.729200;  -36.153000;  110.610000;   11.659000;  -30.837000
295.2;  112.290000;   11.319000;  -35.789000;  111.300000;    5.383500;  -41.936000;  112.880000;    3.518700;  -44.444000;  112.440000;    2.307400;  -47.712000
296.4;  108.900000;    1.910800;  -54.134000;  112.310000;    3.084400;  -50.847000;  110.820000;    5.195300;  -48.123000;  113.410000;   10.900000;  -41.287000
297.6;  112.890000;   10.379000;  -47.117000;  106.760000;    4.848700;  -54.371000;  107.400000;    2.664700;  -57.085000;   99.217000;    1.434300;  -60.137000
298.8;   83.811000;    0.942560;  -64.944000;   96.085000;    2.213300;  -62.481000;   96.848000;    4.448800;  -59.927000;  109.080000;    9.687000;  -52.777000
300.0;  100.320000;    9.042500;  -57.755000;   82.437000;    3.986600;  -64.266000;   80.682000;    1.684100;  -66.505000;   67.251000;    0.464600;  -68.235000
301.2;   54.933000;    0.125930;  -70.072000;   65.764000;    1.223000;  -69.036000;   67.548000;    3.578800;  -67.056000;   87.788000;    8.242600;  -61.636000
302.4;   73.784000;    7.548800;  -64.348000;   56.061000;    3.099300;  -68.837000;   55.206000;    0.946290;  -70.462000;   48.821000;   -0.135460;  -71.176000
303.6;   48.942000;   -0.344940;  -72.248000;   50.976000;    0.602390;  -71.513000;   50.414000;    2.689000;  -69.959000;   62.402000;    6.914800;  -65.941000
304.8;   56.513000;    6.248300;  -67.000000;   50.429000;    2.275200;  -71.158000;   52.321000;    0.352210;  -72.770000;   52.772000;   -0.543590;  -73.970000
306.0;   56.600000;   -0.733280;  -76.562000;   56.143000;    0.043778;  -74.792000;   53.447000;    1.956700;  -72.928000;   55.578000;    5.625800;  -68.070000
307.2;   57.358000;    5.008900;  -69.617000;   56.215000;    1.625500;  -75.395000;   58.970000;   -0.254570;  -77.507000;   56.914000;   -0.996900;  -79.752000
308.4;   50.317000;   -1.357600;  -83.141000;   57.570000;   -0.668300;  -80.796000;   55.684000;    1.261800;  -78.501000;   59.193000;    4.323000;  -71.863000
309.6;   58.106000;    3.558300;  -74.682000;   48.638000;    0.818220;  -81.669000;   48.795000;   -1.092100;  -83.887000;   35.327000;   -1.777300;  -85.911000
310.8;   15.800000;   -2.220200;  -87.253000;   32.648000;   -1.641400;  -86.070000;   34.293000;    0.329060;  -84.016000;   51.274000;    2.749800;  -77.432000
312.0;   38.568000;    1.901100;  -79.467000;   16.658000;   -0.193330;  -85.052000;   14.300000;   -2.092800;  -86.661000;   -1.422900;   -2.550600;  -87.046000
313.2;  -11.225000;   -2.784800;  -85.748000;   -0.308680;   -2.476700;  -85.977000;    1.517000;   -0.678010;  -84.755000;   22.677000;    1.039600;  -80.342000
314.4;    7.957300;    0.222640;  -79.995000;   -7.737900;   -1.136200;  -83.445000;   -7.981600;   -2.740700;  -84.409000;  -13.247000;   -2.969200;  -84.079000
315.6;   -9.845500;   -3.064800;  -82.803000;   -8.603600;   -2.990100;  -82.821000;   -9.939700;   -1.549200;  -81.892000;   -1.789100;   -0.526410;  -78.737000
316.8;   -5.059600;   -1.229900;  -77.260000;   -7.500000;   -1.906100;  -80.858000;   -5.211000;   -3.184300;  -81.887000;   -5.689000;   -3.193600;  -82.418000
318.0;   -5.373800;   -3.364700;  -82.786000;   -2.415500;   -3.443100;  -81.785000;   -4.641800;   -2.238800;  -80.575000;   -4.159100;   -1.917700;  -76.228000
319.2;   -2.651200;   -2.595400;  -75.820000;   -5.284300;   -2.570800;  -80.899000;   -4.014300;   -3.734000;  -82.203000;  -12.009000;   -3.629400;  -83.282000
320.4;  -26.638000;   -3.919200;  -83.157000;  -12.858000;   -4.095000;  -82.455000;  -12.435000;   -2.940100;  -81.167000;   -3.999300;   -3.300800;  -75.816000
321.6;  -10.984000;   -4.097300;  -75.887000;  -26.599000;   -3.335500;  -80.771000;  -28.737000;   -4.475200;  -81.703000;  -46.127000;   -4.167100;  -81.656000
322.8;  -63.293000;   -4.387000;  -78.534000;  -47.297000;   -4.822100;  -79.427000;  -44.437000;   -3.773500;  -78.976000;  -24.226000;   -4.912000;  -75.263000
324.0;  -40.251000;   -5.666300;  -73.534000;  -59.670000;   -4.186900;  -75.901000;  -61.735000;   -5.049800;  -76.004000;  -72.347000;   -4.527100;  -74.412000
325.2;  -73.293000;   -4.563700;  -70.088000;  -68.525000;   -5.163000;  -71.758000;  -68.063000;   -4.496100;  -71.998000;  -54.528000;   -6.382900;  -70.610000
326.4;  -63.582000;   -6.997900;  -66.843000;  -69.639000;   -4.785800;  -67.813000;  -68.530000;   -5.199600;  -67.531000;  -69.482000;   -4.505800;  -66.089000
327.6;  -64.534000;   -4.485200;  -62.927000;  -64.645000;   -5.275000;  -63.752000;  -66.656000;   -5.013200;  -63.926000;  -66.410000;   -7.516200;  -62.819000
328.8;  -64.974000;   -8.032600;  -59.133000;  -62.956000;   -5.195800;  -60.967000;  -60.838000;   -5.344400;  -60.984000;  -62.214000;   -4.494200;  -60.651000
330.0;  -65.510000;   -4.572200;  -58.771000;  -60.402000;   -5.438200;  -58.895000;  -61.759000;   -5.328000;  -58.782000;  -62.582000;   -8.524400;  -56.226000
331.2;  -62.126000;   -9.043400;  -54.012000;  -65.417000;   -5.522200;  -56.896000;  -65.409000;   -5.616700;  -56.960000;  -75.294000;   -4.725300;  -56.613000
332.4;  -90.533000;   -4.875500;  -53.372000;  -76.729000;   -5.813100;  -54.307000;  -75.078000;   -5.731300;  -54.526000;  -65.801000;   -9.553900;  -51.992000
333.6;  -74.968000;  -10.139000;  -49.509000;  -89.600000;   -6.049800;  -50.944000;  -92.262000;   -5.950500;  -50.391000; -106.880000;   -4.836200;  -48.608000
334.8; -117.920000;   -4.869100;  -42.382000; -106.930000;   -6.062100;  -44.884000; -104.330000;   -6.255900;  -45.994000;  -88.241000;  -10.604000;  -46.105000
336.0; -101.720000;  -11.148000;  -41.440000; -114.470000;   -6.413900;  -40.047000; -115.980000;   -6.004600;  -38.496000; -121.850000;   -4.863100;  -35.447000
337.2; -121.000000;   -4.683900;  -28.561000; -118.780000;   -5.876200;  -31.682000; -118.440000;   -6.506500;  -33.472000; -111.400000;  -11.551000;  -35.876000
338.4; -116.220000;  -11.794000;  -29.642000; -118.200000;   -6.528900;  -26.688000; -117.710000;   -5.689800;  -24.836000; -117.880000;   -4.494200;  -21.816000
339.6; -114.150000;   -4.225000;  -15.477000; -114.710000;   -5.418000;  -18.149000; -115.630000;   -6.459400;  -20.029000; -116.920000;  -11.876000;  -23.155000
340.8; -115.220000;  -11.938000;  -16.952000; -112.470000;   -6.340300;  -13.990000; -111.480000;   -5.179800;  -12.230000; -110.720000;   -3.969600;   -9.828500
342.0; -107.930000;   -3.698500;   -4.901800; -108.540000;   -4.966900;   -6.995200; -109.480000;   -6.265300;   -8.664100; -112.790000;  -11.924000;  -11.362000
343.2; -110.460000;  -11.896000;   -6.504500; -107.120000;   -6.161800;   -4.057800; -106.400000;   -4.630900;   -2.506800; -105.860000;   -3.465100;   -0.586310
344.4; -104.410000;   -3.268300;    3.543700; -104.620000;   -4.502000;    1.818700; -105.210000;   -6.056200;    0.305760; -108.420000;  -11.873000;   -1.974300
345.6; -106.860000;  -11.798000;    2.232200; -103.970000;   -5.882900;    4.449800; -103.610000;   -4.344800;    5.881000; -103.610000;   -3.030500;    7.579400
346.8; -103.430000;   -2.857600;   11.526000; -103.140000;   -4.151800;    9.895000; -103.340000;   -5.682000;    8.387200; -105.870000;  -11.717000;    6.109800
348.0; -105.450000;  -11.535000;    9.782300; -103.310000;   -5.490100;   12.308000; -103.380000;   -3.932600;   13.826000; -103.890000;   -2.747800;   15.555000
349.2; -104.880000;   -2.588700;   19.649000; -104.100000;   -3.781700;   17.823000; -103.770000;   -5.468000;   16.183000; -105.480000;  -11.500000;   13.393000
350.4; -106.050000;  -11.342000;   17.126000; -104.810000;   -5.320900;   20.356000; -105.420000;   -3.629000;   22.127000; -106.460000;   -2.419600;   24.187000
351.6; -108.540000;   -2.225000;   29.335000; -107.280000;   -3.429600;   27.011000; -106.360000;   -5.170400;   25.040000; -107.160000;  -11.031000;   21.171000
352.8; -108.640000;  -10.801000;   25.544000; -108.320000;   -4.964700;   30.121000; -109.540000;   -3.182400;   32.296000; -110.810000;   -1.996100;   35.003000
