# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 3 mm
# Rotation step angle: 2.4°
# sensor pos #1: 0 mm
# sensor pos #2: 15 mm
# sensor pos #3: 30 mm
# sensor pos #4: 45 mm
# sensor pos #5: 60 mm
# sensor pos #6: 75 mm
# sensor pos #7: 90 mm
#
# ZPos#; a[°]; X1_magn[mT]; Y1_magn[mT]; Z1_magn[mT]
 1; 64.8; -137.930000;   36.120000;  -38.009000
 1; 67.2; -114.180000;   33.126000;  -49.795000
 1; 69.6;  -79.128000;   29.411000;  -56.096000
 1; 72.0;  -68.760000;   25.484000;  -58.139000
 1; 74.4;  -77.311000;   21.704000;  -61.629000
 1; 76.8;  -75.960000;   17.594000;  -68.910000
 1; 79.2;  -38.950000;   12.544000;  -75.768000
 1; 81.6;   -1.050900;    7.273300;  -76.324000
 1; 84.0;    2.677400;    2.290500;  -73.539000
 1; 86.4;   -4.490000;   -2.468100;  -73.849000
 1; 88.8;   14.986000;   -7.525100;  -76.685000
 1; 91.2;   61.207000;  -12.913000;  -75.427000
 1; 93.6;   81.232000;  -17.586000;  -68.309000
 1; 96.0;   73.641000;  -21.657000;  -61.076000
 1; 98.4;   70.923000;  -25.490000;  -58.037000
 1;100.8;   95.621000;  -29.419000;  -55.799000
 1;103.2;  132.510000;  -33.102000;  -48.212000
 1;105.6;  141.520000;  -35.644000;  -36.129000
 1;108.0;  136.420000;  -37.135000;  -23.746000
 1;110.4;  131.140000;  -37.854000;  -13.732000
 1;112.8;  128.310000;  -38.119000;   -5.898100
 1;115.2;  127.850000;  -38.189000;    1.247700
 1;117.6;  129.690000;  -38.050000;    8.281600
 1;120.0;  133.790000;  -37.631000;   16.673000
 1;122.4;  138.830000;  -36.651000;   27.340000
 1;124.8;  136.500000;  -34.732000;   39.706000
 1;127.2;  108.230000;  -31.590000;   50.893000
 1;129.6;   74.932000;  -27.781000;   56.264000
 1;132.0;   68.762000;  -23.849000;   58.079000
 1;134.4;   77.258000;  -20.065000;   62.008000
 1;136.8;   70.996000;  -15.816000;   69.432000
 1;139.2;   30.756000;  -10.688000;   75.333000
 1;141.6;   -2.035800;   -5.446800;   74.940000
 1;144.0;   -2.525400;   -0.701910;   72.335000
 1;146.4;    1.661800;    4.082900;   72.938000
 1;148.8;  -22.409000;    9.046600;   75.141000
 1;151.2;  -64.714000;   14.198000;   72.804000
 1;153.6;  -79.254000;   18.692000;   65.417000
 1;156.0;  -72.015000;   22.619000;   58.704000
 1;158.4;  -72.756000;   26.377000;   55.784000
 1;160.8;  -98.613000;   30.140000;   52.815000
 1;163.2; -130.050000;   33.548000;   44.649000
 1;165.6; -136.340000;   35.882000;   32.915000
 1;168.0; -131.650000;   37.237000;   21.162000
 1;170.4; -126.960000;   37.904000;   11.674000
 1;172.8; -124.400000;   38.190000;    4.112000
 1;175.2; -124.020000;   38.252000;   -2.935500
 1;177.6; -125.700000;   38.097000;   -9.936100
 1;180.0; -129.280000;   37.629000;  -18.307000
 1;182.4; -132.840000;   36.599000;  -28.592000
 1;184.8; -128.150000;   34.655000;  -40.168000
 1;187.2; -101.360000;   31.558000;  -50.343000
 1;189.6;  -73.526000;   27.933000;  -55.372000
 1;192.0;  -68.023000;   24.207000;  -57.589000
 1;194.4;  -73.381000;   20.476000;  -61.784000
 1;196.8;  -64.414000;   16.358000;  -68.569000
 1;199.2;  -28.853000;   11.467000;  -73.684000
 1;201.6;   -1.104000;    6.534300;  -73.502000
 1;204.0;    1.164400;    1.810700;  -71.495000
 1;206.4;    0.747660;   -2.811300;  -72.097000
 1;208.8;   23.636000;   -7.607300;  -73.660000
 1;211.2;   60.326000;  -12.605000;  -71.170000
 1;213.6;   73.941000;  -16.966000;  -64.546000
 1;216.0;   69.793000;  -20.814000;  -58.362000
 1;218.4;   72.120000;  -24.526000;  -55.138000
 1;220.8;   94.564000;  -28.114000;  -51.872000
 1;223.2;  122.210000;  -31.408000;  -44.134000
 1;225.6;  129.620000;  -33.711000;  -33.203000
 1;228.0;  126.550000;  -35.082000;  -22.207000
 1;230.4;  122.570000;  -35.748000;  -12.851000
 1;232.8;  120.310000;  -36.025000;   -5.334200
 1;235.2;  119.940000;  -36.069000;    1.638700
 1;237.6;  121.380000;  -35.851000;    8.652600
 1;240.0;  124.390000;  -35.334000;   16.780000
 1;242.4;  127.190000;  -34.286000;   26.647000
 1;244.8;  122.850000;  -32.413000;   37.635000
 1;247.2;  100.130000;  -29.490000;   47.562000
 1;249.6;   74.381000;  -26.030000;   52.995000
 1;252.0;   66.589000;  -22.399000;   55.667000
 1;254.4;   69.818000;  -18.754000;   59.631000
 1;256.8;   62.586000;  -14.784000;   65.900000
 1;259.2;   31.848000;  -10.096000;   71.070000
 1;261.6;    4.180900;   -5.330600;   71.570000
 1;264.0;   -1.425100;   -0.700420;   69.886000
 1;266.4;   -1.389900;    3.838700;   70.141000
 1;268.8;  -19.905000;    8.453200;   71.611000
 1;271.2;  -54.104000;   13.280000;   69.822000
 1;273.6;  -70.926000;   17.543000;   63.940000
 1;276.0;  -69.306000;   21.318000;   57.832000
 1;278.4;  -70.672000;   24.927000;   54.298000
 1;280.8;  -89.905000;   28.371000;   51.136000
 1;283.2; -116.830000;   31.605000;   44.228000
 1;285.6; -126.750000;   33.936000;   33.858000
 1;288.0; -124.930000;   35.375000;   22.910000
 1;290.4; -121.390000;   36.172000;   13.562000
 1;292.8; -119.150000;   36.523000;    5.910600
 1;295.2; -118.710000;   36.588000;   -1.063800
 1;297.6; -120.080000;   36.461000;   -7.974900
 1;300.0; -123.080000;   36.060000;  -15.821000
 1;302.4; -126.420000;   35.136000;  -25.377000
 1;304.8; -124.160000;   33.457000;  -36.283000
 1;307.2; -104.640000;   30.764000;  -46.612000
 1;309.6;  -77.894000;   27.463000;  -52.770000
 1;312.0;  -67.527000;   23.896000;  -55.731000
 1;314.4;  -70.897000;   20.320000;  -59.475000
 1;316.8;  -66.759000;   16.487000;  -65.778000
 1;319.2;  -37.888000;   11.864000;  -71.666000
 1;321.6;   -7.117000;    7.104500;  -72.869000
 1;324.0;    0.823530;    2.413400;  -71.221000
 1;326.4;   -0.909050;   -2.128700;  -71.351000
 1;328.8;   15.133000;   -6.804500;  -73.236000
 1;331.2;   51.245000;  -11.756000;  -72.192000
 1;333.6;   71.889000;  -16.182000;  -66.506000
 1;336.0;   70.438000;  -20.147000;  -60.055000
 1;338.4;   69.502000;  -23.853000;  -56.465000
 1;340.8;   87.818000;  -27.532000;  -53.804000
 1;343.2;  118.650000;  -31.043000;  -47.307000
 1;345.6;  131.290000;  -33.649000;  -36.682000
 1;348.0;  129.390000;  -35.350000;  -25.159000
 1;350.4;  125.210000;  -36.281000;  -15.336000
 1;352.8;  122.550000;  -36.745000;   -7.424700
 1;355.2;  121.890000;  -36.950000;   -0.339830
 1;357.6;  123.240000;  -36.914000;    6.481900
 2;  0.0;  118.040000;   -8.083800;   17.525000
 2;  2.4;  124.220000;   -7.443700;   28.796000
 2;  4.8;  126.070000;   -6.708500;   42.005000
 2;  7.2;  106.580000;   -5.868700;   54.833000
 2;  9.6;   72.646000;   -4.916900;   62.300000
 2; 12.0;   60.585000;   -3.804500;   65.039000
 2; 14.4;   69.401000;   -2.595400;   68.745000
 2; 16.8;   71.342000;   -1.436800;   76.282000
 2; 19.2;   39.391000;   -0.355020;   83.559000
 2; 21.6;    2.834700;    0.699470;   84.517000
 2; 24.0;   -1.494800;    1.899200;   81.826000
 2; 26.4;    7.835600;    3.127000;   81.951000
 2; 28.8;   -7.357800;    4.169900;   84.622000
 2; 31.2;  -50.833000;    5.115700;   83.187000
 2; 33.6;  -71.061000;    6.041800;   75.660000
 2; 36.0;  -62.604000;    7.039500;   68.043000
 2; 38.4;  -57.879000;    7.938300;   64.558000
 2; 40.8;  -81.500000;    8.576100;   61.665000
 2; 43.2; -118.340000;    8.992400;   53.047000
 2; 45.6; -127.870000;    9.275900;   39.618000
 2; 48.0; -122.200000;    9.506300;   25.909000
 2; 50.4; -116.220000;    9.643300;   14.627000
 2; 52.8; -113.070000;    9.638800;    5.930200
 2; 55.2; -112.700000;    9.500300;   -1.918500
 2; 57.6; -114.960000;    9.214200;   -9.581700
 2; 60.0; -120.070000;    8.753500;  -18.822000
 2; 62.4; -127.270000;    8.170600;  -30.494000
 2; 64.8; -130.040000;    7.519700;  -44.275000
 2; 67.2; -107.160000;    6.826700;  -57.765000
 2; 69.6;  -69.854000;    6.002200;  -64.862000
 2; 72.0;  -60.077000;    4.964500;  -67.011000
 2; 74.4;  -72.326000;    3.793500;  -70.883000
 2; 76.8;  -73.863000;    2.672900;  -79.176000
 2; 79.2;  -35.444000;    1.638600;  -86.520000
 2; 81.6;    1.968200;    0.582230;  -86.585000
 2; 84.0;    1.088200;   -0.656350;  -83.370000
 2; 86.4;   -9.999800;   -1.900900;  -83.998000
 2; 88.8;   10.408000;   -2.914300;  -87.003000
 2; 91.2;   57.617000;   -3.825400;  -84.771000
 2; 93.6;   73.684000;   -4.774300;  -76.296000
 2; 96.0;   61.607000;   -5.784700;  -68.515000
 2; 98.4;   58.391000;   -6.649100;  -65.565000
 2;100.8;   86.534000;   -7.249600;  -62.535000
 2;103.2;  123.840000;   -7.672300;  -52.793000
 2;105.6;  129.530000;   -8.029200;  -38.623000
 2;108.0;  122.460000;   -8.326100;  -24.695000
 2;110.4;  116.440000;   -8.496700;  -13.707000
 2;112.8;  113.510000;   -8.509800;   -5.226300
 2;115.2;  113.370000;   -8.374600;    2.617600
 2;117.6;  115.970000;   -8.099100;   10.424000
 2;120.0;  121.370000;   -7.657700;   19.928000
 2;122.4;  128.550000;   -7.092700;   32.124000
 2;124.8;  128.900000;   -6.465000;   46.167000
 2;127.2;  101.000000;   -5.801100;   58.916000
 2;129.6;   65.758000;   -4.960200;   64.992000
 2;132.0;   60.710000;   -3.908000;   66.878000
 2;134.4;   73.080000;   -2.744800;   71.299000
 2;136.8;   69.745000;   -1.681700;   79.634000
 2;139.2;   28.564000;   -0.655980;   86.002000
 2;141.6;   -3.810900;    0.439590;   85.211000
 2;144.0;   -0.305740;    1.708400;   82.124000
 2;146.4;    7.431000;    2.915300;   83.006000
 2;148.8;  -17.016000;    3.928700;   85.321000
 2;151.2;  -60.713000;    4.887200;   82.047000
 2;153.6;  -71.831000;    5.889400;   73.435000
 2;156.0;  -61.017000;    6.939100;   66.376000
 2;158.4;  -61.712000;    7.853500;   63.326000
 2;160.8;  -90.929000;    8.506300;   59.386000
 2;163.2; -122.160000;    9.009200;   49.266000
 2;165.6; -125.890000;    9.423700;   35.379000
 2;168.0; -119.520000;    9.725800;   22.230000
 2;170.4; -114.230000;    9.908000;   11.786000
 2;172.8; -111.650000;    9.964400;    3.452800
 2;175.2; -111.710000;    9.843400;   -4.288400
 2;177.6; -114.240000;    9.555500;  -12.179000
 2;180.0; -119.210000;    9.125400;  -21.626000
 2;182.4; -124.910000;    8.558500;  -33.579000
 2;184.8; -122.470000;    7.921100;  -46.827000
 2;187.2;  -95.144000;    7.167600;  -58.524000
 2;189.6;  -65.797000;    6.287500;  -64.065000
 2;192.0;  -61.457000;    5.196000;  -66.458000
 2;194.4;  -70.439000;    4.028400;  -71.127000
 2;196.8;  -63.890000;    2.928700;  -78.771000
 2;199.2;  -26.990000;    1.834200;  -84.282000
 2;201.6;    0.596650;    0.669600;  -83.715000
 2;204.0;   -0.887430;   -0.595490;  -81.367000
 2;206.4;   -4.485300;   -1.835600;  -82.205000
 2;208.8;   18.520000;   -2.914700;  -83.855000
 2;211.2;   56.968000;   -3.959900;  -80.516000
 2;213.6;   68.023000;   -5.003500;  -72.769000
 2;216.0;   60.661000;   -6.072200;  -66.112000
 2;218.4;   63.022000;   -7.012800;  -62.658000
 2;220.8;   88.758000;   -7.705100;  -58.402000
 2;223.2;  116.670000;   -8.239800;  -48.759000
 2;225.6;  121.770000;   -8.629700;  -35.722000
 2;228.0;  116.970000;   -8.920900;  -23.166000
 2;230.4;  112.290000;   -9.084100;  -12.818000
 2;232.8;  109.960000;   -9.105400;   -4.600600
 2;235.2;  109.930000;   -8.950800;    3.156400
 2;237.6;  112.180000;   -8.657700;   10.918000
 2;240.0;  116.480000;   -8.206200;   20.129000
 2;242.4;  121.280000;   -7.605100;   31.665000
 2;244.8;  119.020000;   -6.910100;   44.222000
 2;247.2;   96.008000;   -6.104300;   55.613000
 2;249.6;   68.063000;   -5.161100;   61.742000
 2;252.0;   61.166000;   -4.058800;   64.548000
 2;254.4;   67.653000;   -2.854600;   68.969000
 2;256.8;   62.545000;   -1.679500;   76.090000
 2;259.2;   30.513000;   -0.538730;   81.699000
 2;261.6;    2.449800;    0.612100;   81.827000
 2;264.0;    0.094872;    1.871200;   79.745000
 2;266.4;    3.189500;    3.133700;   80.159000
 2;268.8;  -15.983000;    4.221800;   81.659000
 2;271.2;  -51.513000;    5.240100;   79.066000
 2;273.6;  -65.913000;    6.238600;   72.060000
 2;276.0;  -60.840000;    7.273600;   65.395000
 2;278.4;  -61.695000;    8.218000;   61.692000
 2;280.8;  -83.712000;    8.941700;   57.812000
 2;283.2; -112.160000;    9.489800;   48.976000
 2;285.6; -120.050000;    9.885600;   36.727000
 2;288.0; -116.350000;   10.165000;   24.109000
 2;290.4; -111.790000;   10.318000;   13.530000
 2;292.8; -109.380000;   10.332000;    5.327400
 2;295.2; -109.150000;   10.188000;   -2.502700
 2;297.6; -111.170000;    9.874100;  -10.116000
 2;300.0; -115.370000;    9.399500;  -19.193000
 2;302.4; -120.440000;    8.756400;  -30.194000
 2;304.8; -120.110000;    8.026400;  -42.738000
 2;307.2; -100.100000;    7.180700;  -54.681000
 2;309.6;  -71.171000;    6.243000;  -61.491000
 2;312.0;  -61.242000;    5.112700;  -64.544000
 2;314.4;  -67.743000;    3.898400;  -68.661000
 2;316.8;  -66.143000;    2.752100;  -75.770000
 2;319.2;  -36.293000;    1.618400;  -82.154000
 2;321.6;   -4.891400;    0.497460;  -83.029000
 2;324.0;   -0.155470;   -0.720210;  -80.966000
 2;326.4;   -5.464700;   -1.952800;  -81.235000
 2;328.8;   10.575000;   -3.026700;  -83.264000
 2;331.2;   48.483000;   -4.013300;  -81.510000
 2;333.6;   66.689000;   -4.964300;  -74.672000
 2;336.0;   61.307000;   -5.974400;  -67.672000
 2;338.4;   59.425000;   -6.903000;  -64.025000
 2;340.8;   80.886000;   -7.605800;  -60.745000
 2;343.2;  113.320000;   -8.134200;  -52.413000
 2;345.6;  123.640000;   -8.503800;  -39.684000
 2;348.0;  119.650000;   -8.777200;  -26.470000
 2;350.4;  114.580000;   -8.938100;  -15.548000
 2;352.8;  111.760000;   -8.948900;   -6.912800
 2;355.2;  111.410000;   -8.826500;    0.937300
 2;357.6;  113.520000;   -8.537100;    8.609000
 3;  0.0;  118.210000;   -0.007005;   22.149000
 3;  2.4;  124.030000;    0.910070;   35.322000
 3;  4.8;  116.900000;    1.854800;   49.744000
 3;  7.2;   81.903000;    2.517200;   61.378000
 3;  9.6;   55.108000;    2.764000;   66.242000
 3; 12.0;   57.930000;    3.061300;   68.778000
 3; 14.4;   69.394000;    3.719600;   74.904000
 3; 16.8;   55.285000;    4.473500;   83.822000
 3; 19.2;   10.142000;    4.848400;   88.823000
 3; 21.6;  -10.544000;    4.869700;   87.084000
 3; 24.0;    0.152780;    5.047800;   85.142000
 3; 26.4;    2.249000;    5.514500;   87.609000
 3; 28.8;  -33.289000;    5.795300;   89.622000
 3; 31.2;  -72.727000;    5.582500;   84.598000
 3; 33.6;  -71.783000;    5.255000;   75.662000
 3; 36.0;  -58.335000;    5.271800;   69.944000
 3; 38.4;  -66.270000;    5.415900;   67.951000
 3; 40.8; -104.550000;    5.231900;   63.083000
 3; 43.2; -130.150000;    4.567600;   50.854000
 3; 45.6; -126.860000;    3.854400;   35.958000
 3; 48.0; -118.530000;    3.307700;   22.605000
 3; 50.4; -112.850000;    2.912600;   12.170000
 3; 52.8; -110.400000;    2.584400;    3.740300
 3; 55.2; -110.920000;    2.200900;   -4.341900
 3; 57.6; -114.280000;    1.706500;  -12.802000
 3; 60.0; -120.730000;    0.989980;  -23.519000
 3; 62.4; -127.740000;    0.032202;  -37.135000
 3; 64.8; -119.990000;   -0.944250;  -52.280000
 3; 67.2;  -79.694000;   -1.626100;  -64.123000
 3; 69.6;  -52.322000;   -1.829600;  -68.345000
 3; 72.0;  -58.652000;   -2.084300;  -70.474000
 3; 74.4;  -72.578000;   -2.739200;  -76.988000
 3; 76.8;  -55.627000;   -3.471800;  -86.563000
 3; 79.2;   -5.431300;   -3.763400;  -91.346000
 3; 81.6;   13.217000;   -3.674600;  -88.860000
 3; 84.0;   -1.503600;   -3.870600;  -86.805000
 3; 86.4;   -2.841400;   -4.363900;  -89.834000
 3; 88.8;   37.990000;   -4.604400;  -91.806000
 3; 91.2;   78.128000;   -4.278000;  -85.766000
 3; 93.6;   72.869000;   -3.947900;  -76.318000
 3; 96.0;   57.825000;   -3.977400;  -70.788000
 3; 98.4;   68.736000;   -4.132400;  -68.997000
 3;100.8;  110.470000;   -3.885200;  -63.630000
 3;103.2;  133.300000;   -3.173500;  -50.450000
 3;105.6;  127.660000;   -2.445300;  -35.136000
 3;108.0;  118.870000;   -1.929300;  -21.931000
 3;110.4;  113.190000;   -1.554800;  -11.598000
 3;112.8;  110.880000;   -1.266900;   -3.265500
 3;115.2;  111.610000;   -0.894590;    4.804200
 3;117.6;  115.260000;   -0.407290;   13.416000
 3;120.0;  121.990000;    0.294700;   24.445000
 3;122.4;  128.470000;    1.188300;   38.494000
 3;124.8;  117.230000;    2.092600;   53.531000
 3;127.2;   75.282000;    2.616900;   64.583000
 3;129.6;   51.855000;    2.769300;   68.183000
 3;132.0;   60.498000;    3.057100;   70.530000
 3;134.4;   72.248000;    3.733800;   77.587000
 3;136.8;   49.362000;    4.410000;   86.805000
 3;139.2;    0.890970;    4.607500;   90.398000
 3;141.6;  -12.420000;    4.539900;   87.437000
 3;144.0;    1.989500;    4.727800;   85.763000
 3;146.4;   -1.621200;    5.177000;   88.669000
 3;148.8;  -43.701000;    5.325200;   89.627000
 3;151.2;  -77.090000;    5.034000;   82.998000
 3;153.6;  -70.339000;    4.783800;   73.986000
 3;156.0;  -58.345000;    4.860300;   68.873000
 3;158.4;  -73.079000;    5.001800;   66.660000
 3;160.8; -112.050000;    4.765800;   60.427000
 3;163.2; -130.020000;    4.179600;   47.121000
 3;165.6; -124.470000;    3.582200;   32.426000
 3;168.0; -116.550000;    3.159500;   19.796000
 3;170.4; -111.460000;    2.856600;    9.791900
 3;172.8; -109.450000;    2.563900;    1.613900
 3;175.2; -110.260000;    2.247200;   -6.451700
 3;177.6; -113.770000;    1.784200;  -15.152000
 3;180.0; -119.800000;    1.137500;  -26.086000
 3;182.4; -124.200000;    0.308520;  -39.786000
 3;184.8; -110.580000;   -0.491680;  -53.923000
 3;187.2;  -73.021000;   -0.997650;  -63.992000
 3;189.6;  -53.380000;   -1.213100;  -67.655000
 3;192.0;  -60.298000;   -1.592500;  -70.528000
 3;194.4;  -67.633000;   -2.266100;  -77.428000
 3;196.8;  -44.592000;   -2.907200;  -85.601000
 3;199.2;   -2.802900;   -3.158200;  -88.729000
 3;201.6;    9.015100;   -3.191000;  -86.427000
 3;204.0;   -1.242200;   -3.450900;  -85.281000
 3;206.4;    5.017700;   -3.902000;  -87.750000
 3;208.8;   42.769000;   -4.093900;  -88.181000
 3;211.2;   72.144000;   -3.934800;  -82.007000
 3;213.6;   68.103000;   -3.797400;  -73.712000
 3;216.0;   59.508000;   -3.910900;  -68.702000
 3;218.4;   73.733000;   -4.074500;  -65.947000
 3;220.8;  107.830000;   -3.926300;  -59.620000
 3;223.2;  125.150000;   -3.438200;  -47.062000
 3;225.6;  121.580000;   -2.904600;  -33.084000
 3;228.0;  114.770000;   -2.502800;  -20.790000
 3;230.4;  110.110000;   -2.192500;  -10.882000
 3;232.8;  108.190000;   -1.893400;   -2.701600
 3;235.2;  108.910000;   -1.547700;    5.389500
 3;237.6;  112.070000;   -1.068600;   13.989000
 3;240.0;  117.320000;   -0.419240;   24.646000
 3;242.4;  120.800000;    0.428380;   37.799000
 3;244.8;  108.940000;    1.258800;   51.311000
 3;247.2;   75.430000;    1.849900;   61.464000
 3;249.6;   55.280000;    2.168400;   65.701000
 3;252.0;   59.015000;    2.569500;   68.741000
 3;254.4;   65.126000;    3.243100;   75.214000
 3;256.8;   45.965000;    3.932800;   82.955000
 3;259.2;    7.313700;    4.280400;   86.532000
 3;261.6;   -7.574000;    4.373000;   84.833000
 3;264.0;   -0.269460;    4.625100;   83.560000
 3;266.4;   -4.542100;    5.094800;   85.532000
 3;268.8;  -37.444000;    5.335300;   86.191000
 3;271.2;  -67.743000;    5.258400;   80.891000
 3;273.6;  -67.362000;    5.136300;   73.108000
 3;276.0;  -59.459000;    5.237100;   67.836000
 3;278.4;  -70.798000;    5.398000;   64.990000
 3;280.8; -102.510000;    5.302100;   59.322000
 3;283.2; -122.390000;    4.832700;   47.569000
 3;285.6; -120.720000;    4.300600;   33.907000
 3;288.0; -114.380000;    3.842000;   21.548000
 3;290.4; -109.670000;    3.504500;   11.489000
 3;292.8; -107.640000;    3.198700;    3.241400
 3;295.2; -108.130000;    2.837200;   -4.789800
 3;297.6; -111.060000;    2.353700;  -13.222000
 3;300.0; -116.190000;    1.680800;  -23.562000
 3;302.4; -120.490000;    0.810380;  -36.464000
 3;304.8; -111.550000;   -0.101850;  -50.129000
 3;307.2;  -79.477000;   -0.772110;  -60.945000
 3;309.6;  -56.186000;   -1.125700;  -65.754000
 3;312.0;  -57.986000;   -1.514100;  -68.686000
 3;314.4;  -65.957000;   -2.198900;  -74.751000
 3;316.8;  -50.764000;   -2.932300;  -82.880000
 3;319.2;  -11.181000;   -3.331400;  -87.328000
 3;321.6;    7.435700;   -3.429300;  -86.051000
 3;324.0;    0.173310;   -3.671200;  -84.564000
 3;326.4;    0.756460;   -4.146900;  -86.619000
 3;328.8;   32.463000;   -4.439300;  -88.075000
 3;331.2;   67.367000;   -4.336300;  -83.433000
 3;333.6;   68.908000;   -4.132000;  -75.372000
 3;336.0;   58.915000;   -4.162600;  -69.780000
 3;338.4;   67.134000;   -4.297000;  -67.271000
 3;340.8;  100.650000;   -4.127500;  -62.279000
 3;343.2;  124.730000;   -3.550200;  -50.743000
 3;345.6;  123.590000;   -2.860200;  -36.551000
 3;348.0;  116.560000;   -2.312000;  -23.617000
 3;350.4;  111.340000;   -1.916200;  -13.263000
 3;352.8;  109.010000;   -1.570800;   -4.849700
 3;355.2;  109.370000;   -1.194800;    3.231400
 3;357.6;  112.420000;   -0.710500;   11.678000
 4;  0.0;  121.300000;    2.753200;   25.911000
 4;  2.4;  127.920000;    3.197500;   40.068000
 4;  4.8;  117.410000;    3.506700;   54.766000
 4;  7.2;   77.301000;    3.586600;   65.324000
 4;  9.6;   54.862000;    3.637400;   68.819000
 4; 12.0;   63.432000;    3.809600;   71.510000
 4; 14.4;   75.584000;    4.055600;   78.951000
 4; 16.8;   53.942000;    4.137000;   88.115000
 4; 19.2;    5.473700;    4.033600;   91.514000
 4; 21.6;   -8.458100;    3.917800;   88.500000
 4; 24.0;    6.642900;    3.927600;   87.108000
 4; 26.4;    4.537200;    3.863000;   90.364000
 4; 28.8;  -38.383000;    3.559400;   91.386000
 4; 31.2;  -74.340000;    3.101600;   84.420000
 4; 33.6;  -67.215000;    2.789000;   75.225000
 4; 36.0;  -53.299000;    2.563900;   70.381000
 4; 38.4;  -67.835000;    2.204300;   68.480000
 4; 40.8; -110.110000;    1.611000;   62.126000
 4; 43.2; -130.840000;    0.902610;   47.828000
 4; 45.6; -124.720000;    0.353700;   32.534000
 4; 48.0; -116.490000;   -0.047706;   19.594000
