# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 3 mm
# Rotation step angle: 2.4°
# sensor pos #1: 0 mm
# sensor pos #2: 15 mm
# sensor pos #3: 30 mm
# sensor pos #4: 45 mm
# sensor pos #5: 60 mm
# sensor pos #6: 75 mm
# sensor pos #7: 90 mm
#
# ZPos#; a[°]; X1_magn[mT]; Y1_magn[mT]; Z1_magn[mT]
 1;218.4;   -3.310900;   -0.702660;   75.050000
 1;220.8;    8.824200;    4.175100;   76.266000
 1;223.2;  -20.962000;    9.492800;   80.077000
 1;225.6;  -78.072000;   15.096000;   77.458000
 1;228.0;  -90.227000;   19.773000;   68.200000
 1;230.4;  -74.672000;   23.757000;   60.616000
 1;232.8;  -71.566000;   27.725000;   58.607000
 1;235.2; -105.890000;   31.834000;   56.604000
 1;237.6; -146.430000;   35.565000;   47.708000
 1;240.0; -149.380000;   37.958000;   34.263000
 1;242.4; -141.190000;   39.277000;   21.354000
 1;244.8; -135.050000;   39.891000;   11.497000
 1;247.2; -132.030000;   40.151000;    3.935000
 1;249.6; -131.670000;   40.213000;   -3.059600
 1;252.0; -133.890000;   40.124000;  -10.037000
 1;254.4; -138.770000;   39.762000;  -18.595000
 1;256.8; -145.100000;   38.805000;  -29.694000
 1;259.2; -143.080000;   36.834000;  -42.731000
 1;261.6; -108.510000;   33.494000;  -54.222000
 1;264.0;  -72.385000;   29.500000;  -58.912000
 1;266.4;  -70.041000;   25.556000;  -59.945000
 1;268.8;  -82.361000;   21.771000;  -64.107000
 1;271.2;  -75.754000;   17.488000;  -72.393000
 1;273.6;  -28.534000;   12.189000;  -78.606000
 1;276.0;    5.565700;    6.917000;  -77.566000
 1;278.4;    1.822700;    1.993700;  -74.357000
 1;280.8;   -5.146500;   -2.812800;  -75.439000
 1;283.2;   22.405000;   -7.930300;  -78.296000
 1;285.6;   70.841000;  -13.343000;  -75.679000
 1;288.0;   83.773000;  -17.964000;  -67.446000
 1;290.4;   72.908000;  -21.919000;  -60.438000
 1;292.8;   71.809000;  -25.801000;  -57.900000
 1;295.2;  100.570000;  -29.736000;  -55.478000
 1;297.6;  136.260000;  -33.320000;  -47.243000
 1;300.0;  141.930000;  -35.710000;  -34.816000
 1;302.4;  135.870000;  -37.063000;  -22.642000
 1;304.8;  130.450000;  -37.705000;  -12.862000
 1;307.2;  127.630000;  -37.932000;   -5.278400
 1;309.6;  127.200000;  -37.968000;    1.697800
 1;312.0;  129.090000;  -37.822000;    8.672200
 1;314.4;  133.230000;  -37.363000;   17.050000
 1;316.8;  138.370000;  -36.380000;   27.676000
 1;319.2;  136.120000;  -34.470000;   39.964000
 1;321.6;  107.580000;  -31.324000;   51.102000
 1;324.0;   74.183000;  -27.549000;   56.410000
 1;326.4;   68.224000;  -23.688000;   58.107000
 1;328.8;   77.410000;  -19.935000;   62.026000
 1;331.2;   72.685000;  -15.865000;   69.443000
 1;333.6;   32.628000;  -10.810000;   75.703000
 1;336.0;   -1.674400;   -5.683900;   75.560000
 1;338.4;   -2.875800;   -0.858370;   72.792000
 1;340.8;    3.236400;    3.827100;   73.295000
 1;343.2;  -18.214000;    8.779200;   75.913000
 1;345.6;  -62.782000;   13.948000;   74.210000
 1;348.0;  -80.674000;   18.456000;   66.965000
 1;350.4;  -73.158000;   22.369000;   59.942000
 1;352.8;  -70.813000;   26.082000;   56.902000
 1;355.2;  -94.699000;   29.865000;   54.563000
 1;357.6; -129.860000;   33.375000;   47.228000
 1;360.0; -138.900000;   35.818000;   35.551000
 2;  0.0; -121.820000;    9.790800;   24.652000
 2;  2.4; -115.710000;    9.952900;   13.690000
 2;  4.8; -112.670000;    9.965500;    5.287200
 2;  7.2; -112.410000;    9.846400;   -2.366400
 2;  9.6; -114.860000;    9.545500;   -9.972700
 2; 12.0; -120.220000;    9.064100;  -19.108000
 2; 14.4; -127.850000;    8.468900;  -30.856000
 2; 16.8; -131.000000;    7.763600;  -44.849000
 2; 19.2; -107.150000;    6.966000;  -58.326000
 2; 21.6;  -68.824000;    6.049600;  -65.219000
 2; 24.0;  -59.492000;    4.959300;  -67.091000
 2; 26.4;  -73.156000;    3.771800;  -70.852000
 2; 28.8;  -76.927000;    2.649000;  -79.236000
 2; 31.2;  -38.899000;    1.613200;  -87.102000
 2; 33.6;    1.681600;    0.584470;  -87.469000
 2; 36.0;    2.014400;   -0.623490;  -84.001000
 2; 38.4;  -11.958000;   -1.828800;  -84.401000
 2; 40.8;    4.579700;   -2.818700;  -87.899000
 2; 43.2;   54.890000;   -3.723900;  -86.518000
 2; 45.6;   75.472000;   -4.642100;  -78.133000
 2; 48.0;   62.458000;   -5.651000;  -69.949000
 2; 50.4;   54.697000;   -6.565900;  -66.951000
 2; 52.8;   80.604000;   -7.241700;  -64.897000
 2; 55.2;  123.740000;   -7.725300;  -56.228000
 2; 57.6;  133.110000;   -8.076300;  -41.802000
 2; 60.0;  125.390000;   -8.367200;  -27.157000
 2; 62.4;  118.550000;   -8.537100;  -15.713000
 2; 64.8;  115.060000;   -8.565800;   -7.000400
 2; 67.2;  114.600000;   -8.462400;    0.718900
 2; 69.6;  117.060000;   -8.197700;    8.277100
 2; 72.0;  122.760000;   -7.727200;   17.428000
 2; 74.4;  131.590000;   -7.103900;   29.399000
 2; 76.8;  137.800000;   -6.400800;   43.894000
 2; 79.2;  114.670000;   -5.626000;   58.777000
 2; 81.6;   69.399000;   -4.739500;   66.336000
 2; 84.0;   57.597000;   -3.636500;   67.669000
 2; 86.4;   74.777000;   -2.427800;   70.881000
 2; 88.8;   83.453000;   -1.335900;   79.845000
 2; 91.2;   42.246000;   -0.380040;   88.803000
 2; 93.6;   -5.667300;    0.597910;   89.146000
 2; 96.0;   -4.465100;    1.788300;   84.753000
 2; 98.4;   15.230000;    2.979900;   84.991000
 2;100.8;   -0.053205;    3.947700;   89.434000
 2;103.2;  -58.403000;    4.791200;   88.498000
 2;105.6;  -81.366000;    5.666500;   79.176000
 2;108.0;  -63.601000;    6.678400;   70.096000
 2;110.4;  -52.016000;    7.577600;   67.407000
 2;112.8;  -80.540000;    8.162400;   66.085000
 2;115.2; -130.430000;    8.502900;   57.106000
 2;117.6; -137.810000;    8.772500;   41.560000
 2;120.0; -127.730000;    9.018600;   26.210000
 2;122.4; -120.010000;    9.163500;   14.555000
 2;124.8; -116.250000;    9.187400;    5.846300
 2;127.2; -115.820000;    9.061200;   -1.830500
 2;129.6; -118.510000;    8.773600;   -9.354000
 2;132.0; -124.840000;    8.324400;  -18.703000
 2;134.4; -134.950000;    7.753500;  -30.984000
 2;136.8; -142.900000;    7.153800;  -46.552000
 2;139.2; -115.130000;    6.537700;  -62.039000
 2;141.6;  -64.958000;    5.804700;  -69.054000
 2;144.0;  -56.914000;    4.769200;  -69.526000
 2;146.4;  -78.800000;    3.611700;  -72.912000
 2;148.8;  -87.935000;    2.591500;  -82.930000
 2;151.2;  -36.851000;    1.683800;  -92.121000
 2;153.6;   11.690000;    0.706570;  -91.319000
 2;156.0;    3.409400;   -0.531260;  -86.159000
 2;158.4;  -19.319000;   -1.750100;  -87.142000
 2;160.8;    2.532700;   -2.689500;  -92.191000
 2;163.2;   67.668000;   -3.484900;  -90.240000
 2;165.6;   83.768000;   -4.390400;  -79.516000
 2;168.0;   61.554000;   -5.407200;  -70.610000
 2;170.4;   51.232000;   -6.241700;  -68.673000
 2;172.8;   87.411000;   -6.778300;  -67.118000
 2;175.2;  137.270000;   -7.173800;  -56.824000
 2;177.6;  138.940000;   -7.533000;  -40.293000
 2;180.0;  127.650000;   -7.833600;  -24.951000
 2;182.4;  120.080000;   -8.026600;  -13.656000
 2;184.8;  116.610000;   -8.069900;   -5.166000
 2;187.2;  116.500000;   -7.934000;    2.468700
 2;189.6;  119.580000;   -7.668900;   10.190000
 2;192.0;  126.430000;   -7.247300;   19.877000
 2;194.4;  136.880000;   -6.699200;   32.732000
 2;196.8;  142.500000;   -6.173800;   48.653000
 2;199.2;  106.780000;   -5.561000;   63.363000
 2;201.6;   60.036000;   -4.802300;   69.016000
 2;204.0;   58.646000;   -3.747800;   69.229000
 2;206.4;   80.840000;   -2.612200;   73.461000
 2;208.8;   83.139000;   -1.625000;   83.771000
 2;211.2;   27.320000;   -0.806840;   91.619000
 2;213.6;  -13.546000;    0.302550;   89.640000
 2;216.0;   -0.999580;    1.542200;   84.851000
 2;218.4;   16.944000;    2.748700;   86.399000
 2;220.8;  -12.389000;    3.653800;   90.587000
 2;223.2;  -71.794000;    4.528400;   87.126000
 2;225.6;  -80.467000;    5.498100;   76.514000
 2;228.0;  -59.993000;    6.589600;   68.425000
 2;230.4;  -55.801000;    7.458100;   66.550000
 2;232.8;  -93.699000;    8.048100;   63.827000
 2;235.2; -134.930000;    8.519000;   52.689000
 2;237.6; -134.540000;    8.938300;   36.886000
 2;240.0; -124.620000;    9.269900;   22.485000
 2;242.4; -117.870000;    9.474500;   11.666000
 2;244.8; -114.860000;    9.527900;    3.395100
 2;247.2; -114.980000;    9.434200;   -4.200400
 2;249.6; -118.070000;    9.168700;  -11.953000
 2;252.0; -124.530000;    8.741500;  -21.699000
 2;254.4; -133.480000;    8.198900;  -34.403000
 2;256.8; -134.910000;    7.618300;  -49.442000
 2;259.2; -100.000000;    6.964800;  -62.662000
 2;261.6;  -61.178000;    6.128800;  -67.836000
 2;264.0;  -60.644000;    5.035400;  -68.810000
 2;266.4;  -78.117000;    3.892800;  -73.487000
 2;268.8;  -75.070000;    2.877500;  -82.867000
 2;271.2;  -25.441000;    1.873800;  -89.566000
 2;273.6;    8.288300;    0.790590;  -87.898000
 2;276.0;   -0.969530;   -0.476750;  -84.217000
 2;278.4;  -12.634000;   -1.693300;  -85.739000
 2;280.8;   15.983000;   -2.683200;  -88.883000
 2;283.2;   66.555000;   -3.659600;  -85.238000
 2;285.6;   75.411000;   -4.688400;  -75.695000
 2;288.0;   59.890000;   -5.756300;  -68.249000
 2;290.4;   58.607000;   -6.670000;  -65.802000
 2;292.8;   91.703000;   -7.322800;  -62.524000
 2;295.2;  127.820000;   -7.812300;  -51.967000
 2;297.6;  130.060000;   -8.210300;  -37.264000
 2;300.0;  122.050000;   -8.530000;  -23.549000
 2;302.4;  116.000000;   -8.695800;  -12.868000
 2;304.8;  113.180000;   -8.711100;   -4.611300
 2;307.2;  113.170000;   -8.590800;    3.011900
 2;309.6;  115.920000;   -8.323900;   10.767000
 2;312.0;  121.560000;   -7.885500;   20.199000
 2;314.4;  129.150000;   -7.311200;   32.337000
 2;316.8;  130.200000;   -6.673000;   46.517000
 2;319.2;  101.650000;   -5.938200;   59.387000
 2;321.6;   65.198000;   -5.034100;   65.337000
 2;324.0;   60.050000;   -3.950500;   66.988000
 2;326.4;   73.858000;   -2.763500;   71.234000
 2;328.8;   73.007000;   -1.663800;   79.722000
 2;331.2;   31.510000;   -0.611550;   86.625000
 2;333.6;   -4.034100;    0.507170;   86.067000
 2;336.0;   -1.102200;    1.682300;   82.687000
 2;338.4;    9.867300;    2.962300;   83.439000
 2;340.8;  -11.628000;    4.001500;   86.319000
 2;343.2;  -58.694000;    4.932800;   83.793000
 2;345.6;  -73.647000;    5.911500;   75.263000
 2;348.0;  -61.369000;    6.929000;   67.634000
 2;350.4;  -57.623000;    7.873000;   64.676000
 2;352.8;  -84.884000;    8.551100;   61.783000
 2;355.2; -122.050000;    9.078300;   52.496000
 2;357.6; -128.690000;    9.460300;   38.543000
 2;360.0; -121.830000;    9.776200;   24.790000
 3;  0.0; -113.010000;    3.386100;   11.506000
 3;  2.4; -110.550000;    3.110200;    3.259100
 3;  4.8; -111.130000;    2.743500;   -4.643500
 3;  7.2; -114.730000;    2.256200;  -13.027000
 3;  9.6; -121.570000;    1.555300;  -23.697000
 3; 12.0; -129.450000;    0.602760;  -37.634000
 3; 14.4; -121.790000;   -0.398710;  -53.185000
 3; 16.8;  -79.459000;   -1.100300;  -65.033000
 3; 19.2;  -50.782000;   -1.356900;  -69.010000
 3; 21.6;  -58.278000;   -1.694000;  -70.781000
 3; 24.0;  -74.372000;   -2.438600;  -77.265000
 3; 26.4;  -58.932000;   -3.264200;  -87.171000
 3; 28.8;   -4.953700;   -3.612200;  -92.320000
 3; 31.2;   15.152000;   -3.605500;  -89.581000
 3; 33.6;   -1.350000;   -3.833300;  -87.161000
 3; 36.0;   -6.883500;   -4.365800;  -90.379000
 3; 38.4;   34.589000;   -4.683500;  -93.147000
 3; 40.8;   79.339000;   -4.505000;  -87.781000
 3; 43.2;   74.913000;   -4.167800;  -77.809000
 3; 45.6;   56.450000;   -4.215300;  -71.925000
 3; 48.0;   63.214000;   -4.427400;  -70.833000
 3; 50.4;  107.970000;   -4.233600;  -66.534000
 3; 52.8;  137.060000;   -3.544600;  -53.556000
 3; 55.2;  131.140000;   -2.770900;  -37.714000
 3; 57.6;  121.030000;   -2.180200;  -23.785000
 3; 60.0;  114.540000;   -1.794100;  -13.158000
 3; 62.4;  111.800000;   -1.453600;   -4.860400
 3; 64.8;  112.240000;   -1.065200;    3.097600
 3; 67.2;  115.920000;   -0.571590;   11.406000
 3; 69.6;  123.260000;    0.143100;   22.048000
 3; 72.0;  133.010000;    1.137100;   36.340000
 3; 74.4;  128.820000;    2.196100;   52.622000
 3; 76.8;   82.165000;    2.900700;   65.649000
 3; 79.2;   48.279000;    3.040300;   69.627000
 3; 81.6;   57.262000;    3.231500;   70.676000
 3; 84.0;   78.274000;    3.936100;   77.164000
 3; 86.4;   65.034000;    4.814800;   88.158000
 3; 88.8;    4.194900;    5.175800;   94.068000
 3; 91.2;  -20.031000;    5.040300;   90.760000
 3; 93.6;    1.449900;    5.178500;   87.549000
 3; 96.0;   11.972000;    5.740800;   91.242000
 3; 98.4;  -33.367000;    6.086600;   95.005000
 3;100.8;  -86.670000;    5.725500;   89.133000
 3;103.2;  -78.818000;    5.293100;   78.184000
 3;105.6;  -55.477000;    5.296500;   72.025000
 3;108.0;  -60.787000;    5.539500;   71.579000
 3;110.4; -111.820000;    5.369600;   67.805000
 3;112.8; -143.680000;    4.577300;   54.156000
 3;115.2; -134.540000;    3.736700;   37.036000
 3;117.6; -123.060000;    3.150100;   22.739000
 3;120.0; -116.090000;    2.765100;   12.086000
 3;122.4; -113.210000;    2.458200;    3.729500
 3;124.8; -113.810000;    2.088500;   -4.150200
 3;127.2; -117.840000;    1.596000;  -12.514000
 3;129.6; -126.110000;    0.846220;  -23.447000
 3;132.0; -137.580000;   -0.209020;  -38.251000
 3;134.4; -132.920000;   -1.355700;  -55.657000
 3;136.8;  -77.590000;   -2.054400;  -68.831000
 3;139.2;  -44.111000;   -2.111900;  -71.777000
 3;141.6;  -58.943000;   -2.301600;  -72.306000
 3;144.0;  -83.414000;   -3.092100;  -79.588000
 3;146.4;  -64.697000;   -3.899400;  -91.503000
 3;148.8;    4.003900;   -4.118600;  -96.838000
 3;151.2;   23.043000;   -3.880300;  -92.311000
 3;153.6;   -4.645800;   -4.041600;  -89.157000
 3;156.0;  -13.486000;   -4.648800;  -93.849000
 3;158.4;   41.216000;   -4.908700;  -97.514000
 3;160.8;   93.750000;   -4.427700;  -90.218000
 3;163.2;   78.535000;   -3.951600;  -78.373000
 3;165.6;   53.300000;   -4.027800;  -72.807000
 3;168.0;   63.494000;   -4.284700;  -72.932000
 3;170.4;  121.340000;   -4.009100;  -68.233000
 3;172.8;  146.870000;   -3.157000;  -53.128000
 3;175.2;  134.730000;   -2.327000;  -35.840000
 3;177.6;  122.880000;   -1.762800;  -21.617000
 3;180.0;  116.190000;   -1.418800;  -11.273000
 3;182.4;  113.590000;   -1.133900;   -3.131700
 3;184.8;  114.530000;   -0.761280;    4.747300
 3;187.2;  118.970000;   -0.275110;   13.283000
 3;189.6;  127.790000;    0.448920;   24.650000
 3;192.0;  139.120000;    1.467200;   40.027000
 3;194.4;  129.160000;    2.494800;   57.319000
 3;196.8;   71.331000;    3.006400;   69.331000
 3;199.2;   44.111000;    3.018700;   71.427000
 3;201.6;   61.980000;    3.240100;   72.389000
 3;204.0;   83.936000;    4.008200;   80.477000
 3;206.4;   56.683000;    4.794600;   91.934000
 3;208.8;   -9.557000;    4.918200;   95.761000
 3;211.2;  -20.865000;    4.668800;   90.726000
 3;213.6;    6.021700;    4.878600;   88.234000
 3;216.0;    7.955900;    5.413000;   92.876000
 3;218.4;  -48.757000;    5.571700;   95.255000
 3;220.8;  -91.447000;    5.126900;   87.138000
 3;223.2;  -74.952000;    4.767000;   76.033000
 3;225.6;  -53.729000;    4.888700;   71.102000
 3;228.0;  -69.642000;    5.119100;   70.655000
 3;230.4; -123.370000;    4.843900;   64.788000
 3;232.8; -142.370000;    4.097800;   49.567000
 3;235.2; -131.220000;    3.436900;   33.051000
 3;237.6; -120.630000;    2.981300;   19.595000
 3;240.0; -114.580000;    2.680400;    9.554300
 3;242.4; -112.320000;    2.414500;    1.511900
 3;244.8; -113.380000;    2.095300;   -6.417700
 3;247.2; -117.720000;    1.635200;  -15.044000
 3;249.6; -125.860000;    0.955630;  -26.402000
 3;252.0; -134.640000;    0.048632;  -41.389000
 3;254.4; -120.940000;   -0.840070;  -57.508000
 3;256.8;  -69.874000;   -1.345300;  -68.412000
 3;259.2;  -47.332000;   -1.452500;  -70.767000
 3;261.6;  -62.273000;   -1.772100;  -72.521000
 3;264.0;  -78.152000;   -2.548400;  -80.393000
 3;266.4;  -49.946000;   -3.268700;  -90.541000
 3;268.8;    6.154400;   -3.443400;  -93.744000
 3;271.2;   15.726000;   -3.363900;  -89.698000
 3;273.6;   -5.278100;   -3.611800;  -87.976000
 3;276.0;   -2.406000;   -4.144300;  -91.978000
 3;278.4;   47.977000;   -4.320600;  -93.475000
 3;280.8;   84.487000;   -4.026700;  -85.915000
 3;283.2;   72.327000;   -3.805300;  -75.908000
 3;285.6;   55.880000;   -3.969900;  -71.042000
 3;288.0;   71.672000;   -4.194000;  -69.715000
 3;290.4;  117.790000;   -4.020700;  -63.679000
 3;292.8;  136.500000;   -3.409100;  -49.453000
 3;295.2;  128.240000;   -2.798200;  -33.804000
 3;297.6;  118.950000;   -2.385200;  -20.761000
 3;300.0;  113.250000;   -2.069700;  -10.688000
 3;302.4;  111.070000;   -1.796400;   -2.585900
 3;304.8;  111.990000;   -1.454700;    5.367300
 3;307.2;  115.970000;   -0.979350;   13.975000
 3;309.6;  123.140000;   -0.284820;   25.043000
 3;312.0;  130.340000;    0.613590;   39.430000
 3;314.4;  118.270000;    1.447800;   54.722000
 3;316.8;   73.630000;    2.162100;   65.650000
 3;319.2;   49.986000;    2.388000;   68.831000
 3;321.6;   60.487000;    2.730400;   70.884000
 3;324.0;   74.180000;    3.478000;   78.100000
 3;326.4;   51.237000;    4.237900;   87.650000
 3;328.8;   -0.166100;    4.527600;   91.414000
 3;331.2;  -14.300000;    4.509300;   88.199000
 3;333.6;    2.418300;    4.757300;   86.270000
 3;336.0;    1.903000;    5.276300;   89.530000
 3;338.4;  -41.513000;    5.546600;   91.188000
 3;340.8;  -79.368000;    5.346500;   84.748000
 3;343.2;  -72.108000;    5.127700;   75.322000
 3;345.6;  -56.795000;    5.282600;   70.093000
 3;348.0;  -68.745000;    5.513400;   68.566000
 3;350.4; -111.280000;    5.386400;   63.222000
 3;352.8; -133.790000;    4.815100;   50.017000
 3;355.2; -127.750000;    4.194200;   34.778000
 3;357.6; -118.760000;    3.718800;   21.623000
 3;360.0; -112.930000;    3.379800;   11.348000
 4;  0.0; -110.860000;   -0.166070;    0.959100
 4;  2.4; -112.460000;   -0.484220;   -7.154900
 4;  4.8; -117.350000;   -0.884500;  -16.059000
 4;  7.2; -125.930000;   -1.329200;  -27.653000
 4;  9.6; -135.220000;   -1.770600;  -42.785000
 4; 12.0; -123.430000;   -2.048000;  -58.683000
 4; 14.4;  -73.945000;   -2.141000;  -69.322000
 4; 16.8;  -50.558000;   -2.208200;  -71.662000
 4; 19.2;  -64.928000;   -2.402800;  -73.552000
 4; 21.6;  -82.485000;   -2.646200;  -81.602000
 4; 24.0;  -57.523000;   -2.717900;  -91.906000
 4; 26.4;    0.346310;   -2.633900;  -95.200000
 4; 28.8;   12.459000;   -2.539400;  -91.018000
 4; 31.2;   -9.794100;   -2.609600;  -89.296000
 4; 33.6;  -10.736000;   -2.606300;  -93.676000
 4; 36.0;   40.227000;   -2.352700;  -95.469000
 4; 38.4;   82.107000;   -1.952800;  -87.677000
