# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 10 mm
# Rotation step angle: 4.8°
# sensor pos #1: 0 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
  0.0;  -17.243000;    6.098900;   55.885000
  4.8;  -43.607000;   12.944000;   51.456000
  9.6;  -58.351000;   18.876000;   43.782000
 14.4;  -78.634000;   23.821000;   34.318000
 19.2;  -90.516000;   27.112000;   20.357000
 24.0;  -91.265000;   28.530000;    6.263900
 28.8;  -91.224000;   28.545000;   -6.591700
 33.6;  -90.204000;   27.207000;  -20.316000
 38.4;  -77.737000;   23.987000;  -34.699000
 43.2;  -57.002000;   18.998000;  -44.730000
 48.0;  -42.201000;   13.005000;  -52.248000
 52.8;  -14.841000;    6.022700;  -57.342000
 57.6;    5.149300;   -1.180600;  -57.777000
 62.4;   30.881000;   -8.342500;  -56.145000
 67.2;   52.106000;  -14.928000;  -49.446000
 72.0;   68.524000;  -20.618000;  -41.417000
 76.8;   89.153000;  -25.089000;  -29.160000
 81.6;   93.651000;  -27.550000;  -14.000000
 86.4;   93.050000;  -28.265000;   -0.568570
 91.2;   93.119000;  -27.686000;   12.488000
 96.0;   88.221000;  -25.357000;   27.360000
100.8;   67.599000;  -20.830000;   40.325000
105.6;   51.461000;  -15.001000;   48.470000
110.4;   30.222000;   -8.348500;   55.739000
115.2;    3.561500;   -1.098500;   57.991000
120.0;  -16.327000;    6.268800;   57.694000
124.8;  -45.313000;   13.482000;   53.344000
129.6;  -59.925000;   19.720000;   45.485000
134.4;  -82.544000;   24.987000;   35.926000
139.2;  -95.519000;   28.471000;   21.144000
144.0;  -95.731000;   29.923000;    6.229900
148.8;  -95.580000;   29.922000;   -7.032200
153.6;  -94.776000;   28.497000;  -21.430000
158.4;  -80.718000;   25.044000;  -36.477000
163.2;  -58.193000;   19.729000;  -46.417000
168.0;  -43.542000;   13.425000;  -53.999000
172.8;  -13.723000;    6.061900;  -59.008000
177.6;    5.908800;   -1.496900;  -59.164000
182.4;   33.762000;   -8.947500;  -57.399000
187.2;   54.727000;  -15.725000;  -50.095000
192.0;   72.041000;  -21.555000;  -41.788000
196.8;   93.236000;  -26.018000;  -28.753000
201.6;   96.483000;  -28.311000;  -13.057000
206.4;   95.616000;  -28.837000;    0.571460
211.2;   95.668000;  -28.102000;   14.026000
216.0;   89.372000;  -25.626000;   29.396000
220.8;   66.214000;  -20.973000;   42.123000
225.6;   50.271000;  -15.080000;   49.819000
230.4;   27.111000;   -8.255900;   56.598000
235.2;    1.396400;   -0.850150;   58.122000
240.0;  -19.542000;    6.547400;   57.420000
244.8;  -47.421000;   13.637000;   52.258000
249.6;  -61.487000;   19.730000;   44.150000
254.4;  -83.537000;   24.780000;   33.924000
259.2;  -93.877000;   27.995000;   19.025000
264.0;  -93.499000;   29.234000;    4.605700
268.8;  -93.045000;   29.124000;   -8.369900
273.6;  -91.160000;   27.619000;  -22.416000
278.4;  -76.060000;   24.091000;  -36.639000
283.2;  -55.354000;   18.891000;  -45.949000
288.0;  -39.927000;   12.750000;  -53.121000
292.8;  -12.103000;    5.650800;  -57.490000
297.6;    7.339700;   -1.617900;  -57.505000
302.4;   33.601000;   -8.755100;  -55.264000
307.2;   52.864000;  -15.243000;  -48.154000
312.0;   69.469000;  -20.755000;  -39.881000
316.8;   88.203000;  -24.979000;  -27.401000
321.6;   91.790000;  -27.135000;  -12.604000
326.4;   91.242000;  -27.669000;    0.538940
331.2;   90.923000;  -26.912000;   13.538000
336.0;   84.746000;  -24.518000;   28.001000
340.8;   64.299000;  -20.131000;   40.216000
345.6;   48.458000;  -14.518000;   47.969000
350.4;   27.282000;   -8.046400;   54.497000
355.2;    2.642600;   -0.964790;   56.401000
360.0;  -17.246000;    6.114200;   55.863000
