# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 

# Time[s]; Xmagn [mT]; Ymagn [mT]; Zmagn [mT];
 0.70;   -1.282200;   15.342000;   54.495000
 1.40;   -0.723220;   10.165000;   43.073000
 2.10;   -0.493410;    9.943100;   42.789000
 2.80;    0.022299;    5.393900;   32.222000
 3.50;    0.029630;    5.376700;   32.156000
 4.20;    0.560730;    1.468300;   22.590000
 4.90;    1.219400;   -2.137300;   13.000000
 5.60;    1.812400;   -5.752600;    3.422100
 6.31;    2.734600;  -11.267000;  -11.347000
 7.01;    4.200000;  -19.798000;  -34.328000
 7.71;    4.903700;  -22.868000;  -43.879000
 8.41;   12.059000;  -50.603000; -126.690000
 9.11;   12.528000;  -51.693000; -131.010000
 9.81;   21.323000;  -70.672000; -195.570000
10.51;   21.414000;  -71.044000; -195.930000
11.21;   30.214000;  -78.594000; -232.800000
11.91;   46.765000;  -83.825000; -268.520000
12.61;   48.129000;  -83.552000; -269.210000
13.31;   49.017000;  -82.983000; -268.440000
14.01;   50.021000;  -81.082000; -264.730000
14.71;   41.544000;  -67.675000; -234.640000
15.41;   26.790000;  -51.679000; -193.500000
16.11;   20.308000;  -45.209000; -174.310000
16.82;   -7.826200;  -17.531000;  -87.266000
17.52;   -9.719000;  -16.404000;  -82.556000
18.22;  -29.594000;   -3.211900;  -33.612000
18.92;  -30.020000;   -3.070800;  -33.266000
19.62;  -30.347000;   -3.033100;  -32.969000
20.32;  -46.327000;    7.098500;    8.761200
21.02;  -48.013000;    8.321800;   15.157000
21.72;  -36.018000;   10.516000;   26.743000
22.42;  -22.416000;   10.962000;   30.379000
23.12;  -18.361000;   11.001000;   30.864000
23.82;   -1.708500;   11.086000;   33.910000
24.52;    9.648500;    9.362500;   30.161000
25.22;   12.283000;    9.731000;   30.693000
25.92;   16.463000;   10.097000;   31.581000
26.62;   10.582000;    9.297900;   31.446000
27.33;  -22.799000;    8.572400;   33.913000
28.03;  -26.105000;    4.741200;   17.369000
28.73;   -1.255400;    5.980900;   27.627000
29.43;  -13.289000;    8.312500;   32.555000
30.13;  -37.540000;    6.743400;   20.721000
30.83;  -28.099000;    2.658700;   -2.309500
31.53;   52.543000;  -58.392000; -273.250000
32.23;   52.552000;  -56.946000; -273.860000
32.93;   35.430000;  -56.884000; -258.550000
33.63;   30.602000;  -54.512000; -245.580000
34.33;   19.319000;  -47.484000; -195.380000
35.03;   17.695000;  -46.065000; -184.660000
35.73;    7.981900;  -30.790000;  -98.867000
36.43;    5.566100;  -24.151000;  -68.835000
37.14;    1.388700;   -9.829100;   -9.820000
37.84;    0.868250;   -7.948600;   -1.514200
38.54;    0.347040;   -4.141000;   10.891000
39.24;   -0.396280;   -0.119400;   25.121000
39.94;   -1.384100;    4.608600;   41.264000
40.64;   -1.742900;    7.151200;   48.593000
41.34;   -1.908200;    9.746700;   56.517000
42.04;   -1.952600;    9.977900;   57.150000
42.74;   -2.012700;   12.166000;   63.272000
43.44;   -2.177600;   12.382000;   63.766000
44.14;   -2.247300;   15.936000;   71.179000
44.84;   -2.115700;   16.248000;   71.627000
45.54;   -1.900100;   16.338000;   71.594000
46.24;   -2.098100;   16.462000;   71.671000
46.95;   -2.128900;   16.704000;   71.628000
47.65;   -2.121900;   16.804000;   71.602000
48.35;   -2.089300;   16.589000;   71.662000
49.05;   -2.041300;   16.440000;   71.691000
49.75;   -2.114200;   16.258000;   71.727000
50.45;   -2.181600;   16.189000;   71.738000
51.15;   -2.177600;   16.101000;   71.769000
51.85;   -2.153400;   16.163000;   71.753000
52.55;   -2.213500;   15.991000;   71.788000
53.25;   -2.206200;   15.591000;   71.879000
53.95;   -2.219000;   15.568000;   71.885000
54.65;   -1.982200;   15.643000;   71.882000
55.35;   -1.676200;   18.941000;   71.068000
56.05;   -1.889200;   22.349000;   70.032000
56.75;   -2.035400;   20.045000;   70.740000
57.45;   -1.985200;   12.828000;   72.450000
58.15;   -1.875600;   12.446000;   72.543000
58.85;   -1.773300;   14.573000;   72.114000
59.56;   -1.831200;   15.463000;   71.919000
60.26;   -1.893500;   15.130000;   71.981000
