# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 5 mm
# Rotation step angle: 2.4°
# sensor pos #1: 15 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
  0.0;  -58.611000;   -9.388100;  -10.139000
  2.4;  -60.223000;   -9.578100;   -5.231400
  4.8;  -60.976000;   -9.625200;   -0.165410
  7.2;  -60.962000;   -9.530700;    4.669300
  9.6;  -60.310000;   -9.289100;    9.535800
 12.0;  -58.880000;   -8.882500;   14.366000
 14.4;  -56.571000;   -8.382500;   18.956000
 16.8;  -53.017000;   -7.620700;   23.488000
 19.2;  -48.477000;   -6.795900;   27.435000
 21.6;  -42.956000;   -5.848900;   30.977000
 24.0;  -36.906000;   -4.803400;   33.922000
 26.4;  -30.627000;   -3.671200;   36.299000
 28.8;  -23.712000;   -2.471100;   38.168000
 31.2;  -16.547000;   -1.226900;   39.413000
 33.6;   -8.879300;    0.054606;   40.039000
 36.0;   -1.198200;    1.361500;   40.025000
 38.4;    6.249300;    2.596400;   39.430000
 40.8;   13.968000;    3.824900;   38.206000
 43.2;   21.382000;    4.940200;   36.407000
 45.6;   28.606000;    6.094800;   33.999000
 48.0;   35.294000;    7.108600;   31.037000
 50.4;   41.294000;    8.007400;   27.657000
 52.8;   47.048000;    8.816600;   23.708000
 55.2;   52.020000;    9.467400;   19.421000
 57.6;   56.107000;    9.978200;   14.607000
 60.0;   58.965000;   10.352000;    9.563100
 62.4;   60.618000;   10.548000;    4.582100
 64.8;   61.353000;   10.593000;   -0.506860
 67.2;   61.351000;   10.486000;   -5.365200
 69.6;   60.652000;   10.253000;  -10.315000
 72.0;   59.170000;    9.877400;  -15.150000
 74.4;   56.809000;    9.339700;  -19.796000
 76.8;   53.221000;    8.632500;  -24.315000
 79.2;   48.619000;    7.796800;  -28.278000
 81.6;   43.018000;    6.820700;  -31.827000
 84.0;   36.943000;    5.758700;  -34.776000
 86.4;   30.600000;    4.615400;  -37.149000
 88.8;   23.647000;    3.390200;  -39.001000
 91.2;   16.445000;    2.154600;  -40.217000
 93.6;    8.749400;    0.874970;  -40.822000
 96.0;    1.069500;   -0.420360;  -40.779000
 98.4;   -6.402200;   -1.669800;  -40.158000
100.8;  -14.100000;   -2.910600;  -38.906000
103.2;  -21.489000;   -4.113700;  -37.099000
105.6;  -28.685000;   -5.172700;  -34.635000
108.0;  -35.316000;   -6.176400;  -31.657000
110.4;  -41.325000;   -7.075200;  -28.251000
112.8;  -47.054000;   -7.867200;  -24.286000
115.2;  -52.010000;   -8.515800;  -19.999000
117.6;  -56.078000;   -9.005700;  -15.194000
120.0;  -58.911000;   -9.354800;  -10.190000
122.4;  -60.548000;   -9.541900;   -5.196700
124.8;  -61.285000;   -9.566200;   -0.114780
127.2;  -61.286000;   -9.460500;    4.748400
129.6;  -60.609000;   -9.211800;    9.670700
132.0;  -59.161000;   -8.796200;   14.532000
134.4;  -56.805000;   -8.251000;   19.169000
136.8;  -53.225000;   -7.540500;   23.672000
139.2;  -48.615000;   -6.745100;   27.650000
141.6;  -43.006000;   -5.770100;   31.205000
144.0;  -36.894000;   -4.698500;   34.196000
146.4;  -30.497000;   -3.562600;   36.572000
148.8;  -23.582000;   -2.357600;   38.419000
151.2;  -16.349000;   -1.198900;   39.617000
153.6;   -8.615400;    0.162520;   40.234000
156.0;   -0.933610;    1.441400;   40.187000
158.4;    6.618400;    2.674800;   39.557000
160.8;   14.370000;    3.925300;   38.287000
163.2;   21.780000;    5.059300;   36.474000
165.6;   29.044000;    6.173600;   33.997000
168.0;   35.693000;    7.178800;   30.990000
170.4;   41.713000;    8.063400;   27.576000
172.8;   47.439000;    8.858800;   23.599000
175.2;   52.378000;    9.502500;   19.284000
177.6;   56.454000;   10.012000;   14.453000
180.0;   59.226000;   10.349000;    9.436000
182.4;   60.848000;   10.538000;    4.400300
184.8;   61.567000;   10.586000;   -0.690890
187.2;   61.541000;   10.503000;   -5.558100
189.6;   60.831000;   10.247000;  -10.509000
192.0;   59.393000;    9.815800;  -15.342000
194.4;   56.988000;    9.269900;  -20.012000
196.8;   53.384000;    8.578700;  -24.507000
199.2;   48.740000;    7.777400;  -28.499000
201.6;   43.090000;    6.818100;  -32.049000
204.0;   37.029000;    5.783000;  -34.971000
206.4;   30.607000;    4.644100;  -37.346000
208.8;   23.677000;    3.451500;  -39.166000
211.2;   16.409000;    2.229300;  -40.375000
213.6;    8.665800;    0.935090;  -40.963000
216.0;    1.006800;   -0.336720;  -40.861000
218.4;   -6.587300;   -1.602600;  -40.190000
220.8;  -14.238000;   -2.853800;  -38.927000
223.2;  -21.650000;   -4.010300;  -37.075000
225.6;  -28.884000;   -5.124500;  -34.573000
228.0;  -35.476000;   -6.139100;  -31.577000
230.4;  -41.494000;   -7.047900;  -28.147000
232.8;  -47.156000;   -7.842500;  -24.196000
235.2;  -52.067000;   -8.508700;  -19.889000
237.6;  -56.111000;   -9.013200;  -15.085000
240.0;  -58.916000;   -9.328700;  -10.131000
242.4;  -60.524000;   -9.545300;   -5.157900
244.8;  -61.242000;   -9.584900;   -0.071912
247.2;  -61.233000;   -9.481800;    4.762000
249.6;  -60.533000;   -9.235000;    9.669200
252.0;  -59.097000;   -8.850000;   14.483000
254.4;  -56.735000;   -8.298500;   19.121000
256.8;  -53.149000;   -7.598000;   23.618000
259.2;  -48.538000;   -6.793300;   27.570000
261.6;  -42.993000;   -5.845900;   31.092000
264.0;  -36.919000;   -4.810800;   34.000000
266.4;  -30.572000;   -3.689500;   36.370000
268.8;  -23.641000;   -2.454300;   38.228000
271.2;  -16.452000;   -1.234400;   39.443000
273.6;   -8.756100;    0.067676;   40.057000
276.0;   -1.082100;    1.344700;   40.020000
278.4;    6.431800;    2.603100;   39.401000
280.8;   14.159000;    3.867800;   38.151000
283.2;   21.536000;    5.036200;   36.350000
285.6;   28.745000;    6.148900;   33.898000
288.0;   35.391000;    7.152700;   30.951000
290.4;   41.375000;    8.050000;   27.574000
292.8;   47.080000;    8.861800;   23.616000
295.2;   51.995000;    9.517500;   19.332000
297.6;   56.037000;   10.038000;   14.544000
300.0;   58.863000;   10.388000;    9.555700
302.4;   60.496000;   10.601000;    4.576500
304.8;   61.235000;   10.656000;   -0.491340
307.2;   61.232000;   10.577000;   -5.361500
309.6;   60.538000;   10.326000;  -10.272000
312.0;   59.070000;    9.964100;  -15.103000
314.4;   56.729000;    9.434600;  -19.741000
316.8;   53.147000;    8.723600;  -24.229000
319.2;   48.584000;    7.911800;  -28.200000
321.6;   43.018000;    6.939100;  -31.747000
324.0;   36.968000;    5.884900;  -34.704000
326.4;   30.641000;    4.758000;  -37.047000
328.8;   23.713000;    3.522000;  -38.912000
331.2;   16.555000;    2.290500;  -40.128000
333.6;    8.875900;    1.000100;  -40.734000
336.0;    1.201800;   -0.276980;  -40.699000
338.4;   -6.257800;   -1.538700;  -40.065000
340.8;  -13.947000;   -2.806800;  -38.810000
343.2;  -21.293000;   -3.968100;  -37.008000
345.6;  -28.460000;   -5.076700;  -34.570000
348.0;  -35.099000;   -6.107700;  -31.590000
350.4;  -41.064000;   -7.028900;  -28.221000
352.8;  -46.754000;   -7.838400;  -24.266000
355.2;  -51.677000;   -8.504200;  -20.012000
357.6;  -55.715000;   -9.027700;  -15.231000
