# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 5 mm
# Rotation step angle: 1.2°
# sensor pos #1: 40 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
 37.2;    4.272900;    3.638200;   80.839000
 38.4;   12.157000;    3.979100;   81.155000
 39.6;   27.326000;    4.358800;   80.615000
 40.8;   45.488000;    4.745700;   78.669000
 42.0;   60.380000;    5.098600;   75.377000
 43.2;   67.970000;    5.354000;   71.389000
 44.4;   68.835000;    5.572400;   67.148000
 45.6;   65.515000;    5.732200;   63.362000
 46.8;   61.780000;    5.845700;   60.471000
 48.0;   60.965000;    5.970800;   58.323000
 49.2;   65.228000;    6.117600;   56.392000
 50.4;   75.684000;    6.303900;   53.897000
 51.6;   90.705000;    6.489500;   50.177000
 52.8;  105.350000;    6.637700;   45.043000
 54.0;  114.930000;    6.729200;   38.799000
 55.2;  118.370000;    6.667600;   32.183000
 56.4;  117.710000;    6.737100;   25.305000
 57.6;  114.980000;    6.631400;   18.649000
 58.8;  111.750000;    6.501100;   12.648000
 60.0;  108.820000;    6.367400;    7.386900
 61.2;  106.480000;    6.212000;    2.798700
 62.4;  104.680000;    6.058200;   -1.510900
 63.6;  103.470000;    5.899100;   -5.669000
 64.8;  102.890000;    5.707900;   -9.643800
 66.0;  102.950000;    5.602300;  -13.569000
 67.2;  103.530000;    5.473800;  -17.459000
 68.4;  104.680000;    5.338700;  -21.733000
 69.6;  106.360000;    5.161300;  -26.482000
 70.8;  108.410000;    4.995900;  -31.654000
 72.0;  110.460000;    4.789000;  -37.341000
 73.2;  111.860000;    4.563500;  -43.209000
 74.4;  111.380000;    4.273000;  -49.518000
 75.6;  106.680000;    3.919000;  -55.809000
 76.8;   96.130000;    3.498100;  -61.287000
 78.0;   81.144000;    3.074300;  -65.435000
 79.2;   66.472000;    2.653500;  -68.082000
 80.4;   55.428000;    2.234200;  -69.697000
 81.6;   50.576000;    1.858100;  -70.755000
 82.8;   51.308000;    1.535500;  -71.990000
 84.0;   54.731000;    1.197200;  -73.882000
 85.2;   57.532000;    0.888040;  -76.464000
 86.4;   56.576000;    0.540030;  -79.686000
 87.6;   48.527000;    0.119210;  -82.845000
 88.8;   33.171000;   -0.331870;  -85.102000
 90.0;   15.117000;   -0.796010;  -85.903000
 91.2;    0.439040;   -1.246700;  -85.391000
 92.4;   -8.062600;   -1.648500;  -83.979000
 93.6;   -9.375200;   -1.989000;  -82.392000
 94.8;   -6.372900;   -2.291500;  -81.392000
 96.0;   -3.464100;   -2.588300;  -81.230000
 97.2;   -4.570700;   -2.884500;  -81.597000
 98.4;  -12.538000;   -3.211600;  -81.884000
 99.6;  -27.686000;   -3.592800;  -81.332000
100.8;  -45.964000;   -3.955800;  -79.353000
102.0;  -60.857000;   -4.280600;  -75.997000
103.2;  -68.405000;   -4.537900;  -71.960000
104.4;  -69.086000;   -4.734300;  -67.695000
105.6;  -65.626000;   -4.901600;  -63.920000
106.8;  -61.836000;   -5.016200;  -61.038000
108.0;  -61.026000;   -5.185800;  -58.871000
109.2;  -65.376000;   -5.341100;  -56.950000
110.4;  -75.824000;   -5.512900;  -54.469000
111.6;  -90.916000;   -5.709300;  -50.748000
112.8; -105.620000;   -5.874300;  -45.603000
114.0; -115.180000;   -5.974400;  -39.337000
115.2; -118.600000;   -6.001600;  -32.703000
116.4; -117.900000;   -5.945600;  -25.838000
117.6; -115.100000;   -5.842600;  -19.173000
118.8; -111.880000;   -5.698100;  -13.181000
120.0; -108.950000;   -5.523700;   -7.854100
121.2; -106.640000;   -5.363100;   -3.274300
122.4; -104.850000;   -5.207800;    1.026400
123.6; -103.660000;   -5.032300;    5.162600
124.8; -103.130000;   -4.885500;    9.141100
126.0; -103.190000;   -4.730600;   13.068000
127.2; -103.810000;   -4.576400;   16.972000
128.4; -104.990000;   -4.464300;   21.232000
129.6; -106.720000;   -4.251900;   25.998000
130.8; -108.800000;   -4.058800;   31.204000
132.0; -110.920000;   -3.868000;   36.817000
133.2; -112.320000;   -3.597300;   42.714000
134.4; -111.830000;   -3.337800;   49.041000
135.6; -107.050000;   -2.916200;   55.296000
136.8;  -96.273000;   -2.503600;   60.759000
138.0;  -81.099000;   -2.042100;   64.869000
139.2;  -66.243000;   -1.603300;   67.507000
140.4;  -55.355000;   -1.198200;   69.044000
141.6;  -50.692000;   -0.812060;   70.095000
142.8;  -51.585000;   -0.491680;   71.292000
144.0;  -55.180000;   -0.184370;   73.261000
145.2;  -58.006000;    0.105760;   75.904000
146.4;  -56.928000;    0.445930;   79.150000
147.6;  -48.684000;    0.846970;   82.316000
148.8;  -33.103000;    1.287200;   84.565000
150.0;  -14.929000;    1.730400;   85.368000
151.2;   -0.212650;    2.148700;   84.803000
152.4;    8.044200;    2.521300;   83.389000
153.6;    9.131000;    2.857000;   81.827000
154.8;    5.976200;    3.138200;   80.863000
156.0;    3.072200;    3.404400;   80.747000
157.2;    4.340400;    3.685200;   81.144000
158.4;   12.637000;    3.993600;   81.469000
159.6;   28.179000;    4.366700;   80.879000
160.8;   46.587000;    4.728100;   78.865000
162.0;   61.549000;    5.039200;   75.459000
163.2;   68.907000;    5.285300;   71.347000
164.4;   69.403000;    5.452500;   67.073000
165.6;   65.819000;    5.607900;   63.255000
166.8;   61.959000;    5.710900;   60.386000
168.0;   61.171000;    5.839800;   58.246000
169.2;   65.649000;    5.993200;   56.329000
170.4;   76.334000;    6.149700;   53.813000
171.6;   91.548000;    6.351000;   50.055000
172.8;  106.290000;    6.513800;   44.849000
174.0;  115.700000;    6.611600;   38.554000
175.2;  118.910000;    6.632100;   31.880000
176.4;  118.070000;    6.581300;   24.998000
177.6;  115.220000;    6.477900;   18.369000
178.8;  111.960000;    6.330400;   12.368000
180.0;  108.990000;    6.220300;    7.061300
181.2;  106.640000;    6.054500;    2.460200
182.4;  104.860000;    5.907300;   -1.835000
183.6;  103.680000;    5.746400;   -5.948700
184.8;  103.150000;    5.604100;   -9.928300
186.0;  103.200000;    5.452500;  -13.839000
187.2;  103.820000;    5.312900;  -17.764000
188.4;  105.000000;    5.153100;  -22.042000
189.6;  106.700000;    4.995100;  -26.776000
190.8;  108.790000;    4.780800;  -31.991000
192.0;  110.950000;    4.563500;  -37.662000
193.2;  112.370000;    4.309200;  -43.569000
194.4;  111.860000;    4.018700;  -49.851000
195.6;  107.070000;    3.653100;  -56.137000
196.8;   96.286000;    3.243800;  -61.615000
198.0;   81.056000;    2.805800;  -65.763000
199.2;   66.205000;    2.379800;  -68.393000
200.4;   55.324000;    1.978000;  -69.961000
201.6;   50.602000;    1.593400;  -71.010000
202.8;   51.502000;    1.260300;  -72.245000
204.0;   55.060000;    0.963100;  -74.169000
205.2;   57.825000;    0.679680;  -76.795000
206.4;   56.716000;    0.343250;  -79.999000
207.6;   48.347000;   -0.049573;  -83.168000
208.8;   32.702000;   -0.459940;  -85.375000
210.0;   14.366000;   -0.908400;  -86.133000
211.2;   -0.362190;   -1.300800;  -85.515000
212.4;   -8.607700;   -1.661900;  -84.036000
213.6;   -9.684900;   -1.991300;  -82.438000
214.8;   -6.522800;   -2.259800;  -81.408000
216.0;   -3.589100;   -2.526000;  -81.204000
217.2;   -4.778100;   -2.791100;  -81.574000
218.4;  -12.903000;   -3.101000;  -81.842000
219.6;  -28.170000;   -3.456500;  -81.252000
220.8;  -46.482000;   -3.803800;  -79.247000
222.0;  -61.360000;   -4.120100;  -75.856000
223.2;  -68.729000;   -4.360900;  -71.771000
224.4;  -69.312000;   -4.533000;  -67.488000
225.6;  -65.809000;   -4.666000;  -63.699000
226.8;  -62.031000;   -4.783600;  -60.808000
228.0;  -61.243000;   -4.929200;  -58.661000
229.2;  -65.652000;   -5.063600;  -56.719000
230.4;  -76.155000;   -5.240300;  -54.219000
231.6;  -91.237000;   -5.410900;  -50.471000
232.8; -105.810000;   -5.572200;  -45.317000
234.0; -115.240000;   -5.664100;  -39.065000
235.2; -118.550000;   -5.685700;  -32.420000
236.4; -117.790000;   -5.657400;  -25.584000
237.6; -115.000000;   -5.583100;  -18.996000
238.8; -111.760000;   -5.429200;  -13.001000
240.0; -108.850000;   -5.216700;   -7.724400
241.2; -106.530000;   -5.078200;   -3.165700
242.4; -104.740000;   -4.923200;    1.136100
243.6; -103.570000;   -4.773500;    5.232800
244.8; -103.020000;   -4.636100;    9.192100
246.0; -103.090000;   -4.481100;   13.099000
247.2; -103.700000;   -4.351600;   17.006000
248.4; -104.840000;   -4.202900;   21.212000
249.6; -106.550000;   -4.040100;   25.926000
250.8; -108.620000;   -3.871700;   31.107000
252.0; -110.680000;   -3.659300;   36.775000
253.2; -112.060000;   -3.409800;   42.625000
254.4; -111.530000;   -3.134300;   48.878000
255.6; -106.830000;   -2.788900;   55.112000
256.8;  -96.188000;   -2.400500;   60.556000
258.0;  -81.119000;   -1.976300;   64.707000
259.2;  -66.430000;   -1.566000;   67.347000
260.4;  -55.607000;   -1.177600;   68.923000
261.6;  -50.871000;   -0.822520;   69.994000
262.8;  -51.627000;   -0.518570;   71.241000
264.0;  -54.992000;   -0.223210;   73.119000
265.2;  -57.673000;    0.047512;   75.730000
266.4;  -56.566000;    0.371630;   78.906000
267.6;  -48.385000;    0.749140;   82.039000
268.8;  -33.090000;    1.154700;   84.263000
270.0;  -15.110000;    1.581800;   85.046000
271.2;   -0.573680;    1.991800;   84.508000
272.4;    7.650200;    2.355500;   83.134000
273.6;    8.903700;    2.682600;   81.624000
274.8;    5.960800;    2.977200;   80.659000
276.0;    3.181400;    3.286000;   80.515000
277.2;    4.393900;    3.562000;   80.886000
278.4;   12.378000;    3.863000;   81.202000
279.6;   27.463000;    4.239000;   80.662000
280.8;   45.622000;    4.589200;   78.725000
282.0;   60.592000;    4.947700;   75.382000
283.2;   68.199000;    5.214300;   71.329000
284.4;   69.006000;    5.427500;   67.097000
285.6;   65.694000;    5.581400;   63.303000
286.8;   62.007000;    5.714300;   60.392000
288.0;   61.291000;    5.866600;   58.230000
289.2;   65.660000;    6.039500;   56.289000
290.4;   76.108000;    6.221400;   53.753000
291.6;   91.104000;    6.423000;   50.021000
292.8;  105.620000;    6.595500;   44.907000
294.0;  115.160000;    6.725500;   38.667000
295.2;  118.570000;    6.769500;   32.059000
296.4;  117.920000;    6.753100;   25.205000
297.6;  115.200000;    6.656800;   18.531000
298.8;  111.990000;    6.545900;   12.554000
300.0;  109.090000;    6.381900;    7.267200
301.2;  106.760000;    6.237400;    2.675200
302.4;  105.000000;    6.097800;   -1.622900
303.6;  103.800000;    5.938300;   -5.769100
304.8;  103.250000;    5.791600;   -9.748400
306.0;  103.280000;    5.659000;  -13.667000
307.2;  103.860000;    5.500700;  -17.564000
308.4;  105.010000;    5.369300;  -21.837000
309.6;  106.670000;    5.230700;  -26.568000
310.8;  108.710000;    5.036200;  -31.774000
312.0;  110.720000;    4.870800;  -37.425000
313.2;  112.040000;    4.621700;  -43.279000
314.4;  111.450000;    4.333100;  -49.558000
315.6;  106.690000;    3.965600;  -55.806000
316.8;   96.059000;    3.570600;  -61.264000
318.0;   81.039000;    3.138200;  -65.400000
319.2;   66.402000;    2.710600;  -68.067000
320.4;   55.478000;    2.305100;  -69.668000
321.6;   50.631000;    1.936600;  -70.740000
322.8;   51.296000;    1.600500;  -71.974000
324.0;   54.587000;    1.281600;  -73.850000
325.2;   57.224000;    0.993340;  -76.439000
326.4;   56.119000;    0.666990;  -79.596000
327.6;   48.044000;    0.273050;  -82.734000
328.8;   32.858000;   -0.160850;  -84.935000
330.0;   15.036000;   -0.617890;  -85.729000
331.2;    0.382960;   -1.047300;  -85.212000
332.4;   -8.067000;   -1.432700;  -83.800000
333.6;   -9.480000;   -1.784400;  -82.246000
334.8;   -6.647100;   -2.083100;  -81.217000
336.0;   -3.865500;   -2.383300;  -81.069000
337.2;   -4.977200;   -2.661900;  -81.388000
338.4;  -12.810000;   -3.006200;  -81.643000
339.6;  -27.762000;   -3.369900;  -81.079000
340.8;  -45.631000;   -3.752600;  -79.119000
342.0;  -60.435000;   -4.088700;  -75.819000
343.2;  -67.989000;   -4.366900;  -71.823000
344.4;  -68.866000;   -4.584600;  -67.610000
345.6;  -65.587000;   -4.735100;  -63.832000
346.8;  -61.906000;   -4.882900;  -60.942000
348.0;  -61.117000;   -5.071100;  -58.785000
349.2;  -65.338000;   -5.230600;  -56.878000
350.4;  -75.640000;   -5.414300;  -54.383000
351.6;  -90.585000;   -5.616300;  -50.665000
352.8; -105.150000;   -5.812700;  -45.579000
354.0; -114.770000;   -5.943000;  -39.384000
355.2; -118.340000;   -5.998300;  -32.752000
356.4; -117.760000;   -5.988600;  -25.889000
357.6; -115.090000;   -5.918700;  -19.279000
358.8; -111.900000;   -5.799300;  -13.259000
