# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 2 mm
# Rotation step angle: 2.4°
# sensor pos #1: 0 mm
# sensor pos #2: 15 mm
# sensor pos #3: 30 mm
# sensor pos #4: 45 mm
# sensor pos #5: 60 mm
# sensor pos #6: 75 mm
# sensor pos #7: 90 mm
#
# ZPos#; a[°]; X1_magn[mT]; Y1_magn[mT]; Z1_magn[mT]
 2;218.4;  136.830000;   -6.380300;   19.876000
 2;220.8;  155.840000;   -5.897800;   34.557000
 2;223.2;  184.530000;   -5.483700;   55.565000
 2;225.6;  116.080000;   -5.157400;   76.161000
 2;228.0;   30.587000;   -4.516200;   79.453000
 2;230.4;   51.257000;   -3.380300;   73.322000
 2;232.8;  102.980000;   -2.233600;   77.164000
 2;235.2;  132.750000;   -1.507300;   94.251000
 2;237.6;   11.780000;   -0.950970;  106.910000
 2;240.0;  -52.560000;   -0.012233;   99.467000
 2;242.4;   -0.834650;    1.350700;   88.922000
 2;244.8;   52.961000;    2.476500;   93.381000
 2;247.2;    2.310900;    3.109100;  104.280000
 2;249.6; -119.540000;    3.652400;   99.521000
 2;252.0; -102.410000;    4.752800;   81.308000
 2;254.4;  -52.485000;    5.908500;   70.931000
 2;256.8;  -30.585000;    6.732600;   73.701000
 2;259.2; -102.930000;    7.158300;   75.124000
 2;261.6; -177.110000;    7.539900;   60.221000
 2;264.0; -152.660000;    8.043200;   38.315000
 2;266.4; -133.860000;    8.436400;   21.317000
 2;268.8; -124.590000;    8.673200;   10.235000
 2;271.2; -120.980000;    8.719500;    2.390700
 2;273.6; -121.390000;    8.648900;   -4.632400
 2;276.0; -125.770000;    8.419600;  -12.029000
 2;278.4; -135.510000;    7.990200;  -22.031000
 2;280.8; -153.310000;    7.508100;  -36.754000
 2;283.2; -173.060000;    7.055200;  -56.697000
 2;285.6; -104.630000;    6.586900;  -74.608000
 2;288.0;  -37.361000;    5.829700;  -77.262000
 2;290.4;  -56.492000;    4.701200;  -73.040000
 2;292.8; -100.460000;    3.568000;  -77.904000
 2;295.2; -114.050000;    2.786400;  -93.271000
 2;297.6;  -11.082000;    2.058700; -103.500000
 2;300.0;   39.100000;    1.044100;  -97.087000
 2;302.4;   -2.621500;   -0.282200;  -88.860000
 2;304.8;  -43.092000;   -1.423000;  -93.176000
 2;307.2;    6.596800;   -2.191000; -101.740000
 2;309.6;  105.640000;   -2.968800;  -96.577000
 2;312.0;   95.173000;   -4.014000;  -80.715000
 2;314.4;   53.566000;   -5.174200;  -71.330000
 2;316.8;   39.220000;   -6.011700;  -72.813000
 2;319.2;  100.990000;   -6.521000;  -72.779000
 2;321.6;  164.210000;   -6.944100;  -59.042000
 2;324.0;  148.400000;   -7.401900;  -39.027000
 2;326.4;  131.820000;   -7.751400;  -22.720000
 2;328.8;  123.040000;   -7.943400;  -11.637000
 2;331.2;  119.480000;   -8.009500;   -3.681200
 2;333.6;  119.740000;   -7.884700;    3.493000
 2;336.0;  123.710000;   -7.635300;   10.943000
 2;338.4;  132.420000;   -7.227900;   20.713000
 2;340.8;  147.650000;   -6.688300;   34.619000
 2;343.2;  163.120000;   -6.156600;   53.094000
 2;345.6;  111.520000;   -5.588700;   70.351000
 2;348.0;   46.437000;   -4.769400;   74.739000
 2;350.4;   54.416000;   -3.636100;   71.834000
 2;352.8;   91.976000;   -2.532300;   75.672000
 2;355.2;  107.870000;   -1.542100;   89.103000
 2;357.6;   24.988000;   -0.718710;   99.806000
 2;360.0;  -32.104000;    0.304040;   95.736000
 3;  0.0;   13.423000;    5.106400;   90.889000
 3;  2.4;   29.954000;    5.935400;   98.937000
 3;  4.8;  -54.587000;    6.203500;  104.510000
 3;  7.2; -119.900000;    5.619100;   93.875000
 3;  9.6;  -82.914000;    5.090300;   78.784000
 3; 12.0;  -43.209000;    5.419300;   74.034000
 3; 14.4;  -55.335000;    5.907300;   77.491000
 3; 16.8; -141.920000;    5.703100;   73.631000
 3; 19.2; -165.490000;    4.764400;   55.329000
 3; 21.6; -142.490000;    3.930500;   35.401000
 3; 24.0; -127.280000;    3.395800;   20.509000
 3; 26.4; -119.350000;    3.075100;   10.191000
 3; 28.8; -116.390000;    2.794600;    2.417700
 3; 31.2; -117.380000;    2.370800;   -4.983500
 3; 33.6; -122.530000;    1.988100;  -13.104000
 3; 36.0; -133.800000;    1.181900;  -24.758000
 3; 38.4; -152.870000;    0.015772;  -41.356000
 3; 40.8; -155.950000;   -1.293800;  -61.947000
 3; 43.2;  -70.802000;   -2.058100;  -76.587000
 3; 45.6;  -26.696000;   -1.975200;  -76.927000
 3; 48.0;  -58.241000;   -2.116000;  -74.305000
 3; 50.4; -101.860000;   -3.089500;  -82.523000
 3; 52.8;  -84.866000;   -4.216400;  -98.920000
 3; 55.2;   22.233000;   -4.442700; -105.610000
 3; 57.6;   42.584000;   -4.004700;  -97.125000
 3; 60.0;   -9.199600;   -4.164500;  -91.459000
 3; 62.4;  -38.641000;   -5.043100;  -99.096000
 3; 64.8;   39.493000;   -5.455000; -106.890000
 3; 67.2;  125.310000;   -4.851600;  -97.857000
 3; 69.6;   89.179000;   -4.207100;  -81.518000
 3; 72.0;   44.165000;   -4.442700;  -75.402000
 3; 74.4;   44.332000;   -4.856800;  -79.531000
 3; 76.8;  134.690000;   -4.608100;  -77.849000
 3; 79.2;  173.630000;   -3.489700;  -59.929000
 3; 81.6;  147.010000;   -2.433800;  -38.621000
 3; 84.0;  129.730000;   -1.749700;  -22.692000
 3; 86.4;  120.920000;   -1.358700;  -11.998000
 3; 88.8;  117.490000;   -1.073400;   -4.139100
 3; 91.2;  118.230000;   -0.726180;    3.171500
 3; 93.6;  123.230000;   -0.226940;   11.098000
 3; 96.0;  134.400000;    0.580730;   22.144000
 3; 98.4;  155.710000;    1.823800;   38.921000
 3;100.8;  170.640000;    3.256200;   61.170000
 3;103.2;   71.109000;    4.039900;   78.237000
 3;105.6;   18.636000;    3.742300;   78.059000
 3;108.0;   55.500000;    3.663600;   73.788000
 3;110.4;  107.420000;    4.637400;   81.845000
 3;112.8;   99.951000;    5.940600;  100.280000
 3;115.2;  -27.814000;    6.141100;  108.500000
 3;117.6;  -53.357000;    5.456300;   98.469000
 3;120.0;    9.063900;    5.517900;   91.178000
 3;122.4;   51.239000;    6.527200;   99.898000
 3;124.8;  -36.359000;    6.992100;  109.840000
 3;127.2; -142.240000;    6.117200;  100.040000
 3;129.6;  -94.101000;    5.267300;   81.452000
 3;132.0;  -40.694000;    5.422700;   74.843000
 3;134.4;  -35.980000;    6.053000;   80.719000
 3;136.8; -142.830000;    5.807300;   80.141000
 3;139.2; -183.480000;    4.538100;   60.476000
 3;141.6; -149.790000;    3.385400;   37.417000
 3;144.0; -131.540000;    2.751000;   21.409000
 3;146.4; -122.350000;    2.392500;   10.736000
 3;148.8; -118.940000;    2.134100;    2.939800
 3;151.2; -119.890000;    1.795400;   -4.193400
 3;153.6; -125.300000;    1.299900;  -12.059000
 3;156.0; -137.560000;    0.461620;  -23.392000
 3;158.4; -162.240000;   -0.882640;  -41.043000
 3;160.8; -182.590000;   -2.489000;  -65.035000
 3;163.2;  -58.372000;   -3.254500;  -82.383000
 3;165.6;  -10.281000;   -2.825100;  -79.959000
 3;168.0;  -59.243000;   -2.746300;  -74.702000
 3;170.4; -118.750000;   -3.821000;  -84.434000
 3;172.8;  -99.232000;   -5.149900; -104.920000
 3;175.2;   45.374000;   -5.092800; -111.840000
 3;177.6;   55.037000;   -4.241000;  -99.185000
 3;180.0;  -16.696000;   -4.412400;  -92.384000
 3;182.4;  -58.649000;   -5.536400; -103.430000
 3;184.8;   52.788000;   -5.842900; -113.410000
 3;187.2;  152.320000;   -4.756700; -100.500000
 3;189.6;   90.814000;   -3.918800;  -80.889000
 3;192.0;   33.792000;   -4.196200;  -75.792000
 3;194.4;   39.149000;   -4.840700;  -83.021000
 3;196.8;  164.430000;   -4.422100;  -80.860000
 3;199.2;  183.500000;   -3.020000;  -58.799000
 3;201.6;  148.580000;   -1.907300;  -35.694000
 3;204.0;  130.660000;   -1.297100;  -19.999000
 3;206.4;  122.140000;   -1.004700;   -9.865900
 3;208.8;  119.150000;   -0.740370;   -2.384100
 3;211.2;  120.520000;   -0.417750;    4.760600
 3;213.6;  126.550000;    0.078878;   12.857000
 3;216.0;  140.000000;    0.928740;   24.749000
 3;218.4;  166.700000;    2.230800;   43.391000
 3;220.8;  175.690000;    3.677700;   67.686000
 3;223.2;   47.497000;    4.148200;   82.716000
 3;225.6;   13.719000;    3.645300;   78.826000
 3;228.0;   65.994000;    3.696000;   74.749000
 3;230.4;  124.220000;    4.842000;   86.264000
 3;232.8;   79.137000;    6.017900;  106.180000
 3;235.2;  -54.300000;    5.774000;  110.010000
 3;237.6;  -46.551000;    5.004800;   96.938000
 3;240.0;   22.286000;    5.264300;   91.899000
 3;242.4;   47.173000;    6.209100;  103.170000
 3;244.8;  -68.984000;    6.354700;  110.540000
 3;247.2; -141.030000;    5.312900;   96.206000
 3;249.6;  -83.474000;    4.697100;   78.387000
 3;252.0;  -32.906000;    5.037300;   74.822000
 3;254.4;  -52.092000;    5.553700;   80.902000
 3;256.8; -168.600000;    5.097100;   76.296000
 3;259.2; -174.110000;    3.923400;   54.324000
 3;261.6; -144.290000;    3.031000;   32.804000
 3;264.0; -128.380000;    2.527700;   18.077000
 3;266.4; -120.640000;    2.183800;    8.196200
 3;268.8; -118.070000;    2.073600;    0.790220
 3;271.2; -119.670000;    1.757300;   -6.486400
 3;273.6; -125.770000;    1.287600;  -14.801000
 3;276.0; -138.870000;    0.504930;  -26.921000
 3;278.4; -162.630000;   -0.677640;  -45.231000
 3;280.8; -157.070000;   -1.880700;  -67.641000
 3;283.2;  -48.991000;   -2.288900;  -80.667000
 3;285.6;  -23.241000;   -2.026400;  -77.747000
 3;288.0;  -67.774000;   -2.249300;  -75.506000
 3;290.4; -114.810000;   -3.334400;  -86.778000
 3;292.8;  -66.083000;   -4.352700; -103.870000
 3;295.2;   44.387000;   -4.204400; -106.680000
 3;297.6;   36.744000;   -3.679800;  -95.925000
 3;300.0;  -20.835000;   -3.986700;  -92.419000
 3;302.4;  -33.111000;   -4.859800; -102.240000
 3;304.8;   68.194000;   -4.992700; -107.530000
 3;307.2;  126.520000;   -4.242200;  -94.612000
 3;309.6;   80.608000;   -3.800000;  -78.838000
 3;312.0;   38.759000;   -4.119300;  -75.156000
 3;314.4;   58.764000;   -4.593900;  -79.333000
 3;316.8;  155.020000;   -4.293300;  -74.199000
 3;319.2;  166.700000;   -3.304200;  -54.215000
 3;321.6;  141.900000;   -2.504700;  -34.063000
 3;324.0;  126.950000;   -2.042800;  -19.511000
 3;326.4;  119.480000;   -1.733300;   -9.513000
 3;328.8;  116.890000;   -1.496500;   -1.917800
 3;331.2;  118.300000;   -1.177600;    5.493400
 3;333.6;  124.020000;   -0.690330;   13.913000
 3;336.0;  135.870000;    0.091200;   25.714000
 3;338.4;  155.860000;    1.158800;   43.090000
 3;340.8;  150.310000;    2.470900;   64.117000
 3;343.2;   58.852000;    3.040700;   77.237000
 3;345.6;   28.194000;    2.948900;   76.074000
 3;348.0;   64.101000;    3.171800;   74.358000
 3;350.4;  105.170000;    4.168000;   84.233000
 3;352.8;   70.102000;    5.202400;   99.950000
 3;355.2;  -31.275000;    5.278200;  104.110000
 3;357.6;  -36.487000;    4.870800;   95.047000
 3;360.0;   13.584000;    5.119500;   90.909000
 4;  0.0;   36.798000;    3.321500;  103.550000
 4;  2.4;  -67.498000;    2.886100;  107.080000
 4;  4.8; -118.170000;    2.436500;   92.642000
 4;  7.2;  -71.870000;    2.324200;   77.769000
 4;  9.6;  -30.018000;    2.274100;   75.453000
 4; 12.0;  -55.646000;    1.900300;   79.721000
 4; 14.4; -153.910000;    1.258100;   73.147000
 4; 16.8; -163.510000;    0.672220;   51.972000
 4; 19.2; -139.120000;    0.322710;   31.760000
 4; 21.6; -125.150000;    0.091947;   17.665000
 4; 24.0; -118.450000;   -0.128360;    7.972200
 4; 26.4; -116.530000;   -0.356510;    0.460590
 4; 28.8; -118.770000;   -0.670920;   -7.012600
 4; 31.2; -125.550000;   -1.029400;  -15.663000
 4; 33.6; -139.250000;   -1.512200;  -28.041000
 4; 36.0; -163.310000;   -1.969200;  -46.408000
 4; 38.4; -163.100000;   -2.163800;  -68.457000
 4; 40.8;  -58.007000;   -2.077900;  -81.338000
 4; 43.2;  -28.096000;   -2.040600;  -78.542000
