# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 10 mm
# Rotation step angle: 3.5999999999999996°
# sensor pos #1: 15 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
 93.6;   85.396000;   -8.676400;  -15.230000
 97.2;   85.494000;   -8.727900;   -4.520800
100.8;   85.329000;   -8.468000;    5.739500
104.4;   84.760000;   -7.862000;   16.178000
108.0;   80.780000;   -6.909400;   27.412000
111.6;   69.481000;   -5.723500;   37.781000
115.2;   55.185000;   -4.315700;   45.528000
118.8;   43.773000;   -2.678000;   51.473000
122.4;   29.313000;   -0.995780;   56.351000
126.0;   11.003000;    0.726360;   58.870000
129.6;   -3.384200;    2.447800;   59.087000
133.2;  -19.163000;    4.079900;   58.003000
136.8;  -37.305000;    5.598500;   54.395000
140.4;  -49.664000;    6.954400;   48.710000
144.0;  -61.899000;    8.150400;   41.990000
147.6;  -75.905000;    8.950600;   33.227000
151.2;  -83.786000;    9.461100;   22.207000
154.8;  -85.410000;    9.697100;   10.793000
158.4;  -85.233000;    9.641800;    0.408120
162.0;  -85.065000;    9.278100;   -9.843000
165.6;  -83.845000;    8.604100;  -20.556000
169.2;  -77.774000;    7.621300;  -31.632000
172.8;  -64.375000;    6.384200;  -41.369000
176.4;  -51.155000;    4.986500;  -48.242000
180.0;  -39.680000;    3.341300;  -53.857000
183.6;  -23.156000;    1.633000;  -58.161000
187.2;   -5.878800;   -0.127610;  -59.767000
190.8;    8.256800;   -1.904300;  -59.566000
194.4;   25.621000;   -3.747400;  -57.853000
198.0;   42.242000;   -5.041600;  -53.247000
201.6;   53.507000;   -6.355300;  -47.238000
205.2;   66.707000;   -7.426900;  -40.138000
208.8;   79.615000;   -8.147600;  -30.386000
212.4;   84.942000;   -8.589700;  -19.159000
216.0;   85.615000;   -8.725600;   -8.070200
219.6;   85.403000;   -8.571400;    2.157500
223.2;   85.137000;   -8.103200;   12.412000
226.8;   82.793000;   -7.328700;   23.575000
230.4;   74.224000;   -6.305200;   34.364000
234.0;   59.802000;   -5.016600;   43.149000
237.6;   47.698000;   -3.490900;   49.442000
241.2;   35.191000;   -1.840000;   54.754000
244.8;   17.030000;   -0.090648;   58.273000
248.4;    1.301900;    1.636300;   59.064000
252.0;  -13.369000;    3.377500;   58.400000
255.6;  -31.415000;    4.957000;   55.802000
259.2;  -45.773000;    6.378200;   50.624000
262.8;  -57.105000;    7.672400;   44.236000
266.4;  -70.884000;    8.660100;   36.501000
270.0;  -81.533000;    9.310600;   25.984000
273.6;  -84.754000;    9.691500;   14.692000
277.2;  -84.863000;    9.766100;    4.032900
280.8;  -84.662000;    9.535000;   -6.180000
284.4;  -84.081000;    8.990900;  -16.517000
288.0;  -80.177000;    8.123900;  -27.697000
291.6;  -69.147000;    7.009600;  -38.013000
295.2;  -55.075000;    5.633600;  -45.772000
298.8;  -43.708000;    4.012700;  -51.737000
302.4;  -29.501000;    2.324900;  -56.611000
306.0;  -11.265000;    0.539660;  -59.216000
309.6;    3.097500;   -1.230300;  -59.485000
313.2;   18.784000;   -2.932300;  -58.449000
316.8;   36.834000;   -4.514000;  -54.892000
320.4;   49.287000;   -5.947900;  -49.260000
324.0;   61.440000;   -7.254800;  -42.473000
327.6;   75.236000;   -8.145400;  -33.821000
331.2;   83.223000;   -8.715200;  -22.895000
334.8;   84.959000;   -8.968000;  -11.580000
338.4;   84.826000;   -8.921700;   -1.287700
342.0;   84.654000;   -8.552400;    8.930500
345.6;   83.455000;   -7.889600;   19.592000
349.2;   77.456000;   -6.864600;   30.622000
352.8;   64.240000;   -5.587200;   40.355000
356.4;   51.101000;   -4.110700;   47.242000
360.0;   39.776000;   -2.354200;   52.899000
