# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 10 mm
# Rotation step angle: 1.2°
# sensor pos #1: 5 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
120.0;   -0.504040;    0.859660;  -59.541000
121.2;    3.834200;   -0.472640;  -59.448000
122.4;    8.574600;   -1.798600;  -59.319000
123.6;   14.320000;   -3.083500;  -59.094000
124.8;   20.889000;   -4.313500;  -58.674000
126.0;   28.198000;   -5.563300;  -57.900000
127.2;   35.595000;   -6.826100;  -56.715000
128.4;   42.016000;   -8.039000;  -55.084000
129.6;   47.054000;   -9.211500;  -53.182000
130.8;   50.807000;  -10.317000;  -51.197000
132.0;   54.101000;  -11.443000;  -49.184000
133.2;   57.506000;  -12.469000;  -47.098000
134.4;   61.661000;  -13.475000;  -44.991000
135.6;   66.671000;  -14.414000;  -42.786000
136.8;   72.259000;  -15.276000;  -40.401000
138.0;   78.022000;  -16.089000;  -37.595000
139.2;   83.403000;  -16.840000;  -34.295000
140.4;   87.559000;  -17.528000;  -30.614000
141.6;   90.330000;  -18.099000;  -26.748000
142.8;   91.871000;  -18.581000;  -22.882000
144.0;   92.609000;  -18.943000;  -19.024000
145.2;   92.778000;  -19.269000;  -15.072000
146.4;   92.664000;  -19.513000;  -11.298000
147.6;   92.424000;  -19.679000;   -7.786400
148.8;   92.196000;  -19.781000;   -4.463500
150.0;   92.043000;  -19.819000;   -1.186400
151.2;   91.973000;  -19.791000;    2.177100
152.4;   91.991000;  -19.727000;    5.503300
153.6;   92.090000;  -19.628000;    8.835500
154.8;   92.055000;  -19.375000;   12.206000
156.0;   91.903000;  -19.122000;   15.723000
157.2;   91.409000;  -18.798000;   19.526000
158.4;   90.191000;  -18.327000;   23.448000
159.6;   88.086000;  -17.827000;   27.307000
160.8;   84.890000;  -17.251000;   31.003000
162.0;   80.416000;  -16.599000;   34.578000
163.2;   74.682000;  -15.797000;   37.973000
164.4;   68.558000;  -14.927000;   40.932000
165.6;   62.939000;  -14.009000;   43.375000
166.8;   58.229000;  -13.071000;   45.452000
168.0;   54.339000;  -12.053000;   47.344000
169.2;   50.854000;  -10.950000;   49.248000
170.4;   47.384000;   -9.802600;   51.135000
171.6;   43.299000;   -8.681200;   52.967000
172.8;   38.183000;   -7.531100;   54.694000
174.0;   31.739000;   -6.344100;   56.233000
175.2;   24.246000;   -5.071900;   57.500000
176.4;   16.856000;   -3.782900;   58.310000
177.6;   10.301000;   -2.489000;   58.730000
178.8;    4.977800;   -1.231400;   58.833000
180.0;    0.470560;    0.023241;   58.770000
181.2;   -3.927400;    1.376100;   58.668000
182.4;   -8.688300;    2.681900;   58.537000
183.6;  -14.362000;    3.963800;   58.301000
184.8;  -20.837000;    5.183700;   57.846000
186.0;  -28.079000;    6.415600;   57.074000
187.2;  -35.451000;    7.680300;   55.841000
188.4;  -41.801000;    8.892700;   54.224000
189.6;  -46.813000;   10.061000;   52.320000
190.8;  -50.555000;   11.157000;   50.336000
192.0;  -53.783000;   12.236000;   48.297000
193.2;  -57.200000;   13.287000;   46.202000
194.4;  -61.250000;   14.289000;   44.093000
195.6;  -66.171000;   15.243000;   41.916000
196.8;  -71.598000;   16.093000;   39.508000
198.0;  -77.272000;   16.900000;   36.737000
199.2;  -82.561000;   17.665000;   33.449000
200.4;  -86.641000;   18.351000;   29.833000
201.6;  -89.407000;   18.919000;   26.019000
202.8;  -90.949000;   19.406000;   22.219000
204.0;  -91.700000;   19.809000;   18.350000
205.2;  -91.899000;   20.149000;   14.428000
206.4;  -91.793000;   20.400000;   10.691000
207.6;  -91.567000;   20.585000;    7.165200
208.8;  -91.338000;   20.685000;    3.864800
210.0;  -91.188000;   20.742000;    0.610260
211.2;  -91.100000;   20.723000;   -2.725200
212.4;  -91.111000;   20.663000;   -6.029300
213.6;  -91.170000;   20.526000;   -9.344800
214.8;  -91.168000;   20.340000;  -12.662000
216.0;  -91.006000;   20.114000;  -16.180000
217.2;  -90.477000;   19.762000;  -19.953000
218.4;  -89.313000;   19.344000;  -23.811000
219.6;  -87.258000;   18.849000;  -27.639000
220.8;  -84.103000;   18.225000;  -31.308000
222.0;  -79.766000;   17.609000;  -34.852000
223.2;  -74.215000;   16.830000;  -38.228000
224.4;  -68.265000;   15.975000;  -41.146000
225.6;  -62.698000;   15.060000;  -43.620000
226.8;  -58.000000;   14.078000;  -45.710000
228.0;  -54.130000;   13.074000;  -47.608000
229.2;  -50.702000;   11.994000;  -49.514000
230.4;  -47.271000;   10.871000;  -51.388000
231.6;  -43.218000;    9.730300;  -53.246000
232.8;  -38.107000;    8.532800;  -54.990000
234.0;  -31.748000;    7.370400;  -56.561000
235.2;  -24.423000;    6.116500;  -57.820000
236.4;  -17.077000;    4.841700;  -58.662000
237.6;  -10.543000;    3.548500;  -59.107000
238.8;   -5.229000;    2.278600;  -59.241000
240.0;   -0.640390;    0.981770;  -59.216000
241.2;    3.694600;   -0.331870;  -59.137000
242.4;    8.441100;   -1.645900;  -59.001000
243.6;   14.088000;   -2.922500;  -58.782000
244.8;   20.546000;   -4.159600;  -58.365000
246.0;   27.818000;   -5.418000;  -57.578000
247.2;   35.096000;   -6.691000;  -56.384000
248.4;   41.485000;   -7.923600;  -54.769000
249.6;   46.476000;   -9.090100;  -52.893000
250.8;   50.243000;  -10.204000;  -50.938000
252.0;   53.499000;  -11.281000;  -48.892000
253.2;   56.884000;  -12.358000;  -46.829000
254.4;   60.910000;  -13.371000;  -44.749000
255.6;   65.773000;  -14.318000;  -42.563000
256.8;   71.157000;  -15.171000;  -40.223000
258.0;   76.848000;  -15.996000;  -37.454000
259.2;   82.210000;  -16.813000;  -34.223000
260.4;   86.318000;  -17.430000;  -30.590000
261.6;   89.142000;  -18.020000;  -26.786000
262.8;   90.754000;  -18.491000;  -22.997000
264.0;   91.553000;  -18.831000;  -19.126000
265.2;   91.780000;  -19.162000;  -15.238000
266.4;   91.692000;  -19.410000;  -11.515000
267.6;   91.480000;  -19.582000;   -7.976000
268.8;   91.276000;  -19.687000;   -4.695600
270.0;   91.110000;  -19.712000;   -1.387500
271.2;   91.049000;  -19.678000;    1.933900
272.4;   91.054000;  -19.605000;    5.223600
273.6;   91.097000;  -19.463000;    8.568300
274.8;   91.105000;  -19.260000;   11.884000
276.0;   90.967000;  -18.987000;   15.418000
277.2;   90.455000;  -18.645000;   19.172000
278.4;   89.329000;  -18.228000;   23.047000
279.6;   87.279000;  -17.704000;   26.889000
280.8;   84.212000;  -17.131000;   30.553000
282.0;   79.836000;  -16.456000;   34.142000
283.2;   74.328000;  -15.661000;   37.513000
284.4;   68.386000;  -14.813000;   40.452000
285.6;   62.829000;  -13.900000;   42.940000
286.8;   58.148000;  -12.950000;   45.011000
288.0;   54.240000;  -11.912000;   46.957000
289.2;   50.797000;  -10.839000;   48.847000
290.4;   47.391000;   -9.728600;   50.738000
291.6;   43.364000;   -8.595000;   52.597000
292.8;   38.360000;   -7.454900;   54.328000
294.0;   32.009000;   -6.260800;   55.914000
295.2;   24.648000;   -5.012100;   57.207000
296.4;   17.269000;   -3.731000;   58.059000
297.6;   10.680000;   -2.440900;   58.504000
298.8;    5.331900;   -1.203400;   58.653000
300.0;    0.712110;    0.068422;   58.610000
301.2;   -3.627200;    1.384300;   58.529000
302.4;   -8.351800;    2.677000;   58.392000
303.6;  -13.959000;    3.947300;   58.171000
304.8;  -20.401000;    5.166900;   57.750000
306.0;  -27.616000;    6.395000;   56.979000
307.2;  -34.950000;    7.620900;   55.794000
308.4;  -41.344000;    8.839700;   54.185000
309.6;  -46.389000;    9.995800;   52.301000
310.8;  -50.178000;   11.081000;   50.338000
312.0;  -53.365000;   12.050000;   48.357000
313.2;  -56.770000;   13.105000;   46.284000
314.4;  -60.780000;   14.115000;   44.195000
315.6;  -65.609000;   15.034000;   42.006000
316.8;  -70.979000;   15.861000;   39.657000
318.0;  -76.669000;   16.661000;   36.880000
319.2;  -81.906000;   17.360000;   33.613000
320.4;  -86.088000;   18.079000;   30.017000
321.6;  -88.889000;   18.645000;   26.199000
322.8;  -90.493000;   19.097000;   22.391000
324.0;  -91.272000;   19.518000;   18.477000
325.2;  -91.490000;   19.837000;   14.610000
326.4;  -91.395000;   20.068000;   10.833000
327.6;  -91.195000;   20.237000;    7.308200
328.8;  -90.979000;   20.347000;    4.029600
330.0;  -90.783000;   20.328000;    0.727770
331.2;  -90.770000;   20.353000;   -2.577000
332.4;  -90.780000;   20.270000;   -5.881100
333.6;  -90.859000;   20.133000;   -9.201800
334.8;  -90.893000;   19.930000;  -12.520000
336.0;  -90.779000;   19.651000;  -16.034000
337.2;  -90.294000;   19.295000;  -19.784000
338.4;  -89.224000;   18.872000;  -23.644000
339.6;  -87.235000;   18.384000;  -27.504000
340.8;  -84.205000;   17.834000;  -31.176000
342.0;  -79.875000;   17.158000;  -34.774000
343.2;  -74.416000;   16.394000;  -38.151000
344.4;  -68.477000;   15.541000;  -41.129000
345.6;  -62.860000;   14.606000;  -43.644000
346.8;  -58.233000;   13.722000;  -45.726000
348.0;  -54.328000;   12.712000;  -47.685000
349.2;  -50.926000;   11.661000;  -49.593000
350.4;  -47.536000;   10.562000;  -51.502000
351.6;  -43.498000;    9.443500;  -53.382000
352.8;  -38.472000;    8.327000;  -55.143000
354.0;  -32.089000;    7.150800;  -56.745000
355.2;  -24.714000;    5.919700;  -58.033000
356.4;  -17.303000;    4.659100;  -58.898000
357.6;  -10.726000;    3.387600;  -59.357000
358.8;   -5.388100;    2.159500;  -59.512000
360.0;   -0.804220;    0.898500;  -59.496000
