# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 5 mm
# Rotation step angle: 2.4°
# sensor pos #1: 0 mm
# sensor pos #2: 15 mm
# sensor pos #3: 30 mm
# sensor pos #4: 45 mm
# sensor pos #5: 60 mm
# sensor pos #6: 75 mm
# sensor pos #7: 90 mm
#
# ZPos#; a[°]; X1_magn[mT]; Y1_magn[mT]; Z1_magn[mT]
 1; 81.6;   64.711000;  -18.319000;   57.689000
 1; 84.0;   55.277000;  -14.309000;   63.254000
 1; 86.4;   28.132000;   -9.617700;   67.577000
 1; 88.8;    5.376600;   -5.017300;   68.060000
 1; 91.2;   -1.149500;   -0.439410;   66.910000
 1; 93.6;   -5.300100;    4.091500;   67.143000
 1; 96.0;  -24.164000;    8.608600;   67.718000
 1; 98.4;  -51.954000;   13.253000;   65.390000
 1;100.8;  -65.341000;   17.402000;   59.931000
 1;103.2;  -66.190000;   21.127000;   54.564000
 1;105.6;  -71.399000;   24.668000;   50.843000
 1;108.0;  -89.468000;   28.018000;   46.928000
 1;110.4; -110.280000;   31.041000;   39.586000
 1;112.8; -117.570000;   33.183000;   29.729000
 1;115.2; -116.540000;   34.567000;   19.947000
 1;117.6; -113.970000;   35.306000;   11.311000
 1;120.0; -112.250000;   35.623000;    3.895500
 1;122.4; -111.930000;   35.679000;   -2.993100
 1;124.8; -112.900000;   35.475000;   -9.831900
 1;127.2; -114.610000;   34.873000;  -17.799000
 1;129.6; -114.990000;   33.728000;  -26.930000
 1;132.0; -108.500000;   31.841000;  -36.495000
 1;134.4;  -89.475000;   29.045000;  -45.003000
 1;136.8;  -70.631000;   25.809000;  -50.077000
 1;139.2;  -63.271000;   22.360000;  -53.346000
 1;141.6;  -61.578000;   18.771000;  -57.424000
 1;144.0;  -50.987000;   14.893000;  -62.585000
 1;146.4;  -26.513000;   10.427000;  -66.395000
 1;148.8;   -6.532000;    5.987300;  -66.930000
 1;151.2;    0.538370;    1.565800;  -66.120000
 1;153.6;    6.353000;   -2.798900;  -66.303000
 1;156.0;   24.500000;   -7.239500;  -66.596000
 1;158.4;   49.165000;  -11.738000;  -64.147000
 1;160.8;   61.590000;  -15.718000;  -59.150000
 1;163.2;   63.865000;  -19.383000;  -54.086000
 1;165.6;   69.635000;  -22.820000;  -50.338000
 1;168.0;   86.078000;  -26.042000;  -46.226000
 1;170.4;  104.470000;  -28.940000;  -39.273000
 1;172.8;  112.000000;  -31.051000;  -30.156000
 1;175.2;  111.870000;  -32.419000;  -20.612000
 1;177.6;  109.960000;  -33.192000;  -12.371000
 1;180.0;  108.520000;  -33.480000;   -5.109500
 1;182.4;  108.210000;  -33.489000;    1.841900
 1;184.8;  109.050000;  -33.253000;    8.622600
 1;187.2;  110.480000;  -32.644000;   16.252000
 1;189.6;  110.500000;  -31.492000;   25.183000
 1;192.0;  104.610000;  -29.678000;   34.307000
 1;194.4;   88.103000;  -27.036000;   42.582000
 1;196.8;   70.305000;  -23.925000;   47.933000
 1;199.2;   62.021000;  -20.598000;   51.411000
 1;201.6;   59.349000;  -17.097000;   55.401000
 1;204.0;   49.849000;  -13.330000;   60.295000
 1;206.4;   28.145000;   -9.066900;   64.143000
 1;208.8;    8.285700;   -4.738800;   65.063000
 1;211.2;   -0.196150;   -0.418120;   64.454000
 1;213.6;   -6.055100;    3.852500;   64.538000
 1;216.0;  -21.878000;    8.113100;   64.823000
 1;218.4;  -45.249000;   12.469000;   62.846000
 1;220.8;  -59.046000;   16.377000;   58.341000
 1;223.2;  -62.693000;   19.948000;   53.414000
 1;225.6;  -67.956000;   23.309000;   49.598000
 1;228.0;  -82.738000;   26.462000;   45.628000
 1;230.4; -100.780000;   29.307000;   39.171000
 1;232.8; -109.520000;   31.415000;   30.531000
 1;235.2; -110.370000;   32.838000;   21.183000
 1;237.6; -108.770000;   33.660000;   12.757000
 1;240.0; -107.510000;   34.050000;    5.559900
 1;242.4; -107.240000;   34.138000;   -1.292900
 1;244.8; -108.070000;   33.949000;   -7.948700
 1;247.2; -109.630000;   33.438000;  -15.401000
 1;249.6; -110.350000;   32.458000;  -23.988000
 1;252.0; -106.040000;   30.794000;  -33.177000
 1;254.4;  -91.361000;   28.330000;  -41.797000
 1;256.8;  -73.272000;   25.374000;  -47.577000
 1;259.2;  -63.538000;   22.130000;  -51.308000
 1;261.6;  -61.025000;   18.710000;  -55.239000
 1;264.0;  -53.683000;   15.080000;  -60.212000
 1;266.4;  -32.961000;   10.840000;  -64.644000
 1;268.8;  -11.272000;    6.505200;  -66.097000
 1;271.2;   -1.361700;    2.205000;  -65.642000
 1;273.6;    3.504700;   -2.078300;  -65.736000
 1;276.0;   17.889000;   -6.401200;  -66.365000
 1;278.4;   42.367000;  -10.872000;  -64.970000
 1;280.8;   58.732000;  -14.944000;  -60.706000
 1;283.2;   62.927000;  -18.677000;  -55.601000
 1;285.6;   66.939000;  -22.168000;  -51.783000
 1;288.0;   81.166000;  -25.493000;  -48.179000
 1;290.4;  101.650000;  -28.613000;  -41.998000
 1;292.8;  112.480000;  -30.965000;  -33.216000
 1;295.2;  113.760000;  -32.598000;  -23.606000
 1;297.6;  111.910000;  -33.588000;  -14.711000
 1;300.0;  110.230000;  -34.047000;   -7.054700
 1;302.4;  109.830000;  -34.232000;   -0.213820
 1;304.8;  110.650000;  -34.134000;    6.470800
 1;307.2;  112.440000;  -33.658000;   14.108000
 1;309.6;  113.800000;  -32.696000;   22.779000
 1;312.0;  110.550000;  -31.004000;   32.242000
 1;314.4;   95.685000;  -28.343000;   41.460000
 1;316.8;   75.774000;  -25.109000;   47.564000
 1;319.2;   65.122000;  -21.582000;   51.312000
 1;321.6;   63.736000;  -17.988000;   55.267000
 1;324.0;   57.465000;  -14.193000;   60.670000
 1;326.4;   35.175000;   -9.850400;   65.612000
 1;328.8;   10.737000;   -5.382200;   67.146000
 1;331.2;    0.467630;   -0.891230;   66.411000
 1;333.6;   -2.802900;    3.490300;   66.433000
 1;336.0;  -17.236000;    7.875200;   67.303000
 1;338.4;  -44.550000;   12.597000;   66.053000
 1;340.8;  -62.310000;   16.814000;   61.443000
 1;343.2;  -65.243000;   20.647000;   56.011000
 1;345.6;  -67.992000;   24.223000;   52.216000
 1;348.0;  -83.334000;   27.692000;   48.886000
 1;350.4; -106.580000;   30.918000;   42.640000
 1;352.8; -118.150000;   33.335000;   33.271000
 1;355.2; -118.770000;   34.936000;   23.099000
 1;357.6; -116.410000;   35.833000;   13.961000
 1;360.0; -114.640000;   36.244000;    6.296000
 2;  0.0; -106.580000;    9.979400;   -2.125100
 2;  2.4; -108.250000;    9.684000;   -9.782400
 2;  4.8; -111.540000;    9.236700;  -18.669000
 2;  7.2; -114.990000;    8.622400;  -29.237000
 2;  9.6; -112.930000;    7.963000;  -40.991000
 2; 12.0;  -95.268000;    7.181000;  -51.967000
 2; 14.4;  -71.419000;    6.308400;  -58.696000
 2; 16.8;  -61.392000;    5.239300;  -62.404000
 2; 19.2;  -63.667000;    4.063500;  -66.724000
 2; 21.6;  -58.560000;    2.901100;  -72.981000
 2; 24.0;  -32.247000;    1.758100;  -78.348000
 2; 26.4;   -6.911400;    0.607620;  -79.234000
 2; 28.8;   -1.035900;   -0.657100;  -77.865000
 2; 31.2;   -0.795790;   -1.902800;  -78.127000
 2; 33.6;   16.348000;   -3.008400;  -79.151000
 2; 36.0;   47.085000;   -4.060700;  -76.768000
 2; 38.4;   61.612000;   -5.041600;  -70.528000
 2; 40.8;   60.037000;   -6.052100;  -64.315000
 2; 43.2;   63.262000;   -6.930700;  -60.337000
 2; 45.6;   83.494000;   -7.592700;  -55.898000
 2; 48.0;  107.730000;   -8.106200;  -47.173000
 2; 50.4;  115.330000;   -8.483300;  -35.488000
 2; 52.8;  112.920000;   -8.768200;  -23.521000
 2; 55.2;  109.320000;   -8.922100;  -13.432000
 2; 57.6;  107.260000;   -8.953400;   -5.143100
 2; 60.0;  107.180000;   -8.820100;    2.684500
 2; 62.4;  109.040000;   -8.590100;   10.445000
 2; 64.8;  112.410000;   -8.088600;   19.628000
 2; 67.2;  115.460000;   -7.516600;   30.460000
 2; 69.6;  111.740000;   -6.870600;   42.161000
 2; 72.0;   91.605000;   -6.106200;   52.793000
 2; 74.4;   68.510000;   -5.215200;   58.904000
 2; 76.8;   60.863000;   -4.146600;   62.379000
 2; 79.2;   63.084000;   -2.981500;   66.900000
 2; 81.6;   55.171000;   -1.849000;   73.162000
 2; 84.0;   27.408000;   -0.713860;   77.850000
 2; 86.4;    4.554400;    0.456760;   78.116000
 2; 88.8;    0.324690;    1.722600;   76.704000
 2; 91.2;   -1.706600;    2.960100;   76.990000
 2; 93.6;  -20.901000;    4.039900;   77.511000
 2; 96.0;  -49.761000;    5.120600;   74.407000
 2; 98.4;  -61.384000;    6.165400;   68.101000
 2;100.8;  -60.180000;    7.202700;   62.131000
 2;103.2;  -65.457000;    8.124300;   58.042000
 2;105.6;  -85.765000;    8.824800;   53.095000
 2;108.0; -106.960000;    9.368800;   44.094000
 2;110.4; -112.850000;    9.812100;   32.599000
 2;112.8; -110.520000;   10.124000;   21.274000
 2;115.2; -107.270000;   10.296000;   11.473000
 2;117.6; -105.490000;   10.344000;    3.378800
 2;120.0; -105.490000;   10.219000;   -4.271000
 2;122.4; -107.170000;    9.930800;  -12.099000
 2;124.8; -110.110000;    9.500700;  -21.089000
 2;127.2; -112.090000;    8.927100;  -31.664000
 2;129.6; -106.870000;    8.263900;  -42.820000
 2;132.0;  -87.584000;    7.457000;  -52.598000
 2;134.4;  -67.291000;    6.535000;  -58.394000
 2;136.8;  -60.398000;    5.425700;  -61.973000
 2;139.2;  -60.809000;    4.265100;  -66.552000
 2;141.6;  -51.555000;    3.099700;  -72.389000
 2;144.0;  -26.221000;    1.910100;  -76.577000
 2;146.4;   -6.113800;    0.688650;  -76.952000
 2;148.8;   -0.880100;   -0.591760;  -75.909000
 2;151.2;    3.154700;   -1.862400;  -76.155000
 2;153.6;   21.587000;   -3.008400;  -76.348000
 2;156.0;   47.470000;   -4.132400;  -73.243000
 2;158.4;   58.724000;   -5.203300;  -67.428000
 2;160.8;   59.323000;   -6.261200;  -61.780000
 2;163.2;   65.340000;   -7.203300;  -57.501000
 2;165.6;   83.573000;   -7.940700;  -52.503000
 2;168.0;  102.920000;   -8.530400;  -43.825000
 2;170.4;  109.340000;   -8.932100;  -32.952000
 2;172.8;  107.970000;   -9.240200;  -22.061000
 2;175.2;  105.280000;   -9.396700;  -12.508000
 2;177.6;  103.680000;   -9.396300;   -4.490100
 2;180.0;  103.650000;   -9.266300;    3.146000
 2;182.4;  105.120000;   -8.964600;   10.846000
 2;184.8;  107.610000;   -8.516500;   19.659000
 2;187.2;  109.150000;   -7.899700;   29.845000
 2;189.6;  104.330000;   -7.190600;   40.572000
 2;192.0;   87.263000;   -6.338100;   50.169000
 2;194.4;   68.205000;   -5.386600;   56.188000
 2;196.8;   60.034000;   -4.263800;   60.070000
 2;199.2;   59.208000;   -3.046900;   64.484000
 2;201.6;   50.910000;   -1.863900;   70.009000
 2;204.0;   28.227000;   -0.634700;   74.263000
 2;206.4;    7.925400;    0.584840;   75.053000
 2;208.8;    0.876680;    1.861500;   74.193000
 2;211.2;   -3.257800;    3.134400;   74.280000
 2;213.6;  -19.452000;    4.278900;   74.454000
 2;216.0;  -43.923000;    5.368500;   71.823000
 2;218.4;  -56.694000;    6.427900;   66.522000
 2;220.8;  -58.552000;    7.454000;   60.964000
 2;223.2;  -63.818000;    8.379300;   56.632000
 2;225.6;  -80.130000;    9.137000;   51.954000
 2;228.0;  -99.416000;    9.739600;   44.002000
 2;230.4; -107.500000;   10.159000;   33.377000
 2;232.8; -107.070000;   10.439000;   22.728000
 2;235.2; -104.680000;   10.609000;   13.187000
 2;237.6; -103.030000;   10.614000;    4.912800
 2;240.0; -102.940000;   10.464000;   -2.595500
 2;242.4; -104.310000;   10.180000;  -10.146000
 2;244.8; -106.840000;    9.688100;  -18.834000
 2;247.2; -108.820000;    9.074200;  -28.761000
 2;249.6; -105.460000;    8.334100;  -39.451000
 2;252.0;  -90.119000;    7.452100;  -49.403000
 2;254.4;  -70.524000;    6.473800;  -55.918000
 2;256.8;  -60.870000;    5.365200;  -60.000000
 2;259.2;  -60.134000;    4.140400;  -64.379000
 2;261.6;  -53.990000;    2.948500;  -69.935000
 2;264.0;  -31.981000;    1.739000;  -74.788000
 2;266.4;  -10.047000;    0.562440;  -76.034000
 2;268.8;   -2.047100;   -0.698180;  -75.340000
 2;271.2;    1.080100;   -1.951700;  -75.483000
 2;273.6;   16.080000;   -3.101000;  -76.039000
 2;276.0;   41.563000;   -4.150300;  -73.998000
 2;278.4;   56.511000;   -5.181600;  -68.787000
 2;280.8;   58.367000;   -6.185400;  -63.101000
 2;283.2;   62.202000;   -7.123400;  -58.993000
 2;285.6;   78.697000;   -7.853000;  -54.588000
 2;288.0;  100.420000;   -8.424300;  -46.770000
 2;290.4;  109.990000;   -8.829800;  -36.238000
 2;292.8;  109.750000;   -9.108000;  -24.972000
 2;295.2;  107.060000;   -9.291700;  -15.034000
 2;297.6;  105.260000;   -9.302600;   -6.743200
 2;300.0;  105.080000;   -9.176000;    1.034500
 2;302.4;  106.540000;   -8.891100;    8.639600
 2;304.8;  109.440000;   -8.432900;   17.283000
 2;307.2;  112.290000;   -7.801100;   27.493000
 2;309.6;  110.220000;   -7.039300;   38.663000
 2;312.0;   94.785000;   -6.175300;   49.323000
 2;314.4;   72.615000;   -5.199600;   56.276000
 2;316.8;   61.496000;   -4.070000;   60.270000
 2;319.2;   61.914000;   -2.861300;   64.491000
 2;321.6;   57.386000;   -1.671300;   70.406000
 2;324.0;   34.590000;   -0.495040;   75.735000
 2;326.4;    9.752200;    0.664370;   77.145000
 2;328.8;    1.410000;    1.880200;   76.125000
 2;331.2;    0.366100;    3.135600;   76.200000
 2;333.6;  -14.150000;    4.250900;   77.140000
 2;336.0;  -42.687000;    5.289700;   75.274000
 2;338.4;  -59.142000;    6.286700;   69.710000
 2;340.8;  -59.601000;    7.284800;   63.612000
 2;343.2;  -61.950000;    8.191500;   59.483000
 2;345.6;  -79.447000;    8.877800;   55.338000
 2;348.0; -103.590000;    9.373700;   47.382000
 2;350.4; -113.390000;    9.699300;   36.274000
 2;352.8; -112.220000;    9.960700;   24.510000
 2;355.2; -108.900000;   10.091000;   14.288000
 2;357.6; -106.790000;   10.109000;    5.826300
 2;360.0; -106.520000;    9.977100;   -2.021600
 3;  0.0; -107.260000;    2.011200;  -12.743000
 3;  2.4; -111.080000;    1.371600;  -22.854000
 3;  4.8; -113.150000;    0.556090;  -34.875000
 3;  7.2; -104.030000;   -0.243000;  -47.328000
 3;  9.6;  -78.118000;   -0.856870;  -57.437000
 3; 12.0;  -58.593000;   -1.181400;  -62.698000
 3; 14.4;  -57.310000;   -1.554400;  -66.382000
 3; 16.8;  -59.967000;   -2.114100;  -72.171000
 3; 19.2;  -44.645000;   -2.709000;  -79.146000
 3; 21.6;  -12.954000;   -3.053200;  -82.984000
 3; 24.0;    3.014600;   -3.194800;  -82.398000
 3; 26.4;    1.150100;   -3.418800;  -81.583000
 3; 28.8;    6.932500;   -3.803800;  -82.960000
 3; 31.2;   34.474000;   -4.002100;  -83.182000
 3; 33.6;   61.042000;   -3.897100;  -78.578000
 3; 36.0;   64.062000;   -3.750400;  -71.644000
 3; 38.4;   60.307000;   -3.762300;  -66.361000
 3; 40.8;   71.362000;   -3.828400;  -62.833000
 3; 43.2;   97.846000;   -3.639500;  -56.816000
 3; 45.6;  115.220000;   -3.132800;  -45.768000
 3; 48.0;  115.380000;   -2.605900;  -33.074000
 3; 50.4;  110.670000;   -2.162300;  -21.318000
 3; 52.8;  106.820000;   -1.824400;  -11.521000
 3; 55.2;  105.130000;   -1.504400;   -3.216700
 3; 57.6;  105.620000;   -1.154500;    4.934600
 3; 60.0;  108.120000;   -0.706760;   13.479000
 3; 62.4;  111.980000;   -0.080192;   23.806000
 3; 64.8;  113.270000;    0.667740;   36.036000
 3; 67.2;  101.910000;    1.406300;   48.373000
 3; 69.6;   75.123000;    1.909300;   57.907000
 3; 72.0;   57.708000;    2.193500;   62.729000
 3; 74.4;   57.801000;    2.565000;   66.472000
 3; 76.8;   58.966000;    3.123600;   72.435000
 3; 79.2;   40.870000;    3.691600;   79.079000
 3; 81.6;    9.860000;    3.971200;   82.187000
 3; 84.0;   -3.612200;    4.078400;   81.256000
 3; 86.4;   -1.870800;    4.306600;   80.459000
 3; 88.8;  -10.009000;    4.660500;   81.648000
 3; 91.2;  -37.690000;    4.821100;   81.290000
 3; 93.6;  -61.195000;    4.724400;   76.252000
 3; 96.0;  -63.083000;    4.614200;   69.448000
 3; 98.4;  -60.938000;    4.687100;   64.406000
 3;100.8;  -73.768000;    4.764700;   60.541000
 3;103.2;  -98.701000;    4.584000;   53.998000
 3;105.6; -113.330000;    4.189700;   42.922000
 3;108.0; -113.020000;    3.743500;   30.632000
 3;110.4; -108.680000;    3.391700;   19.257000
 3;112.8; -105.210000;    3.094900;    9.760500
 3;115.2; -103.710000;    2.825300;    1.610600
 3;117.6; -104.220000;    2.504500;   -6.496700
 3;120.0; -106.510000;    2.087400;  -14.993000
 3;122.4; -109.680000;    1.520200;  -25.165000
 3;124.8; -109.680000;    0.831290;  -37.032000
 3;127.2;  -97.600000;    0.141610;  -48.691000
 3;129.6;  -73.067000;   -0.346800;  -57.642000
 3;132.0;  -57.649000;   -0.686230;  -62.413000
 3;134.4;  -56.869000;   -1.103700;  -66.362000
 3;136.8;  -55.766000;   -1.675000;  -72.151000
 3;139.2;  -37.815000;   -2.241100;  -78.182000
 3;141.6;  -10.276000;   -2.572300;  -80.996000
 3;144.0;    1.989100;   -2.765300;  -80.370000
 3;146.4;    2.231000;   -3.046100;  -79.889000
 3;148.8;   11.731000;   -3.481500;  -80.882000
 3;151.2;   37.153000;   -3.622300;  -80.189000
 3;153.6;   58.340000;   -3.627500;  -75.426000
 3;156.0;   61.353000;   -3.614500;  -69.100000
 3;158.4;   61.046000;   -3.759000;  -64.126000
 3;160.8;   73.460000;   -3.842600;  -60.016000
 3;163.2;   95.786000;   -3.735800;  -53.525000
 3;165.6;  109.690000;   -3.397100;  -42.918000
 3;168.0;  110.380000;   -3.007700;  -31.145000
 3;170.4;  106.850000;   -2.673900;  -20.138000
 3;172.8;  103.790000;   -2.386300;  -10.727000
 3;175.2;  102.410000;   -2.095800;   -2.636900
 3;177.6;  102.840000;   -1.761300;    5.421300
 3;180.0;  104.840000;   -1.318800;   13.817000
 3;182.4;  107.520000;   -0.731030;   23.752000
 3;184.8;  107.190000;   -0.012606;   35.216000
 3;187.2;   96.329000;    0.708810;   46.465000
 3;189.6;   74.092000;    1.215100;   55.364000
 3;192.0;   58.634000;    1.665100;   60.447000
 3;194.4;   56.173000;    2.109400;   64.485000
 3;196.8;   54.572000;    2.714400;   70.034000
 3;199.2;   38.811000;    3.288700;   75.858000
 3;201.6;   12.909000;    3.697200;   78.956000
 3;204.0;   -0.744850;    3.940600;   78.671000
 3;206.4;   -2.548500;    4.239700;   78.156000
 3;208.8;  -10.758000;    4.623200;   78.925000
 3;211.2;  -33.599000;    4.879000;   78.468000
 3;213.6;  -55.013000;    4.934600;   74.284000
 3;216.0;  -60.010000;    4.926000;   68.298000
 3;218.4;  -60.092000;    5.031000;   63.334000
 3;220.8;  -70.857000;    5.144900;   59.293000
 3;223.2;  -92.026000;    5.088100;   53.262000
 3;225.6; -107.190000;    4.763600;   43.270000
 3;228.0; -109.220000;    4.371200;   31.738000
 3;230.4; -106.240000;    3.994000;   20.777000
 3;232.8; -103.260000;    3.711700;   11.282000
 3;235.2; -101.820000;    3.402500;    3.163800
 3;237.6; -102.130000;    3.041500;   -4.873300
 3;240.0; -104.030000;    2.607200;  -13.153000
 3;242.4; -106.840000;    2.001900;  -22.860000
 3;244.8; -107.310000;    1.245000;  -34.180000
 3;247.2;  -98.185000;    0.490000;  -45.578000
 3;249.6;  -76.626000;   -0.131350;  -54.961000
 3;252.0;  -59.700000;   -0.584290;  -60.382000
 3;254.4;  -56.228000;   -1.043900;  -64.441000
 3;256.8;  -55.790000;   -1.646600;  -69.868000
 3;259.2;  -42.096000;   -2.282500;  -75.966000
 3;261.6;  -15.929000;   -2.711200;  -79.642000
 3;264.0;   -0.310880;   -2.957300;  -79.689000
 3;266.4;    1.537900;   -3.257500;  -79.188000
 3;268.8;    7.923200;   -3.659600;  -80.124000
 3;271.2;   30.315000;   -3.933700;  -80.179000
 3;273.6;   54.122000;   -3.962500;  -76.430000
 3;276.0;   60.330000;   -3.898200;  -70.380000
 3;278.4;   59.414000;   -3.943800;  -65.290000
 3;280.8;   68.813000;   -4.017000;  -61.471000
 3;283.2;   91.043000;   -3.892600;  -55.824000
 3;285.6;  108.510000;   -3.470700;  -45.950000
 3;288.0;  111.290000;   -2.969200;  -34.199000
 3;290.4;  108.080000;   -2.524100;  -22.776000
 3;292.8;  104.770000;   -2.148800;  -12.998000
 3;295.2;  103.150000;   -1.837100;   -4.725900
 3;297.6;  103.420000;   -1.460700;    3.385500
 3;300.0;  105.500000;   -0.984200;   11.692000
 3;302.4;  108.820000;   -0.359870;   21.517000
 3;304.8;  110.360000;    0.410090;   33.092000
 3;307.2;  102.120000;    1.183000;   45.023000
 3;309.6;   78.904000;    1.793900;   55.021000
 3;312.0;   59.963000;    2.167300;   60.593000
 3;314.4;   56.811000;    2.560500;   64.478000
 3;316.8;   58.253000;    3.145300;   70.024000
 3;319.2;   44.932000;    3.759500;   76.622000
 3;321.6;   15.910000;    4.181100;   80.654000
 3;324.0;   -1.084300;    4.357700;   80.532000
 3;326.4;   -1.351800;    4.599700;   79.791000
 3;328.8;   -6.479600;    4.986500;   80.943000
 3;331.2;  -30.974000;    5.234100;   81.284000
 3;333.6;  -57.258000;    5.182900;   77.274000
 3;336.0;  -62.564000;    5.044400;   70.774000
 3;338.4;  -59.686000;    5.059700;   65.524000
 3;340.8;  -69.026000;    5.123600;   61.940000
 3;343.2;  -93.653000;    4.975300;   56.348000
 3;345.6; -112.350000;    4.510100;   45.966000
 3;348.0; -114.140000;    3.973500;   33.675000
 3;350.4; -110.050000;    3.529100;   21.917000
 3;352.8; -106.320000;    3.151200;   12.053000
 3;355.2; -104.550000;    2.832000;    3.679700
 3;357.6; -104.890000;    2.461600;   -4.442100
 3;360.0; -107.220000;    1.995600;  -12.828000
 4;  0.0; -113.080000;   -1.666800;  -26.617000
 4;  2.4; -114.960000;   -2.054400;  -39.252000
 4;  4.8; -102.920000;   -2.318000;  -51.780000
 4;  7.2;  -74.430000;   -2.430400;  -61.022000
 4;  9.6;  -57.803000;   -2.490100;  -65.376000
 4; 12.0;  -60.074000;   -2.632800;  -69.160000
 4; 14.4;  -62.445000;   -2.765700;  -75.617000
 4; 16.8;  -42.741000;   -2.783600;  -82.519000
 4; 19.2;   -9.599900;   -2.644700;  -85.289000
 4; 21.6;    2.178200;   -2.533500;  -83.969000
 4; 24.0;   -1.951800;   -2.449400;  -83.415000
 4; 26.4;    6.958900;   -2.313500;  -85.064000
 4; 28.8;   38.185000;   -2.002800;  -84.464000
 4; 31.2;   62.248000;   -1.625700;  -78.625000
 4; 33.6;   61.633000;   -1.325100;  -71.444000
 4; 36.0;   58.148000;   -1.057400;  -66.646000
 4; 38.4;   73.173000;   -0.683610;  -62.933000
