# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 5 mm
# Rotation step angle: 1.2°
# sensor pos #1: 15 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
133.2; -112.050000;  -10.279000;   35.134000
134.4; -113.270000;   -9.851900;   40.627000
135.6; -112.860000;   -9.326800;   46.472000
136.8; -109.000000;   -8.726800;   52.159000
138.0; -100.290000;   -8.061700;   57.166000
139.2;  -87.738000;   -7.373900;   60.997000
140.4;  -73.758000;   -6.667800;   63.697000
141.6;  -62.442000;   -5.975100;   65.368000
142.8;  -56.583000;   -5.320500;   66.418000
144.0;  -55.765000;   -4.742100;   67.528000
145.2;  -57.645000;   -4.125700;   69.082000
146.4;  -59.564000;   -3.474800;   71.372000
147.6;  -58.419000;   -2.715300;   74.217000
148.8;  -51.433000;   -1.886700;   77.002000
150.0;  -38.105000;   -1.055100;   79.024000
151.2;  -22.213000;   -0.216110;   79.835000
152.4;   -7.446100;    0.593800;   79.454000
153.6;    2.060200;    1.366000;   78.180000
154.8;    5.130300;    2.095600;   76.696000
156.0;    4.038400;    2.781900;   75.682000
157.2;    2.476900;    3.450000;   75.295000
158.4;    3.800100;    4.200500;   75.402000
159.6;   11.023000;    4.991400;   75.520000
160.8;   24.477000;    5.803900;   74.917000
162.0;   40.988000;    6.588400;   73.135000
163.2;   55.316000;    7.283400;   70.191000
164.4;   64.330000;    7.912500;   66.364000
165.6;   66.909000;    8.387500;   62.188000
166.8;   65.299000;    8.986100;   58.533000
168.0;   62.776000;    9.414800;   55.681000
169.2;   62.332000;    9.908800;   53.509000
170.4;   66.137000;   10.451000;   51.464000
171.6;   75.572000;   11.007000;   48.970000
172.8;   88.987000;   11.528000;   45.510000
174.0;  102.620000;   11.991000;   40.843000
175.2;  112.320000;   12.309000;   35.329000
176.4;  117.070000;   12.559000;   29.036000
177.6;  117.580000;   12.708000;   22.431000
178.8;  115.770000;   12.754000;   16.209000
180.0;  113.300000;   12.846000;   10.609000
181.2;  110.940000;   12.825000;    5.730200
182.4;  108.910000;   12.778000;    1.233700
183.6;  107.330000;   12.648000;   -2.960600
184.8;  106.330000;   12.631000;   -6.859600
186.0;  105.900000;   12.539000;  -10.546000
187.2;  105.980000;   12.437000;  -14.143000
188.4;  106.530000;   12.299000;  -17.883000
189.6;  107.620000;   12.126000;  -21.958000
190.8;  109.130000;   11.897000;  -26.336000
192.0;  110.860000;   11.602000;  -31.112000
193.2;  112.580000;   11.275000;  -36.154000
194.4;  113.760000;   10.855000;  -41.642000
195.6;  113.190000;   10.342000;  -47.535000
196.8;  109.060000;    9.758300;  -53.240000
198.0;   99.948000;    9.091400;  -58.239000
199.2;   87.055000;    8.415900;  -62.012000
200.4;   73.106000;    7.723200;  -64.654000
201.6;   61.974000;    7.039500;  -66.265000
202.8;   56.435000;    6.379300;  -67.284000
204.0;   55.840000;    5.747900;  -68.365000
205.2;   57.835000;    5.196800;  -69.939000
206.4;   59.708000;    4.517200;  -72.259000
207.6;   58.424000;    3.733400;  -75.116000
208.8;   51.187000;    2.935400;  -77.885000
210.0;   37.768000;    2.093400;  -79.869000
211.2;   21.694000;    1.257000;  -80.631000
212.4;    6.984900;    0.447050;  -80.187000
213.6;   -2.471600;   -0.328510;  -78.855000
214.8;   -5.429500;   -1.055900;  -77.352000
216.0;   -4.298000;   -1.760100;  -76.294000
217.2;   -2.771800;   -2.434100;  -75.893000
218.4;   -4.216300;   -3.165300;  -75.968000
219.6;  -11.581000;   -3.953900;  -76.024000
220.8;  -25.034000;   -4.760400;  -75.364000
222.0;  -41.456000;   -5.554300;  -73.523000
223.2;  -55.614000;   -6.260800;  -70.553000
224.4;  -64.442000;   -6.894100;  -66.708000
225.6;  -66.959000;   -7.463500;  -62.562000
226.8;  -65.331000;   -7.998600;  -58.883000
228.0;  -62.889000;   -8.506800;  -55.923000
229.2;  -62.571000;   -9.012400;  -53.706000
230.4;  -66.456000;   -9.575500;  -51.638000
231.6;  -75.891000;  -10.163000;  -49.086000
232.8;  -89.165000;  -10.723000;  -45.584000
234.0; -102.450000;  -11.194000;  -40.908000
235.2; -111.830000;  -11.549000;  -35.394000
236.4; -116.350000;  -11.809000;  -29.171000
237.6; -116.780000;  -11.976000;  -22.644000
238.8; -114.980000;  -12.059000;  -16.476000
240.0; -112.600000;  -12.000000;  -11.023000
241.2; -110.280000;  -11.996000;   -6.230700
242.4; -108.280000;  -11.953000;   -1.765500
243.6; -106.750000;  -11.896000;    2.407700
244.8; -105.760000;  -11.810000;    6.276800
246.0; -105.340000;  -11.715000;    9.959300
247.2; -105.420000;  -11.617000;   13.502000
248.4; -106.000000;  -11.473000;   17.231000
249.6; -107.070000;  -11.288000;   21.302000
250.8; -108.560000;  -11.078000;   25.655000
252.0; -110.360000;  -10.739000;   30.367000
253.2; -112.040000;  -10.405000;   35.339000
254.4; -113.180000;   -9.984800;   40.822000
255.6; -112.570000;   -9.466900;   46.657000
256.8; -108.380000;   -8.860100;   52.333000
258.0;  -99.340000;   -8.208100;   57.236000
259.2;  -86.570000;   -7.524000;   60.982000
260.4;  -72.709000;   -6.813800;   63.606000
261.6;  -61.738000;   -6.123400;   65.221000
262.8;  -56.353000;   -5.456100;   66.260000
264.0;  -55.892000;   -4.928500;   67.296000
265.2;  -57.815000;   -4.291400;   68.892000
266.4;  -59.632000;   -3.601800;   71.219000
267.6;  -58.281000;   -2.835500;   74.082000
268.8;  -51.060000;   -2.011100;   76.833000
270.0;  -37.813000;   -1.170900;   78.816000
271.2;  -21.975000;   -0.337840;   79.591000
272.4;   -7.435500;    0.479540;   79.194000
273.6;    1.936300;    1.252900;   77.929000
274.8;    4.927900;    1.969400;   76.474000
276.0;    3.912300;    2.641500;   75.395000
277.2;    2.532300;    3.343500;   75.037000
278.4;    4.089300;    4.084800;   75.124000
279.6;   11.508000;    4.909600;   75.188000
280.8;   24.974000;    5.717300;   74.535000
282.0;   41.239000;    6.507000;   72.699000
283.2;   55.189000;    7.223600;   69.767000
284.4;   64.040000;    7.867700;   65.940000
285.6;   66.643000;    8.454700;   61.835000
286.8;   65.121000;    8.992100;   58.173000
288.0;   62.792000;    9.458500;   55.336000
289.2;   62.463000;    9.993200;   53.123000
290.4;   66.299000;   10.557000;   51.033000
291.6;   75.527000;   11.150000;   48.520000
292.8;   88.645000;   11.697000;   45.050000
294.0;  101.890000;   12.177000;   40.449000
295.2;  111.400000;   12.526000;   34.966000
296.4;  116.080000;   12.793000;   28.774000
297.6;  116.670000;   12.945000;   22.267000
298.8;  114.970000;   13.022000;   16.107000
300.0;  112.510000;   13.145000;   10.521000
301.2;  110.220000;   13.143000;    5.708400
302.4;  108.230000;   13.093000;    1.231100
303.6;  106.700000;   13.045000;   -2.970200
304.8;  105.720000;   12.963000;   -6.853000
306.0;  105.300000;   12.877000;  -10.515000
307.2;  105.360000;   12.761000;  -14.042000
308.4;  105.900000;   12.632000;  -17.779000
309.6;  106.960000;   12.455000;  -21.848000
310.8;  108.410000;   12.232000;  -26.215000
312.0;  110.130000;   11.909000;  -30.906000
313.2;  111.750000;   11.574000;  -35.839000
314.4;  112.850000;   11.153000;  -41.296000
315.6;  112.230000;   10.619000;  -47.140000
316.8;  108.200000;   10.011000;  -52.727000
318.0;   99.444000;    9.320700;  -57.630000
319.2;   87.031000;    8.667200;  -61.368000
320.4;   73.267000;    7.942400;  -64.070000
321.6;   62.212000;    7.231800;  -65.713000
322.8;   56.575000;    6.539500;  -66.789000
324.0;   55.816000;    5.883800;  -67.888000
325.2;   57.580000;    5.262900;  -69.470000
326.4;   59.355000;    4.562000;  -71.761000
327.6;   58.143000;    3.792800;  -74.590000
328.8;   51.188000;    2.976500;  -77.346000
330.0;   38.360000;    2.121000;  -79.332000
331.2;   22.715000;    1.298800;  -80.168000
332.4;    7.906700;    0.463860;  -79.809000
333.6;   -1.755400;   -0.316930;  -78.543000
334.8;   -5.041700;   -1.048100;  -77.076000
336.0;   -4.248500;   -1.744800;  -76.060000
337.2;   -2.842100;   -2.412800;  -75.609000
338.4;   -4.202000;   -3.161500;  -75.668000
339.6;  -11.320000;   -3.960600;  -75.689000
340.8;  -24.426000;   -4.759700;  -75.069000
342.0;  -40.394000;   -5.538600;  -73.293000
343.2;  -54.346000;   -6.216000;  -70.418000
344.4;  -63.395000;   -6.847800;  -66.639000
345.6;  -66.243000;   -7.431000;  -62.538000
346.8;  -64.852000;   -7.958700;  -58.864000
348.0;  -62.544000;   -8.536700;  -55.866000
349.2;  -62.143000;   -9.051600;  -53.654000
350.4;  -65.780000;   -9.632700;  -51.556000
351.6;  -74.793000;  -10.239000;  -49.049000
352.8;  -87.665000;  -10.791000;  -45.631000
354.0; -100.850000;  -11.294000;  -41.072000
355.2; -110.360000;  -11.668000;  -35.721000
356.4; -115.280000;  -11.952000;  -29.521000
357.6; -116.020000;  -12.128000;  -23.080000
358.8; -114.440000;  -12.214000;  -16.965000
