# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 1 mm
# Rotation step angle: 1.2°
# sensor pos #1: 0 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
 51.6;  -29.738000;    9.890900;  -35.153000
 52.8;  -26.462000;    8.761700;  -36.295000
 54.0;  -22.922000;    7.573100;  -37.331000
 55.2;  -19.216000;    6.356200;  -38.238000
 56.4;  -15.334000;    5.082500;  -39.005000
 57.6;  -11.398000;    3.788600;  -39.597000
 58.8;   -7.674500;    2.556000;  -39.992000
 60.0;   -3.898800;    1.296900;  -40.254000
 61.2;   -0.075930;   -0.019701;  -40.379000
 62.4;    3.763800;   -1.324700;  -40.361000
 63.6;    7.633300;   -2.614500;  -40.197000
 64.8;   11.363000;   -3.839600;  -39.872000
 66.0;   15.241000;   -5.061800;  -39.425000
 67.2;   19.204000;   -6.322000;  -38.775000
 68.4;   23.052000;   -7.533400;  -37.951000
 69.6;   26.724000;   -8.685700;  -36.963000
 70.8;   30.071000;   -9.782000;  -35.899000
 72.0;   33.318000;  -10.838000;  -34.675000
 73.2;   36.524000;  -11.906000;  -33.288000
 74.4;   39.640000;  -12.900000;  -31.770000
 75.6;   42.648000;  -13.844000;  -30.147000
 76.8;   45.481000;  -14.685000;  -28.464000
 78.0;   48.245000;  -15.480000;  -26.618000
 79.2;   50.932000;  -16.244000;  -24.579000
 80.4;   53.381000;  -16.930000;  -22.385000
 81.6;   55.480000;  -17.533000;  -20.110000
 82.8;   57.157000;  -18.026000;  -17.816000
 84.0;   58.528000;  -18.468000;  -15.460000
 85.2;   59.612000;  -18.817000;  -12.955000
 86.4;   60.403000;  -19.100000;  -10.445000
 87.6;   60.955000;  -19.305000;   -7.957500
 88.8;   61.273000;  -19.410000;   -5.567000
 90.0;   61.432000;  -19.479000;   -3.159800
 91.2;   61.441000;  -19.459000;   -0.670200
 92.4;   61.305000;  -19.361000;    1.816800
 93.6;   61.001000;  -19.206000;    4.280500
 94.8;   60.533000;  -18.978000;    6.664400
 96.0;   59.878000;  -18.689000;    9.073500
 97.2;   58.934000;  -18.323000;   11.572000
 98.4;   57.681000;  -17.847000;   14.092000
 99.6;   56.146000;  -17.310000;   16.500000
100.8;   54.327000;  -16.730000;   18.769000
102.0;   52.178000;  -16.057000;   21.005000
103.2;   49.649000;  -15.288000;   23.192000
104.4;   46.904000;  -14.444000;   25.239000
105.6;   44.033000;  -13.567000;   27.133000
106.8;   41.164000;  -12.637000;   28.836000
108.0;   38.215000;  -11.652000;   30.422000
109.2;   35.093000;  -10.589000;   31.951000
110.4;   31.898000;   -9.486300;   33.334000
111.6;   28.637000;   -8.377600;   34.584000
112.8;   25.293000;   -7.226800;   35.686000
114.0;   21.761000;   -6.065900;   36.663000
115.2;   17.960000;   -4.821300;   37.519000
116.4;   14.069000;   -3.555100;   38.221000
117.6;   10.196000;   -2.305300;   38.721000
118.8;    6.488600;   -1.082400;   39.072000
120.0;    2.783700;    0.158040;   39.270000
121.2;   -1.033300;    1.455600;   39.337000
122.4;   -4.806400;    2.714000;   39.256000
123.6;   -8.611700;    3.994800;   39.034000
124.8;  -12.310000;    5.175800;   38.676000
126.0;  -16.094000;    6.372600;   38.143000
127.2;  -19.939000;    7.603000;   37.447000
128.4;  -23.671000;    8.772100;   36.582000
129.6;  -27.182000;    9.904300;   35.567000
130.8;  -30.430000;   10.977000;   34.474000
132.0;  -33.559000;   12.002000;   33.211000
133.2;  -36.672000;   13.015000;   31.800000
134.4;  -39.661000;   13.988000;   30.266000
135.6;  -42.545000;   14.879000;   28.644000
136.8;  -45.272000;   15.697000;   26.946000
138.0;  -47.896000;   16.481000;   25.104000
139.2;  -50.461000;   17.211000;   23.040000
140.4;  -52.743000;   17.862000;   20.883000
141.6;  -54.685000;   18.444000;   18.650000
142.8;  -56.244000;   18.910000;   16.397000
144.0;  -57.513000;   19.326000;   14.057000
145.2;  -58.511000;   19.680000;   11.600000
146.4;  -59.199000;   19.925000;    9.127400
147.6;  -59.708000;   20.123000;    6.703600
148.8;  -59.996000;   20.239000;    4.354800
150.0;  -60.102000;   20.273000;    1.981600
151.2;  -60.064000;   20.278000;   -0.449210
152.4;  -59.878000;   20.179000;   -2.878900
153.6;  -59.542000;   20.028000;   -5.278000
154.8;  -59.042000;   19.804000;   -7.591300
156.0;  -58.329000;   19.502000;   -9.931300
157.2;  -57.356000;   19.121000;  -12.370000
158.4;  -56.091000;   18.672000;  -14.785000
159.6;  -54.553000;   18.132000;  -17.108000
160.8;  -52.758000;   17.558000;  -19.332000
162.0;  -50.615000;   16.895000;  -21.481000
163.2;  -48.135000;   16.129000;  -23.626000
164.4;  -45.450000;   15.308000;  -25.624000
165.6;  -42.722000;   14.427000;  -27.424000
166.8;  -39.959000;   13.557000;  -29.056000
168.0;  -37.183000;   12.616000;  -30.576000
169.2;  -34.023000;   11.532000;  -32.096000
170.4;  -30.864000;   10.439000;  -33.455000
171.6;  -27.726000;    9.349000;  -34.661000
172.8;  -24.412000;    8.227300;  -35.733000
174.0;  -21.020000;    7.110500;  -36.672000
175.2;  -17.331000;    5.870000;  -37.491000
176.4;  -13.574000;    4.652300;  -38.166000
177.6;   -9.863100;    3.432800;  -38.650000
178.8;   -6.290800;    2.235700;  -38.993000
180.0;   -2.600200;    0.992220;  -39.191000
181.2;    1.051900;   -0.255690;  -39.254000
182.4;    4.752000;   -1.522300;  -39.178000
183.6;    8.510100;   -2.768700;  -38.949000
184.8;   12.083000;   -3.933700;  -38.590000
186.0;   15.611000;   -5.077800;  -38.124000
187.2;   19.508000;   -6.306700;  -37.395000
188.4;   23.051000;   -7.445200;  -36.587000
189.6;   26.486000;   -8.555700;  -35.608000
190.8;   29.619000;   -9.587900;  -34.523000
192.0;   32.706000;  -10.602000;  -33.292000
193.2;   35.740000;  -11.610000;  -31.921000
194.4;   38.665000;  -12.552000;  -30.439000
195.6;   41.460000;  -13.443000;  -28.867000
196.8;   44.093000;  -14.241000;  -27.235000
198.0;   46.690000;  -14.991000;  -25.423000
199.2;   49.177000;  -15.701000;  -23.438000
200.4;   51.389000;  -16.350000;  -21.347000
201.6;   53.307000;  -16.908000;  -19.182000
202.8;   54.869000;  -17.383000;  -17.007000
204.0;   56.158000;  -17.797000;  -14.696000
205.2;   57.190000;  -18.131000;  -12.311000
206.4;   57.946000;  -18.384000;   -9.915000
207.6;   58.446000;  -18.567000;   -7.641600
208.8;   58.782000;  -18.679000;   -5.292000
210.0;   58.941000;  -18.744000;   -2.975000
211.2;   58.940000;  -18.713000;   -0.549360
212.4;   58.798000;  -18.619000;    1.822000
213.6;   58.501000;  -18.457000;    4.168900
214.8;   58.075000;  -18.250000;    6.371000
216.0;   57.389000;  -17.951000;    8.780100
217.2;   56.465000;  -17.573000;   11.224000
218.4;   55.368000;  -17.161000;   13.453000
219.6;   53.847000;  -16.625000;   15.831000
220.8;   52.158000;  -16.060000;   18.007000
222.0;   50.135000;  -15.404000;   20.148000
223.2;   47.779000;  -14.681000;   22.270000
224.4;   45.223000;  -13.869000;   24.248000
225.6;   42.553000;  -13.028000;   26.080000
226.8;   39.888000;  -12.145000;   27.710000
228.0;   37.075000;  -11.211000;   29.287000
229.2;   34.111000;  -10.192000;   30.781000
230.4;   31.032000;   -9.138600;   32.136000
231.6;   28.012000;   -8.072600;   33.333000
232.8;   24.810000;   -6.992300;   34.425000
234.0;   21.467000;   -5.871300;   35.397000
235.2;   17.846000;   -4.670500;   36.255000
236.4;   14.287000;   -3.490100;   36.939000
237.6;   10.551000;   -2.275400;   37.481000
238.8;    7.022700;   -1.105600;   37.863000
240.0;    3.414900;    0.110620;   38.108000
241.2;   -0.251860;    1.352600;   38.220000
242.4;   -3.906200;    2.586300;   38.186000
243.6;   -7.518700;    3.790900;   38.018000
244.8;  -11.019000;    4.923800;   37.727000
246.0;  -14.750000;    6.107100;   37.244000
247.2;  -18.480000;    7.296800;   36.605000
248.4;  -22.047000;    8.424500;   35.842000
249.6;  -25.478000;    9.528700;   34.903000
250.8;  -28.613000;   10.544000;   33.899000
252.0;  -31.725000;   11.546000;   32.727000
253.2;  -34.760000;   12.541000;   31.417000
254.4;  -37.703000;   13.491000;   29.991000
255.6;  -40.515000;   14.364000;   28.465000
256.8;  -43.177000;   15.174000;   26.889000
258.0;  -45.788000;   15.940000;   25.128000
259.2;  -48.291000;   16.664000;   23.222000
260.4;  -50.604000;   17.308000;   21.181000
261.6;  -52.611000;   17.898000;   19.069000
262.8;  -54.251000;   18.389000;   16.927000
264.0;  -55.641000;   18.801000;   14.690000
265.2;  -56.799000;   19.170000;   12.301000
266.4;  -57.640000;   19.462000;    9.921200
267.6;  -58.241000;   19.676000;    7.577900
268.8;  -58.649000;   19.797000;    5.287200
270.0;  -58.896000;   19.890000;    2.955700
271.2;  -58.988000;   19.894000;    0.554090
272.4;  -58.924000;   19.823000;   -1.827200
273.6;  -58.699000;   19.685000;   -4.183000
274.8;  -58.339000;   19.496000;   -6.452800
276.0;  -57.768000;   19.225000;   -8.811900
277.2;  -56.943000;   18.889000;  -11.221000
278.4;  -55.874000;   18.460000;  -13.619000
279.6;  -54.469000;   17.872000;  -15.974000
280.8;  -52.946000;   17.431000;  -18.167000
282.0;  -51.003000;   16.797000;  -20.356000
283.2;  -48.696000;   16.078000;  -22.532000
284.4;  -46.203000;   15.304000;  -24.573000
285.6;  -43.566000;   14.388000;  -26.477000
286.8;  -40.911000;   13.598000;  -28.153000
288.0;  -38.105000;   12.647000;  -29.774000
289.2;  -35.133000;   11.646000;  -31.323000
290.4;  -32.112000;   10.592000;  -32.744000
291.6;  -29.009000;    9.524600;  -34.015000
292.8;  -25.859000;    8.424900;  -35.148000
294.0;  -22.489000;    7.291200;  -36.179000
295.2;  -18.864000;    6.100400;  -37.099000
296.4;  -15.162000;    4.895000;  -37.852000
297.6;  -11.440000;    3.688600;  -38.446000
298.8;   -7.861800;    2.492200;  -38.866000
300.0;   -4.189900;    1.262600;  -39.144000
301.2;   -0.479850;    0.021747;  -39.309000
302.4;    3.239700;   -1.232900;  -39.303000
303.6;    6.916700;   -2.461400;  -39.175000
304.8;   10.535000;   -3.638000;  -38.905000
306.0;   14.236000;   -4.816100;  -38.489000
307.2;   18.034000;   -6.028200;  -37.890000
308.4;   21.775000;   -7.237200;  -37.154000
309.6;   25.278000;   -8.314200;  -36.248000
310.8;   28.540000;   -9.350700;  -35.236000
312.0;   31.722000;  -10.396000;  -34.066000
313.2;   34.866000;  -11.407000;  -32.759000
314.4;   37.901000;  -12.392000;  -31.334000
315.6;   40.808000;  -13.303000;  -29.800000
316.8;   43.549000;  -14.127000;  -28.208000
318.0;   46.278000;  -14.921000;  -26.454000
319.2;   48.899000;  -15.660000;  -24.520000
320.4;   51.305000;  -16.351000;  -22.444000
321.6;   53.401000;  -16.953000;  -20.285000
322.8;   55.112000;  -17.458000;  -18.078000
324.0;   56.572000;  -17.917000;  -15.809000
325.2;   57.724000;  -18.284000;  -13.402000
326.4;   58.608000;  -18.591000;  -10.994000
327.6;   59.235000;  -18.804000;   -8.582400
328.8;   59.636000;  -18.941000;   -6.263900
330.0;   59.863000;  -19.035000;   -3.895500
331.2;   59.942000;  -19.034000;   -1.461400
332.4;   59.882000;  -18.978000;    0.954300
333.6;   59.662000;  -18.848000;    3.334500
334.8;   59.308000;  -18.665000;    5.648900
336.0;   58.740000;  -18.364000;    8.026600
337.2;   57.942000;  -18.033000;   10.449000
338.4;   56.881000;  -17.611000;   12.882000
339.6;   55.558000;  -17.086000;   15.253000
340.8;   53.938000;  -16.545000;   17.504000
342.0;   52.016000;  -15.900000;   19.740000
343.2;   49.715000;  -15.155000;   21.944000
344.4;   47.196000;  -14.346000;   24.014000
345.6;   44.537000;  -13.489000;   25.936000
346.8;   41.845000;  -12.601000;   27.677000
348.0;   39.023000;  -11.627000;   29.334000
349.2;   36.057000;  -10.598000;   30.916000
350.4;   33.035000;   -9.527700;   32.357000
351.6;   29.880000;   -8.433300;   33.681000
352.8;   26.683000;   -7.334700;   34.846000
354.0;   23.268000;   -6.180500;   35.913000
355.2;   19.569000;   -4.944900;   36.859000
356.4;   15.787000;   -3.722400;   37.647000
357.6;   11.974000;   -2.481900;   38.259000
358.8;    8.301900;   -1.278400;   38.703000
360.0;    4.588500;   -0.039491;   39.011000
