# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 20 mm
# Rotation step angle: 1.2°
# sensor pos #1: 5 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
145.2;   47.718000;  -11.561000;    0.901820
146.4;   47.461000;  -11.411000;    2.843400
147.6;   47.041000;  -11.213000;    4.714000
148.8;   46.439000;  -10.975000;    6.641200
150.0;   45.618000;  -10.684000;    8.587500
151.2;   44.610000;  -10.332000;   10.509000
152.4;   43.429000;   -9.952700;   12.352000
153.6;   42.097000;   -9.568800;   14.090000
154.8;   40.531000;   -9.096100;   15.819000
156.0;   38.713000;   -8.583000;   17.533000
157.2;   36.788000;   -8.046800;   19.133000
158.4;   34.718000;   -7.458300;   20.641000
159.6;   32.593000;   -6.875800;   21.995000
160.8;   30.317000;   -6.258200;   23.320000
162.0;   27.867000;   -5.548000;   24.570000
163.2;   25.351000;   -4.858600;   25.698000
164.4;   22.787000;   -4.131300;   26.688000
165.6;   20.209000;   -3.431500;   27.583000
166.8;   17.464000;   -2.682400;   28.386000
168.0;   14.586000;   -1.902400;   29.068000
169.2;   11.637000;   -1.124600;   29.647000
170.4;    8.722300;   -0.352400;   30.114000
171.6;    5.846800;    0.417550;   30.430000
172.8;    2.908000;    1.181500;   30.649000
174.0;   -0.114420;    1.965700;   30.744000
175.2;   -3.119200;    2.737900;   30.736000
176.4;   -6.097700;    3.495500;   30.600000
177.6;   -8.961400;    4.199400;   30.353000
178.8;  -11.876000;    4.941300;   29.995000
180.0;  -14.827000;    5.657900;   29.500000
181.2;  -17.712000;    6.347600;   28.882000
182.4;  -20.467000;    7.020100;   28.149000
183.6;  -23.056000;    7.632100;   27.347000
184.8;  -25.565000;    8.132900;   26.394000
186.0;  -28.147000;    8.834100;   25.347000
187.2;  -30.570000;    9.393100;   24.187000
188.4;  -32.853000;    9.895300;   22.937000
189.6;  -34.942000;   10.357000;   21.635000
190.8;  -36.973000;   10.810000;   20.212000
192.0;  -38.869000;   11.233000;   18.653000
193.2;  -40.626000;   11.593000;   17.008000
194.4;  -42.156000;   11.891000;   15.326000
195.6;  -43.440000;   12.140000;   13.627000
196.8;  -44.575000;   12.371000;   11.838000
198.0;  -45.521000;   12.562000;    9.970700
199.2;  -46.267000;   12.688000;    8.063500
200.4;  -46.821000;   12.759000;    6.155600
201.6;  -47.182000;   12.799000;    4.309000
202.8;  -47.401000;   12.797000;    2.389600
204.0;  -47.450000;   12.745000;    0.440640
205.2;  -47.349000;   12.636000;   -1.517900
206.4;  -47.082000;   12.494000;   -3.445400
207.6;  -46.664000;   12.297000;   -5.299400
208.8;  -46.079000;   12.079000;   -7.202900
210.0;  -45.275000;   11.787000;   -9.140500
211.2;  -44.289000;   11.462000;  -11.040000
212.4;  -43.111000;   11.080000;  -12.871000
213.6;  -41.779000;   10.667000;  -14.608000
214.8;  -40.240000;   10.241000;  -16.327000
216.0;  -38.482000;    9.724000;  -18.012000
217.2;  -36.540000;    9.166800;  -19.629000
218.4;  -34.524000;    8.597000;  -21.123000
219.6;  -32.434000;    8.000700;  -22.478000
220.8;  -30.157000;    7.359200;  -23.790000
222.0;  -27.744000;    6.670600;  -25.035000
223.2;  -25.252000;    5.981300;  -26.168000
224.4;  -22.708000;    5.260600;  -27.164000
225.6;  -20.166000;    4.554100;  -28.046000
226.8;  -17.439000;    3.795700;  -28.851000
228.0;  -14.575000;    3.021700;  -29.554000
229.2;  -11.668000;    2.217700;  -30.143000
230.4;   -8.763800;    1.448100;  -30.599000
231.6;   -5.933800;    0.683040;  -30.919000
232.8;   -2.995000;   -0.093635;  -31.139000
234.0;    0.009104;   -0.894960;  -31.250000
235.2;    3.029700;   -1.678400;  -31.246000
236.4;    5.964500;   -2.441200;  -31.111000
237.6;    8.827500;   -3.170100;  -30.880000
238.8;   11.741000;   -3.906500;  -30.526000
240.0;   14.712000;   -4.626000;  -30.057000
241.2;   17.589000;   -5.323200;  -29.448000
242.4;   20.337000;   -5.999000;  -28.726000
243.6;   22.925000;   -6.621100;  -27.924000
244.8;   25.492000;   -7.236900;  -27.004000
246.0;   28.046000;   -7.832500;  -25.943000
247.2;   30.442000;   -8.388100;  -24.786000
248.4;   32.737000;   -8.900800;  -23.542000
249.6;   34.840000;   -9.374300;  -22.242000
250.8;   36.866000;   -9.795500;  -20.828000
252.0;   38.805000;  -10.208000;  -19.271000
253.2;   40.538000;  -10.541000;  -17.646000
254.4;   42.087000;  -10.862000;  -15.976000
255.6;   43.414000;  -11.177000;  -14.289000
256.8;   44.523000;  -11.316000;  -12.489000
258.0;   45.527000;  -11.564000;  -10.632000
259.2;   46.252000;  -11.618000;   -8.720600
260.4;   46.809000;  -11.700000;   -6.837100
261.6;   47.174000;  -11.708000;   -5.004500
262.8;   47.390000;  -11.694000;   -3.077700
264.0;   47.453000;  -11.646000;   -1.127300
265.2;   47.349000;  -11.536000;    0.840850
266.4;   47.098000;  -11.382000;    2.759100
267.6;   46.689000;  -11.180000;    4.614200
268.8;   46.099000;  -10.942000;    6.524000
270.0;   45.324000;  -10.651000;    8.450800
271.2;   44.342000;  -10.310000;   10.354000
272.4;   43.172000;   -9.938500;   12.193000
273.6;   41.871000;   -9.539300;   13.911000
274.8;   40.322000;   -9.064300;   15.673000
276.0;   38.576000;   -8.551600;   17.368000
277.2;   36.647000;   -8.012400;   18.991000
278.4;   34.614000;   -7.433700;   20.489000
279.6;   32.517000;   -6.846700;   21.862000
280.8;   30.240000;   -6.197700;   23.192000
282.0;   27.829000;   -5.520300;   24.421000
283.2;   25.323000;   -4.825800;   25.563000
284.4;   22.897000;   -4.325100;   26.550000
285.6;   20.213000;   -3.394200;   27.456000
286.8;   17.496000;   -2.650700;   28.266000
288.0;   14.613000;   -1.875100;   28.970000
289.2;   11.698000;   -1.105600;   29.555000
290.4;    8.785300;   -0.317680;   30.013000
291.6;    5.923100;    0.430620;   30.343000
292.8;    2.986400;    1.195000;   30.577000
294.0;   -0.026815;    1.978400;   30.684000
295.2;   -3.032700;    2.766600;   30.684000
296.4;   -6.014100;    3.504100;   30.562000
297.6;   -8.846700;    4.227800;   30.316000
298.8;  -11.768000;    4.935700;   29.953000
300.0;  -14.738000;    5.666500;   29.477000
301.2;  -17.607000;    6.361800;   28.857000
302.4;  -20.362000;    7.018600;   28.143000
303.6;  -22.955000;    7.650000;   27.332000
304.8;  -25.528000;    8.247100;   26.403000
306.0;  -28.044000;    8.839000;   25.360000
307.2;  -30.461000;    9.399800;   24.197000
308.4;  -32.748000;    9.905100;   22.932000
309.6;  -34.851000;   10.369000;   21.641000
310.8;  -36.874000;   10.789000;   20.232000
312.0;  -38.784000;   11.195000;   18.677000
313.2;  -40.533000;   11.557000;   17.036000
314.4;  -42.064000;   11.873000;   15.351000
315.6;  -43.324000;   12.035000;   13.638000
316.8;  -44.513000;   12.325000;   11.864000
318.0;  -45.465000;   12.507000;    9.990300
319.2;  -46.219000;   12.633000;    8.087200
320.4;  -46.776000;   12.722000;    6.189600
321.6;  -47.153000;   12.740000;    4.343300
322.8;  -47.369000;   12.727000;    2.430200
324.0;  -47.437000;   12.684000;    0.467250
325.2;  -47.342000;   12.571000;   -1.478000
326.4;  -47.078000;   12.414000;   -3.418800
327.6;  -46.682000;   12.244000;   -5.263900
328.8;  -46.104000;   11.990000;   -7.161200
330.0;  -45.323000;   11.718000;   -9.103500
331.2;  -44.353000;   11.376000;  -11.018000
332.4;  -43.195000;   10.991000;  -12.854000
333.6;  -41.879000;   10.593000;  -14.586000
334.8;  -40.339000;   10.146000;  -16.323000
336.0;  -38.570000;    9.642900;  -18.024000
337.2;  -36.669000;    9.086200;  -19.645000
338.4;  -34.634000;    8.507000;  -21.148000
339.6;  -32.536000;    7.917400;  -22.529000
340.8;  -30.288000;    7.293400;  -23.838000
342.0;  -27.864000;    6.604900;  -25.081000
343.2;  -25.365000;    5.905500;  -26.225000
344.4;  -22.814000;    5.191500;  -27.248000
345.6;  -20.255000;    4.476100;  -28.138000
346.8;  -17.549000;    3.737500;  -28.932000
348.0;  -14.697000;    2.950400;  -29.662000
349.2;  -11.799000;    2.177400;  -30.243000
350.4;   -8.855500;    1.388000;  -30.727000
351.6;   -6.018500;    0.641220;  -31.067000
352.8;   -3.069400;   -0.133960;  -31.286000
354.0;   -0.055771;   -0.920720;  -31.406000
355.2;    2.952700;   -1.701100;  -31.392000
356.4;    5.931900;   -2.449100;  -31.261000
357.6;    8.834400;   -3.175000;  -31.040000
358.8;   11.805000;   -3.992000;  -30.696000
360.0;   14.747000;   -4.624500;  -30.183000
